"analysis_protocol","method","design","genes","active_genes","auroc","average_precision","effect_spearman_active","direction_accuracy_active","calls_fdr_0_10","directional_recall_fdr_0_10","empirical_fdp_fdr_0_10","f1_fdr_0_10","negative_control_p_below_0_05","scenario_id","seed","moi","high_quality_guide_fraction","replicates","is_baseline"
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,93,0.91264754299324,0.872646575797512,0.88086330184471,0.956989247311828,71,0.688172043010753,0.0985915492957746,0.780487804878049,0.105263157894737,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,93,0.815453048929985,0.642115132384797,0.893277182413418,0.978494623655914,5,0.032258064516129,0.4,0.0612244897959184,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,93,0.867640362859444,0.785577091314177,0.914792585995241,0.989247311827957,24,0.258064516129032,0,0.41025641025641,0,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,93,0.90154460439214,0.853047373314305,0.914464334345587,1,32,0.344086021505376,0,0.512,0,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,93,0.906062834926973,0.862269085001206,0.878110464146481,0.946236559139785,40,0.43010752688172,0,0.601503759398496,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,93,0.814507372771532,0.641102090876582,0.888607056670623,0.978494623655914,2,0.010752688172043,0.5,0.0210526315789474,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,93,0.853665370740079,0.76867053903981,0.912345619152371,1,23,0.247311827956989,0,0.396551724137931,0,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,93,0.889110714160625,0.833781834856846,0.911189278113819,1,33,0.354838709677419,0,0.523809523809524,0,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,93,0.537109032958565,0.246034459039502,-0.0856214587061651,0.462365591397849,0,0,0,0,0,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,93,0.503975342369794,0.230888195604905,-0.0954093260776462,0.451612903225806,0,0,0,0,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,93,0.518825960561802,0.24520620733013,0.00713201311519507,0.483870967741935,0,0,0,0,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,93,0.522293439809464,0.245824877164169,0.0257677544977864,0.473118279569892,0,0,0,0,0.0526315789473684,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,79,0.971528845774676,0.944003360579533,0.954381694255112,1,78,0.886075949367089,0.102564102564103,0.89171974522293,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,79,0.939153752119563,0.847766989049581,0.956962025316456,1,27,0.341772151898734,0,0.509433962264151,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,79,0.955124413423242,0.900903429854993,0.963802336903603,1,47,0.582278481012658,0.0212765957446809,0.73015873015873,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,79,0.965653219764186,0.932138486899307,0.963680623174294,1,50,0.632911392405063,0,0.775193798449612,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,79,0.971528845774676,0.940010540275832,0.955915287244401,1,60,0.759493670886076,0,0.863309352517986,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,79,0.936393390906581,0.838510642160687,0.957327166504382,1,29,0.354430379746835,0.0344827586206897,0.518518518518519,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,79,0.946567293662999,0.887924980997813,0.960516066212269,1,48,0.59493670886076,0.0208333333333333,0.74015748031496,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,79,0.959264955242715,0.921507812927689,0.959956183057449,1,52,0.658227848101266,0,0.793893129770992,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,79,0.520880160889625,0.221402825848145,0.141407010710808,0.556962025316456,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,79,0.535667810244884,0.213332525563392,-0.0887293086660175,0.493670886075949,0,0,0,0,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,79,0.541267400134075,0.231265662157215,0.0131694255111977,0.569620253164557,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,79,0.539098544895303,0.235182801301688,0.0170155793573515,0.569620253164557,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,60,0.955343137254902,0.927872782252865,0.956988052236733,1,63,0.883333333333333,0.158730158730159,0.861788617886179,0.1,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,60,0.898137254901961,0.760535409012911,0.947429841622673,0.983333333333333,19,0.3,0.0526315789473684,0.455696202531646,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,60,0.944019607843137,0.879379363225846,0.952542372881356,0.983333333333333,40,0.633333333333333,0.05,0.76,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,60,0.95906862745098,0.923954888247196,0.957099194220617,0.983333333333333,44,0.716666666666667,0.0227272727272727,0.826923076923077,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,60,0.956176470588235,0.925404511187225,0.954987496526813,1,43,0.7,0.0232558139534884,0.815533980582524,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,60,0.899852941176471,0.758900768887594,0.947763267574326,0.966666666666667,20,0.316666666666667,0.05,0.475,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,60,0.946862745098039,0.876150026232688,0.957321478188386,0.983333333333333,33,0.533333333333333,0.0303030303030303,0.688172043010753,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,60,0.96,0.922287111385188,0.955043067518755,0.983333333333333,38,0.633333333333333,0,0.775510204081633,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,60,0.530147058823529,0.182179071610563,0.0890803000833565,0.566666666666667,0,0,0,0,0.05,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,60,0.494803921568627,0.156284012285172,0.147540983606557,0.533333333333333,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,60,0.553872549019608,0.178106673701213,0.0239510975270909,0.566666666666667,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,60,0.55343137254902,0.185031269680607,0.00322311753264796,0.566666666666667,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250725,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,92,0.971273291925466,0.942215531336625,0.911116933557326,1,93,0.858695652173913,0.150537634408602,0.854054054054054,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,92,0.9335827216262,0.842865125338344,0.903734414253348,0.989130434782609,41,0.41304347826087,0.0731707317073171,0.571428571428572,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,92,0.939723320158103,0.890018194837423,0.915586517269547,0.989130434782609,48,0.510869565217391,0.0208333333333333,0.671428571428571,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,92,0.96093308865048,0.923272481220615,0.91564816670006,0.989130434782609,64,0.684782608695652,0.015625,0.807692307692308,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,92,0.961321287408244,0.928537574168031,0.908049874389285,1,75,0.760869565217391,0.0666666666666667,0.838323353293413,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,92,0.932947487295313,0.839138153768243,0.902655549219364,0.989130434782609,42,0.423913043478261,0.0714285714285714,0.582089552238806,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,92,0.931359401468097,0.871482736350123,0.910223016814882,0.989130434782609,48,0.510869565217391,0.0208333333333333,0.671428571428571,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,92,0.953027950310559,0.910420175503496,0.912057087372655,0.989130434782609,54,0.576086956521739,0.0185185185185185,0.726027397260274,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,92,0.446005081874647,0.208415184668442,-0.0210378681626928,0.489130434782609,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,92,0.46968520609825,0.231534566065225,-0.106961761940724,0.467391304347826,0,0,0,0,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,92,0.454474872953134,0.215259454360065,-0.100349860518163,0.478260869565217,0,0,0,0,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,92,0.45119282891022,0.213143369421611,-0.0977605844366013,0.467391304347826,0,0,0,0,0.0555555555555556,"moi_0.1_quality_0.9_genes_400_replicates_4",20250726,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,102,0.965357283853139,0.946855495142386,0.94499324289939,0.990196078431373,86,0.823529411764706,0.0232558139534884,0.893617021276596,0.1,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,102,0.943150414528227,0.855564580281111,0.9497882398177,1,47,0.42156862745098,0.0851063829787234,0.577181208053691,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,102,0.94492696407422,0.904360183299932,0.947707392098433,1,62,0.598039215686274,0.0161290322580645,0.74390243902439,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,102,0.955652059481511,0.933774464393283,0.949607296537763,1,75,0.735294117647059,0,0.847457627118644,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,102,0.964600605342808,0.942133598991509,0.943647477254864,0.990196078431373,80,0.764705882352941,0.025,0.857142857142857,0.1,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,102,0.941966048164232,0.85449412952858,0.949166247292919,1,46,0.411764705882353,0.0869565217391304,0.567567567567568,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,102,0.938972233188577,0.89867378213745,0.946474716003868,0.990196078431373,59,0.558823529411765,0.0338983050847458,0.708074534161491,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,102,0.954270298723516,0.93005510885155,0.945377747369254,0.990196078431373,69,0.676470588235294,0,0.807017543859649,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,102,0.542209501250165,0.321309689500585,-0.0133615303277901,0.450980392156863,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,102,0.530464534807211,0.27693505518251,-0.0504888295797027,0.450980392156863,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,102,0.536024476904856,0.30839860793479,-0.0189029182758367,0.401960784313726,1,0,1,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,102,0.53760363205685,0.31007436760433,-0.0206558063002188,0.401960784313726,1,0,1,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250727,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,90,0.966272401433692,0.949432207416025,0.947137506688068,0.988888888888889,86,0.877777777777778,0.0813953488372093,0.897727272727273,0.130434782608696,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,90,0.924444444444444,0.796958999707979,0.939729184673005,0.977777777777778,29,0.288888888888889,0.103448275862069,0.436974789915966,0.0869565217391304,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,90,0.940071684587814,0.88231011079039,0.955862863728032,0.988888888888889,38,0.422222222222222,0,0.59375,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,90,0.965483870967742,0.943580262409576,0.957031732312631,1,48,0.533333333333333,0,0.695652173913044,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,90,0.963440860215054,0.941699015725253,0.943828456188007,0.988888888888889,77,0.822222222222222,0.038961038961039,0.88622754491018,0.0434782608695652,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,90,0.923440860215054,0.800186495683579,0.937934724451578,0.977777777777778,23,0.244444444444444,0.0434782608695652,0.389380530973451,0.0869565217391304,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,90,0.936810035842294,0.86952892232274,0.9521587027205,1,32,0.355555555555556,0,0.524590163934426,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,90,0.960501792114695,0.933524913387958,0.951615425772729,1,50,0.555555555555556,0,0.714285714285714,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,90,0.469498207885305,0.226184379362949,-0.0102975676009384,0.522222222222222,0,0,0,0,0,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,90,0.487204301075269,0.23019178289799,0.0223155122031527,0.522222222222222,0,0,0,0,0.0434782608695652,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,90,0.459928315412186,0.213954292185614,-0.0455282545170186,0.477777777777778,0,0,0,0,0.0434782608695652,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,90,0.460071684587814,0.21671997751567,-0.050582376425073,0.466666666666667,0,0,0,0,0.0434782608695652,"moi_0.1_quality_0.9_genes_400_replicates_4",20250728,0.1,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,79,0.939705824362159,0.911547003238322,0.933154819863681,0.962025316455696,45,0.569620253164557,0,0.725806451612903,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,79,0.906305453685082,0.784874947769377,0.918013631937683,0.974683544303797,12,0.151898734177215,0,0.263736263736264,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,79,0.925825150834023,0.853734655432078,0.922590068159688,0.987341772151899,43,0.518987341772152,0.0465116279069767,0.672131147540984,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,79,0.9401001616783,0.895659014167596,0.921226874391431,0.987341772151899,41,0.518987341772152,0,0.683333333333333,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,79,0.942702787964825,0.902197467793001,0.935783836416748,0.962025316455696,44,0.556962025316456,0,0.715447154471545,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,79,0.912772585669782,0.794459568739468,0.91881694255112,0.974683544303797,15,0.189873417721519,0,0.319148936170213,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,79,0.923656295595252,0.838975209272591,0.917210321324245,0.962025316455696,45,0.531645569620253,0.0666666666666667,0.67741935483871,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,79,0.940652233920896,0.891939622124883,0.919157740993184,0.962025316455696,44,0.544303797468354,0.0227272727272727,0.699186991869919,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,79,0.549627351236248,0.228312320786537,0.0421859785783836,0.518987341772152,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,79,0.550061122284002,0.217138272009184,-0.0266066212268744,0.493670886075949,0,0,0,0,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,79,0.533932726053866,0.233674817629418,-0.00903115871470302,0.481012658227848,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,79,0.534129894711937,0.231538035946622,0.00949367088607595,0.455696202531646,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250724,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,60,0.949705882352941,0.875247826049255,0.934870797443735,1,43,0.65,0.0930232558139535,0.757281553398058,0.1,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,60,0.903039215686275,0.725968835797326,0.90225062517366,1,17,0.25,0.117647058823529,0.38961038961039,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,60,0.894803921568627,0.764386630403912,0.916921367046402,1,31,0.45,0.129032258064516,0.593406593406593,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,60,0.921323529411765,0.82529518989024,0.918977493748264,1,31,0.5,0.032258064516129,0.659340659340659,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,60,0.940392156862745,0.857335090585293,0.937371492081134,1,39,0.583333333333333,0.102564102564103,0.707070707070707,0.1,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,60,0.903774509803922,0.718970053330623,0.902083912197833,1,17,0.25,0.117647058823529,0.38961038961039,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,60,0.902303921568627,0.769906038230103,0.917866073909419,0.966666666666667,34,0.483333333333333,0.147058823529412,0.617021276595745,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,60,0.924019607843137,0.820525764409333,0.92064462350653,0.966666666666667,29,0.466666666666667,0.0344827586206897,0.629213483146068,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Unsorted 0-100%",400,60,0.506666666666667,0.16013215221525,-0.115309808280078,0.466666666666667,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Unsorted 0-100%",400,60,0.492843137254902,0.149627274160367,-0.113364823562101,0.5,0,0,0,0,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Unsorted 0-100%",400,60,0.489705882352941,0.142247258390864,-0.127368713531537,0.5,0,0,0,0,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Unsorted 0-100%",400,60,0.489950980392157,0.144581266814415,-0.127646568491248,0.483333333333333,0,0,0,0,0.05,"moi_0.4_quality_0.9_genes_400_replicates_4",20250725,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Low + bulk + high",400,92,0.963544607566347,0.935127836681189,0.909760646086032,0.967391304347826,90,0.880434782608696,0.1,0.89010989010989,0.111111111111111,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Low + bulk + high",400,92,0.912690570299266,0.793273688031732,0.90436632091611,1,18,0.184782608695652,0.0555555555555556,0.309090909090909,0.0555555555555556,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Low + bulk + high",400,92,0.91600790513834,0.856131436928376,0.913567498420233,1,56,0.58695652173913,0.0357142857142857,0.72972972972973,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Low + bulk + high",400,92,0.949534161490683,0.918038362679517,0.915956413852627,0.989130434782609,57,0.619565217391304,0,0.76510067114094,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-original","Two 25% tails",400,92,0.960827216261999,0.930651318681646,0.91350584898972,0.967391304347826,67,0.706521739130435,0.0298507462686567,0.817610062893082,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-NORM","Two 25% tails",400,92,0.91216120835686,0.792051179451703,0.902763435722762,1,15,0.16304347826087,0,0.280373831775701,0.0555555555555556,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-partial","Two 25% tails",400,92,0.931994635798984,0.869662490526023,0.91993280212074,0.989130434782609,48,0.5,0.0416666666666667,0.657142857142857,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
"barcs-four-methods-v1","BARCS-EB","Two 25% tails",400,92,0.957898080180689,0.920676143540532,0.921273677234406,0.989130434782609,55,0.58695652173913,0.0181818181818182,0.73469387755102,0,"moi_0.4_quality_0.9_genes_400_replicates_4",20250726,0.4,0.9,4,FALSE
