"analysis_protocol","method","nominal_fdr","genes","active_genes","calls","true_positive","false_positive","true_negative","false_negative","precision","recall","directional_recall","f1","realized_fdp","specificity","balanced_accuracy","scenario_id","seed","moi","high_quality_guide_fraction","genes_simulated","replicates","is_baseline"
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,75,39,39,0,325,36,1,0.52,0.52,0.68421052631579,0,1,0.76,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,75,29,29,0,325,46,1,0.386666666666667,0.386666666666667,0.557692307692308,0,1,0.693333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,75,24,24,0,325,51,1,0.32,0.32,0.484848484848485,0,1,0.66,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,75,14,14,0,325,61,1,0.186666666666667,0.186666666666667,0.314606741573034,0,1,0.593333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,75,0,0,0,325,75,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,75,0,0,0,325,75,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,75,0,0,0,325,75,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,75,0,0,0,325,75,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,75,0,0,0,325,75,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,75,34,33,1,324,42,0.970588235294118,0.44,0.44,0.605504587155963,0.0294117647058824,0.996923076923077,0.718461538461538,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,75,24,24,0,325,51,1,0.32,0.32,0.484848484848485,0,1,0.66,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,75,16,16,0,325,59,1,0.213333333333333,0.213333333333333,0.351648351648352,0,1,0.606666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,75,15,15,0,325,60,1,0.2,0.2,0.333333333333333,0,1,0.6,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.001,400,75,13,13,0,325,62,1,0.173333333333333,0.173333333333333,0.295454545454545,0,1,0.586666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.1,400,75,35,35,0,325,40,1,0.466666666666667,0.466666666666667,0.636363636363636,0,1,0.733333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.05,400,75,33,33,0,325,42,1,0.44,0.44,0.611111111111111,0,1,0.72,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.01,400,75,20,20,0,325,55,1,0.266666666666667,0.266666666666667,0.421052631578947,0,1,0.633333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.005,400,75,16,16,0,325,59,1,0.213333333333333,0.213333333333333,0.351648351648352,0,1,0.606666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.001,400,75,10,10,0,325,65,1,0.133333333333333,0.133333333333333,0.235294117647059,0,1,0.566666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.1,400,75,39,38,1,324,37,0.974358974358974,0.506666666666667,0.506666666666667,0.666666666666667,0.0256410256410256,0.996923076923077,0.751794871794872,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.05,400,75,32,32,0,325,43,1,0.426666666666667,0.426666666666667,0.598130841121495,0,1,0.713333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.01,400,75,20,20,0,325,55,1,0.266666666666667,0.266666666666667,0.421052631578947,0,1,0.633333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.005,400,75,14,14,0,325,61,1,0.186666666666667,0.186666666666667,0.314606741573034,0,1,0.593333333333333,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.001,400,75,10,10,0,325,65,1,0.133333333333333,0.133333333333333,0.235294117647059,0,1,0.566666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.1,400,75,78,62,16,309,13,0.794871794871795,0.826666666666667,0.826666666666667,0.810457516339869,0.205128205128205,0.950769230769231,0.888717948717949,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.05,400,75,70,59,11,314,16,0.842857142857143,0.786666666666667,0.786666666666667,0.813793103448276,0.157142857142857,0.966153846153846,0.876410256410256,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.01,400,75,54,52,2,323,23,0.962962962962963,0.693333333333333,0.693333333333333,0.806201550387597,0.037037037037037,0.993846153846154,0.843589743589744,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.005,400,75,48,47,1,324,28,0.979166666666667,0.626666666666667,0.626666666666667,0.764227642276423,0.0208333333333333,0.996923076923077,0.811794871794872,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.001,400,75,43,43,0,325,32,1,0.573333333333333,0.573333333333333,0.728813559322034,0,1,0.786666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.1,400,75,75,60,15,310,15,0.8,0.8,0.8,0.8,0.2,0.953846153846154,0.876923076923077,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.05,400,75,72,60,12,313,15,0.833333333333333,0.8,0.8,0.816326530612245,0.166666666666667,0.963076923076923,0.881538461538462,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.01,400,75,55,53,2,323,22,0.963636363636364,0.706666666666667,0.706666666666667,0.815384615384615,0.0363636363636364,0.993846153846154,0.85025641025641,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.005,400,75,52,51,1,324,24,0.980769230769231,0.68,0.68,0.803149606299213,0.0192307692307692,0.996923076923077,0.838461538461538,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.001,400,75,45,45,0,325,30,1,0.6,0.6,0.75,0,1,0.8,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.1,400,75,78,61,17,308,14,0.782051282051282,0.813333333333333,0.813333333333333,0.797385620915033,0.217948717948718,0.947692307692308,0.88051282051282,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.05,400,75,66,56,10,315,19,0.848484848484849,0.746666666666667,0.746666666666667,0.794326241134752,0.151515151515152,0.969230769230769,0.857948717948718,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.01,400,75,53,52,1,324,23,0.981132075471698,0.693333333333333,0.693333333333333,0.8125,0.0188679245283019,0.996923076923077,0.845128205128205,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.005,400,75,47,46,1,324,29,0.978723404255319,0.613333333333333,0.613333333333333,0.754098360655738,0.0212765957446809,0.996923076923077,0.805128205128205,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.001,400,75,40,40,0,325,35,1,0.533333333333333,0.533333333333333,0.695652173913044,0,1,0.766666666666667,"moi_0.25_quality_0.75_genes_400_replicates_4",20250727,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.1,400,93,71,64,7,300,29,0.901408450704225,0.688172043010753,0.688172043010753,0.780487804878049,0.0985915492957746,0.977198697068404,0.832685370039578,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,93,68,63,5,302,30,0.926470588235294,0.67741935483871,0.67741935483871,0.782608695652174,0.0735294117647059,0.98371335504886,0.830566354943785,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,93,47,47,0,307,46,1,0.505376344086022,0.505376344086022,0.671428571428571,0,1,0.752688172043011,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,93,42,42,0,307,51,1,0.451612903225806,0.451612903225806,0.622222222222222,0,1,0.725806451612903,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,93,29,29,0,307,64,1,0.311827956989247,0.311827956989247,0.475409836065574,0,1,0.655913978494624,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,93,5,3,2,305,90,0.6,0.032258064516129,0.032258064516129,0.0612244897959184,0.4,0.993485342019544,0.512871703267836,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,93,0,0,0,307,93,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,93,0,0,0,307,93,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,93,0,0,0,307,93,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,93,0,0,0,307,93,0,0,0,0,0,1,0.5,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,93,24,24,0,307,69,1,0.258064516129032,0.258064516129032,0.41025641025641,0,1,0.629032258064516,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,93,19,19,0,307,74,1,0.204301075268817,0.204301075268817,0.339285714285714,0,1,0.602150537634409,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,93,12,12,0,307,81,1,0.129032258064516,0.129032258064516,0.228571428571429,0,1,0.564516129032258,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,93,11,11,0,307,82,1,0.118279569892473,0.118279569892473,0.211538461538462,0,1,0.559139784946237,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.001,400,93,9,9,0,307,84,1,0.0967741935483871,0.0967741935483871,0.176470588235294,0,1,0.548387096774194,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.1,400,93,32,32,0,307,61,1,0.344086021505376,0.344086021505376,0.512,0,1,0.672043010752688,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.05,400,93,17,17,0,307,76,1,0.182795698924731,0.182795698924731,0.309090909090909,0,1,0.591397849462366,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.01,400,93,10,10,0,307,83,1,0.10752688172043,0.10752688172043,0.194174757281553,0,1,0.553763440860215,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.005,400,93,9,9,0,307,84,1,0.0967741935483871,0.0967741935483871,0.176470588235294,0,1,0.548387096774194,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.001,400,93,4,4,0,307,89,1,0.043010752688172,0.043010752688172,0.0824742268041237,0,1,0.521505376344086,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.1,400,93,52,51,1,306,42,0.980769230769231,0.548387096774194,0.548387096774194,0.703448275862069,0.0192307692307692,0.996742671009772,0.772564883891983,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.05,400,93,37,36,1,306,57,0.972972972972973,0.387096774193548,0.387096774193548,0.553846153846154,0.027027027027027,0.996742671009772,0.69191972260166,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.01,400,93,26,26,0,307,67,1,0.279569892473118,0.279569892473118,0.436974789915966,0,1,0.639784946236559,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.005,400,93,19,19,0,307,74,1,0.204301075268817,0.204301075268817,0.339285714285714,0,1,0.602150537634409,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.001,400,93,13,13,0,307,80,1,0.139784946236559,0.139784946236559,0.245283018867925,0,1,0.56989247311828,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.1,400,93,86,71,15,292,22,0.825581395348837,0.763440860215054,0.763440860215054,0.793296089385475,0.174418604651163,0.95114006514658,0.857290462680817,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.05,400,93,73,67,6,301,26,0.917808219178082,0.720430107526882,0.720430107526882,0.807228915662651,0.0821917808219178,0.980456026058632,0.850443066792757,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.01,400,93,65,62,3,304,31,0.953846153846154,0.666666666666667,0.666666666666667,0.784810126582278,0.0461538461538462,0.990228013029316,0.828447339847991,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.005,400,93,57,57,0,307,36,1,0.612903225806452,0.612903225806452,0.76,0,1,0.806451612903226,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.001,400,93,52,52,0,307,41,1,0.559139784946237,0.559139784946237,0.717241379310345,0,1,0.779569892473118,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.1,400,93,89,72,17,290,21,0.808988764044944,0.774193548387097,0.774193548387097,0.791208791208791,0.191011235955056,0.944625407166124,0.85940947777661,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.05,400,93,75,68,7,300,25,0.906666666666667,0.731182795698925,0.731182795698925,0.80952380952381,0.0933333333333333,0.977198697068404,0.854190746383664,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.01,400,93,65,64,1,306,29,0.984615384615385,0.688172043010753,0.688172043010753,0.810126582278481,0.0153846153846154,0.996742671009772,0.842457357010262,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.005,400,93,59,59,0,307,34,1,0.634408602150538,0.634408602150538,0.776315789473684,0,1,0.817204301075269,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","DESeq2",0.001,400,93,51,51,0,307,42,1,0.548387096774194,0.548387096774194,0.708333333333333,0,1,0.774193548387097,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.1,400,93,81,71,10,297,22,0.876543209876543,0.763440860215054,0.741935483870968,0.816091954022988,0.123456790123457,0.96742671009772,0.865433785156387,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.05,400,93,73,67,6,301,26,0.917808219178082,0.720430107526882,0.709677419354839,0.807228915662651,0.0821917808219178,0.980456026058632,0.850443066792757,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.01,400,93,60,60,0,307,33,1,0.645161290322581,0.645161290322581,0.784313725490196,0,1,0.82258064516129,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.005,400,93,57,57,0,307,36,1,0.612903225806452,0.612903225806452,0.76,0,1,0.806451612903226,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","limma-voom",0.001,400,93,52,52,0,307,41,1,0.559139784946237,0.559139784946237,0.717241379310345,0,1,0.779569892473118,"moi_0.25_quality_0.75_genes_400_replicates_4",20250728,0.25,0.75,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.1,400,79,78,70,8,313,9,0.897435897435897,0.886075949367089,0.886075949367089,0.89171974522293,0.102564102564103,0.975077881619938,0.930576915493513,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.05,400,79,74,69,5,316,10,0.932432432432432,0.873417721518987,0.873417721518987,0.901960784313725,0.0675675675675676,0.984423676012461,0.928920698765724,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.01,400,79,61,61,0,321,18,1,0.772151898734177,0.772151898734177,0.871428571428571,0,1,0.886075949367089,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.005,400,79,55,55,0,321,24,1,0.69620253164557,0.69620253164557,0.82089552238806,0,1,0.848101265822785,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-original",0.001,400,79,47,47,0,321,32,1,0.59493670886076,0.59493670886076,0.746031746031746,0,1,0.79746835443038,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.1,400,79,27,27,0,321,52,1,0.341772151898734,0.341772151898734,0.509433962264151,0,1,0.670886075949367,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.05,400,79,16,16,0,321,63,1,0.20253164556962,0.20253164556962,0.336842105263158,0,1,0.60126582278481,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.01,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.005,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-NORM",0.001,400,79,0,0,0,321,79,0,0,0,0,0,1,0.5,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.1,400,79,47,46,1,320,33,0.978723404255319,0.582278481012658,0.582278481012658,0.73015873015873,0.0212765957446809,0.996884735202492,0.789581608107575,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.05,400,79,40,40,0,321,39,1,0.506329113924051,0.506329113924051,0.672268907563025,0,1,0.753164556962025,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.01,400,79,33,33,0,321,46,1,0.417721518987342,0.417721518987342,0.589285714285714,0,1,0.708860759493671,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.005,400,79,26,26,0,321,53,1,0.329113924050633,0.329113924050633,0.495238095238095,0,1,0.664556962025316,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-partial",0.001,400,79,24,24,0,321,55,1,0.30379746835443,0.30379746835443,0.466019417475728,0,1,0.651898734177215,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.1,400,79,50,50,0,321,29,1,0.632911392405063,0.632911392405063,0.775193798449612,0,1,0.816455696202532,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.05,400,79,45,45,0,321,34,1,0.569620253164557,0.569620253164557,0.725806451612903,0,1,0.784810126582278,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.01,400,79,40,40,0,321,39,1,0.506329113924051,0.506329113924051,0.672268907563025,0,1,0.753164556962025,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.005,400,79,32,32,0,321,47,1,0.40506329113924,0.40506329113924,0.576576576576577,0,1,0.70253164556962,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","BARCS-EB",0.001,400,79,24,24,0,321,55,1,0.30379746835443,0.30379746835443,0.466019417475728,0,1,0.651898734177215,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.1,400,79,57,55,2,319,24,0.964912280701754,0.69620253164557,0.69620253164557,0.808823529411765,0.0350877192982456,0.993769470404984,0.844986001025277,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.05,400,79,51,49,2,319,30,0.96078431372549,0.620253164556962,0.620253164556962,0.753846153846154,0.0392156862745098,0.993769470404984,0.807011317480973,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.01,400,79,39,39,0,321,40,1,0.493670886075949,0.493670886075949,0.661016949152542,0,1,0.746835443037975,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.005,400,79,33,33,0,321,46,1,0.417721518987342,0.417721518987342,0.589285714285714,0,1,0.708860759493671,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","MAGeCK-MLE",0.001,400,79,19,19,0,321,60,1,0.240506329113924,0.240506329113924,0.387755102040816,0,1,0.620253164556962,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
"crispulator-f1-threshold-curves-v1","edgeR-QL",0.1,400,79,91,72,19,302,7,0.791208791208791,0.911392405063291,0.911392405063291,0.847058823529412,0.208791208791209,0.940809968847352,0.926101186955322,"moi_0.1_quality_0.9_genes_400_replicates_4",20250724,0.1,0.9,400,4,FALSE
