"analysis_protocol","replicates","method","nominal_fdr","runs","precision_mean","precision_sd","precision_se","recall_mean","recall_sd","recall_se","directional_recall_mean","directional_recall_sd","directional_recall_se","f1_mean","f1_sd","f1_se","realized_fdp_mean","realized_fdp_sd","realized_fdp_se","specificity_mean","specificity_sd","specificity_se","balanced_accuracy_mean","balanced_accuracy_sd","balanced_accuracy_se","calls_mean","calls_sd","calls_se"
"crispulator-f1-threshold-curves-v1",6,"BARCS-EB",0.1,5,0.99362962962963,0.00891354604829114,0.00398625897691072,0.69799079859425,0.0817451118102956,0.0365575253672284,0.69799079859425,0.0817451118102956,0.0365575253672284,0.817685680061024,0.0544010203934623,0.0243288759290268,0.00637037037037037,0.00891354604829116,0.00398625897691073,0.998731785750176,0.0017370136085084,0.000776816101293397,0.848361292172213,0.0403953167192333,0.0180653348313679,59.6,14.2758537397943,6.38435587980495
"crispulator-f1-threshold-curves-v1",6,"BARCS-NORM",0.001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0
"crispulator-f1-threshold-curves-v1",6,"BARCS-NORM",0.005,5,0.4,0.547722557505166,0.244948974278318,0.00810457516339869,0.0128460889022861,0.00574494560610346,0.00810457516339869,0.0128460889022861,0.00574494560610346,0.0158241758241758,0.0249815775619918,0.0111721011227594,0,0,0,1,0,0,0.504052287581699,0.00642304445114301,0.00287247280305172,0.8,1.30384048104053,0.58309518948453
"crispulator-f1-threshold-curves-v1",6,"BARCS-NORM",0.01,5,0.4,0.547722557505166,0.244948974278318,0.0125490196078431,0.0172392977571241,0.00770964833385784,0.0125490196078431,0.0172392977571241,0.00770964833385784,0.024331797235023,0.0334195124303324,0.0149456603138245,0,0,0,1,0,0,0.506274509803922,0.00861964887856203,0.00385482416692891,1.2,1.6431676725155,0.734846922834953
"crispulator-f1-threshold-curves-v1",6,"BARCS-NORM",0.05,5,0.783304347826087,0.438379211075541,0.196049143177528,0.171007370477085,0.118223908001245,0.0528713389712928,0.171007370477085,0.118223908001245,0.0528713389712928,0.275657170154324,0.182638017702987,0.0816782045719377,0.016695652173913,0.0228945144121934,0.0102387381075026,0.998727596391148,0.00174293048375383,0.000779462208346033,0.584867483434116,0.0584522147065827,0.0261406251038664,15.8,10.8489630840924,4.85180378828328
"crispulator-f1-threshold-curves-v1",6,"BARCS-NORM",0.1,5,0.91798308048629,0.049635063662391,0.0221974752833272,0.370634134409588,0.0917354927606719,0.0410253595524604,0.370634134409588,0.0917354927606719,0.0410253595524604,0.524637749262838,0.099464000366302,0.0444816532266231,0.0820169195137103,0.049635063662391,0.0221974752833272,0.992434511440027,0.00275122444360895,0.00123038497545373,0.681534322924808,0.046623040457596,0.0208504575561815,34.8,12.6964561984831,5.67802782663136
"crispulator-f1-threshold-curves-v1",6,"BARCS-original",0.001,5,1,0,0,0.589706044222863,0.0643962961826349,0.0287988991527164,0.589706044222863,0.0643962961826349,0.0287988991527164,0.740223524058696,0.0519449617332461,0.0232304931048327,0,0,0,1,0,0,0.794853022111431,0.0321981480913174,0.0143994495763582,50,11.5108644332213,5.1478150704935
"crispulator-f1-threshold-curves-v1",6,"BARCS-original",0.005,5,1,0,0,0.675101492440675,0.0982339382799956,0.0439315527383178,0.675101492440675,0.0982339382799956,0.0439315527383178,0.802688626927013,0.0716030063838517,0.0320218379335288,0,0,0,1,0,0,0.837550746220337,0.0491169691399978,0.0219657763691589,57.6,15.7892368403289,7.06116137756389
"crispulator-f1-threshold-curves-v1",6,"BARCS-original",0.01,5,1,0,0,0.725701346398035,0.0688901726696751,0.0308086218142183,0.725701346398035,0.0688901726696751,0.0308086218142183,0.839565133791875,0.0465485591878466,0.0208171485197395,0,0,0,1,0,0,0.862850673199017,0.0344450863348376,0.0154043109071092,61.6,14.0285423334001,6.27375485654325
"crispulator-f1-threshold-curves-v1",6,"BARCS-original",0.05,5,0.960777174632596,0.0323296541882428,0.0144582608907943,0.822199956115266,0.0513282702153718,0.0229547002738098,0.822199956115266,0.0513282702153718,0.0229547002738098,0.884841239751932,0.0255127378280534,0.0114096432151316,0.0392228253674037,0.0323296541882428,0.0144582608907944,0.991148519475889,0.00685481443074105,0.0030655662080567,0.906674237795577,0.0230019224106975,0.0102867724246991,72.6,15.420765220961,6.89637585982667
"crispulator-f1-threshold-curves-v1",6,"BARCS-original",0.1,5,0.920927915167902,0.0546543332957621,0.0244421609028508,0.868373063406247,0.0354536324744741,0.0158553464524437,0.868373063406247,0.0354536324744741,0.0158553464524437,0.892576882072059,0.0238919939308054,0.0106848245094586,0.0790720848320977,0.0546543332957621,0.0244421609028508,0.980418799117589,0.0121588703121356,0.00543761210950784,0.924395931261918,0.0133421816031945,0.00596680500657801,79.8,15.122830422907,6.76313536756437
"crispulator-f1-threshold-curves-v1",6,"BARCS-partial",0.001,5,1,0,0,0.313394412250316,0.0516899136367333,0.0231164321285658,0.313394412250316,0.0516899136367333,0.0231164321285658,0.475363334149576,0.0592324629375261,0.0264895627206091,0,0,0,1,0,0,0.656697206125158,0.0258449568183667,0.0115582160642829,27,8.71779788708135,3.89871773792359
"crispulator-f1-threshold-curves-v1",6,"BARCS-partial",0.005,5,1,0,0,0.404327394505775,0.0534922706468145,0.0239224706874188,0.404327394505775,0.0534922706468145,0.0239224706874188,0.574182206147431,0.0541082193808593,0.0241979313354146,0,0,0,1,0,0,0.702163697252888,0.0267461353234072,0.0119612353437094,34.8,10.5214067500501,4.70531614240744
"crispulator-f1-threshold-curves-v1",6,"BARCS-partial",0.01,5,1,0,0,0.446462746536883,0.056121404614734,0.0250982551422631,0.446462746536883,0.056121404614734,0.0250982551422631,0.615676764054084,0.0528379691630255,0.0236298581683126,0,0,0,1,0,0,0.723231373268441,0.028060702307367,0.0125491275711316,38.2,10.5688220724923,4.72652091923859
"crispulator-f1-threshold-curves-v1",6,"BARCS-partial",0.05,5,0.978270388615216,0.0144575869914222,0.00646562946068732,0.530100395322319,0.0833114386689285,0.0372580080334057,0.530100395322319,0.0833114386689285,0.0372580080334057,0.684246389578361,0.068861303679143,0.030795711209164,0.0217296113847838,0.0144575869914222,0.00646562946068734,0.996827248226138,0.0022862462558843,0.00102244040829233,0.763463821774229,0.0407093651898829,0.0182057815770884,46.4,13.9032370331517,6.21771662268393
"crispulator-f1-threshold-curves-v1",6,"BARCS-partial",0.1,5,0.951349143260908,0.0303259333621073,0.0135621696957601,0.607993388512991,0.0938672757383273,0.0419787218827233,0.607993388512991,0.0938672757383273,0.0419787218827233,0.737445583699558,0.0604036092222772,0.027013315261469,0.048650856739092,0.0303259333621073,0.0135621696957602,0.991069979972533,0.00705649041938477,0.00315575845206407,0.799531684242762,0.043550005572492,0.0194761545761174,54.6,15.8366663158633,7.08237248385031
"crispulator-f1-threshold-curves-v1",6,"DESeq2",0.001,5,0.990245242018292,0.00947234410978251,0.00423616106714868,0.811439599138133,0.0488513684483613,0.0218469961288849,0.811439599138133,0.0488513684483613,0.0218469961288849,0.891306352945157,0.0288336657198596,0.0128948073180223,0.00975475798170834,0.0094723441097825,0.00423616106714868,0.998143550456058,0.00169773352642516,0.00075924951455342,0.904791574797095,0.024044704035789,0.0107531185445775,69.4,13.7949266036467,6.16927872607487
"crispulator-f1-threshold-curves-v1",6,"DESeq2",0.005,5,0.964246188594015,0.0116362034597386,0.00520386838719874,0.85982485674512,0.0365658370242504,0.0163527394480805,0.85982485674512,0.0365658370242504,0.0163527394480805,0.908592537962611,0.0186723972843985,0.00835054992615951,0.0357538114059853,0.0116362034597386,0.00520386838719874,0.99176337050043,0.0016607200250317,0.000742696573513206,0.925794113622775,0.0175995889113281,0.00787077543635623,75.2,13.0268952555857,5.8258046654518
"crispulator-f1-threshold-curves-v1",6,"DESeq2",0.01,5,0.942517727033018,0.0419310838933155,0.01875215079114,0.873175240376833,0.0258959644036763,0.011581027349907,0.873175240376833,0.0258959644036763,0.011581027349907,0.905804924757419,0.01970022911034,0.00881021029260808,0.0574822729669822,0.0419310838933155,0.01875215079114,0.986856541150571,0.00642655998789753,0.00287404499888382,0.930015890763702,0.0115208529544006,0.00515228207296382,78,12.2882057274445,5.49545266561363
"crispulator-f1-threshold-curves-v1",6,"DESeq2",0.05,5,0.836872084338364,0.0702604280215414,0.0314214186368795,0.92211049600541,0.0157609753171846,0.0070485224401842,0.92211049600541,0.0157609753171846,0.0070485224401842,0.876013877287757,0.0377415328688056,0.0168785266139384,0.163127915661636,0.0702604280215414,0.0314214186368795,0.954130011081298,0.0140036709332135,0.00626263202824067,0.938120253543354,0.00700377206945225,0.00313218208924192,92.6,11.3048662088501,5.05568986390582
"crispulator-f1-threshold-curves-v1",6,"DESeq2",0.1,5,0.770157344804274,0.0718917203506302,0.0321509547446828,0.938284574515919,0.0229390407966678,0.010258650911998,0.938284574515919,0.0229390407966678,0.010258650911998,0.844300297982113,0.0429032090665603,0.0191868983851428,0.229842655195726,0.0718917203506302,0.0321509547446828,0.927449821046235,0.0145709552098829,0.00651632926928059,0.932867197781077,0.00851030739331798,0.00380592516817561,102.4,12.0540449642433,5.39073278877742
"crispulator-f1-threshold-curves-v1",6,"edgeR-QL",0.001,5,0.995652173913044,0.00972203468478169,0.00434782608695652,0.786655443685454,0.0307605031994951,0.0137565152352342,0.786655443685454,0.0307605031994951,0.0137565152352342,0.878709089652486,0.0217554163413106,0.00972931796359603,0.00434782608695652,0.00972203468478169,0.00434782608695652,0.999411764705882,0.00131533410441164,0.000588235294117645,0.893033604195668,0.0158259575155478,0.00707758336275772,67,13.6565002837477,6.10737259384099
"crispulator-f1-threshold-curves-v1",6,"edgeR-QL",0.005,5,0.96647233558066,0.0157092740358572,0.00702540092426981,0.846278718421876,0.03577457002799,0.0159988740896825,0.846278718421876,0.03577457002799,0.0159988740896825,0.901973246226225,0.0199108585441059,0.00890440663900067,0.0335276644193404,0.0157092740358572,0.00702540092426982,0.992386423459931,0.0027970935200188,0.00125089825003724,0.919332570940904,0.0171999848426815,0.00769206706404036,74,13.729530217746,6.1400325732035
"crispulator-f1-threshold-curves-v1",6,"edgeR-QL",0.01,5,0.951286191315606,0.02323741922722,0.0103920898027449,0.87237355261312,0.0231506566796192,0.0103532884118776,0.87237355261312,0.0231506566796192,0.0103532884118776,0.909845345454338,0.0151546781905335,0.00677737812223326,0.0487138086843941,0.02323741922722,0.0103920898027449,0.988621247032924,0.00332433858467018,0.00148668941110959,0.930497399823022,0.0108529671480272,0.00485359446011215,77.4,13.5757136092362,6.07124369466422
"crispulator-f1-threshold-curves-v1",6,"edgeR-QL",0.05,5,0.870370225893561,0.0598499398845604,0.0267657068062306,0.920737946985802,0.0169150610809398,0.0075646452841085,0.920737946985802,0.0169150610809398,0.0075646452841085,0.894107995149223,0.0354291074872596,0.0158443785447318,0.129629774106439,0.0598499398845604,0.0267657068062306,0.965459337749502,0.0104169355405454,0.00465859519717861,0.943098642367652,0.00989723747259299,0.00442617915563523,89,12.3895116933639,5.54075807087803
"crispulator-f1-threshold-curves-v1",6,"edgeR-QL",0.1,5,0.765088671601978,0.0717169276252926,0.0320727850615174,0.934968938960651,0.0117776401797929,0.00526712081130997,0.934968938960651,0.0117776401797929,0.00526712081130997,0.840226825442804,0.0450307150497272,0.0201383479853226,0.234911328398022,0.0717169276252926,0.0320727850615174,0.925488039485418,0.0156449010009641,0.00699661242788206,0.930228489223035,0.00834615078772684,0.00373251210236413,102.8,12.8140547837131,5.73061951275776
"crispulator-f1-threshold-curves-v1",6,"limma-voom",0.001,5,1,0,0,0.772211322980853,0.028722023969058,0.0128448796092384,0.772211322980853,0.028722023969058,0.0128448796092384,0.871229135485522,0.0183028745531192,0.00818529433688511,0,0,0,1,0,0,0.886105661490426,0.014361011984529,0.00642243980461919,65.6,13.9032370331517,6.21771662268393
"crispulator-f1-threshold-curves-v1",6,"limma-voom",0.005,5,0.970477860404697,0.01692593660077,0.00756950896443468,0.830606652494056,0.029540963737472,0.0132111206075687,0.830606652494056,0.029540963737472,0.0132111206075687,0.894953848782255,0.0217071698637735,0.00970774148290649,0.0295221395953032,0.01692593660077,0.00756950896443468,0.993680935399604,0.00204564235838293,0.000914839074199445,0.91214379394683,0.0151946276908256,0.00679524408189736,72.4,13.7040140105007,6.12862137841782
"crispulator-f1-threshold-curves-v1",6,"limma-voom",0.01,5,0.959131115581716,0.0212801209687948,0.00951675941112878,0.86216074762321,0.023420510666659,0.0104739707836817,0.86216074762321,0.023420510666659,0.0104739707836817,0.907808941559779,0.0147016605569048,0.00657478247747329,0.0408688844182836,0.0212801209687948,0.00951675941112876,0.990481885935894,0.00380307062684125,0.00170078488896995,0.926321316779552,0.0108626409952045,0.00485792073609063,76,14.1774468787578,6.34034699365894
"crispulator-f1-threshold-curves-v1",6,"limma-voom",0.05,5,0.859505678056991,0.0712107272184634,0.0318464053575358,0.911539958489358,0.0161496965988193,0.00722236388219141,0.911539958489358,0.0161496965988193,0.00722236388219141,0.883551240810711,0.0401594613322119,0.01795985709572,0.140494321943009,0.0712107272184634,0.0318464053575358,0.962378011596655,0.0135923830305664,0.0060786984865122,0.936958985043006,0.00944483531378374,0.0042238587595822,89.2,11.6918775224512,5.22876658496055
"crispulator-f1-threshold-curves-v1",6,"limma-voom",0.1,5,0.804282838284778,0.06591114414053,0.0294763597546024,0.930476509077306,0.0135716433106144,0.0060694234017828,0.930476509077306,0.0135716433106144,0.0060694234017828,0.86162865251281,0.0392976577059227,0.0175744467973923,0.195717161715222,0.06591114414053,0.0294763597546024,0.941241190544143,0.0141727048380069,0.00633822628856471,0.935858849810724,0.00649335552493507,0.00290391687116573,97.4,13.630847369111,6.09590026165127
"crispulator-f1-threshold-curves-v1",6,"MAGeCK-MLE",0.001,5,1,0,0,0.454206099978058,0.0564115077442878,0.0252279932058967,0.454206099978058,0.0564115077442878,0.0252279932058967,0.623032525866852,0.0530682050992923,0.0237328228091837,0,0,0,1,0,0,0.727103049989029,0.0282057538721439,0.0126139966029483,38,6.28490254498827,2.81069386451104
"crispulator-f1-threshold-curves-v1",6,"MAGeCK-MLE",0.005,5,0.995238095238095,0.010647942749999,0.00476190476190477,0.591384851133629,0.0441152155286797,0.0197289241528364,0.591384851133629,0.0441152155286797,0.0197289241528364,0.741311709105696,0.0380597070826554,0.0170208184481095,0.00476190476190476,0.010647942749999,0.00476190476190476,0.999376947040498,0.00139318877102791,0.000623052959501558,0.795380899087064,0.0226983585434284,0.0101510145361538,50.2,10.1094015648801,4.52106182218293
"crispulator-f1-threshold-curves-v1",6,"MAGeCK-MLE",0.01,5,0.996,0.00894427190999917,0.004,0.646755946921054,0.0174392600116692,0.00779907417267721,0.646755946921054,0.0174392600116692,0.00779907417267721,0.784194394545325,0.0152598068904718,0.00682439310612291,0.004,0.00894427190999916,0.004,0.999376947040498,0.00139318877102791,0.000623052959501558,0.823066446980776,0.00931866885844962,0.00416743540546074,55,10.9772492000501,4.90917508345343
"crispulator-f1-threshold-curves-v1",6,"MAGeCK-MLE",0.05,5,0.979200967352987,0.0146424162143611,0.00654828760203133,0.815573972755494,0.0351998865226145,0.015741867812969,0.815573972755494,0.0351998865226145,0.015741867812969,0.889370004923175,0.01654268567241,0.00739811393878412,0.0207990326470128,0.0146424162143611,0.00654828760203133,0.994826777681484,0.00368256776398831,0.00164689437040545,0.905200375218489,0.0162185943159785,0.00725317587800394,70.8,14.9566038925954,6.68879660327626
"crispulator-f1-threshold-curves-v1",6,"MAGeCK-MLE",0.1,5,0.935956093284648,0.0310519448455079,0.013886851901626,0.880103021212154,0.0282829487432431,0.0126485191988068,0.880103021212154,0.0282829487432431,0.0126485191988068,0.906659007947399,0.0177179514200161,0.007923708759439,0.0640439067153519,0.0310519448455079,0.013886851901626,0.984904158586012,0.00402364643629116,0.00179942938979436,0.932503589899083,0.0128475613558542,0.00574560410735787,79.2,12.7945300812496,5.72188780036799
