gene_id	SYMBOL	HT29_LARGE_INTESTINE
LUC7L2 (51631)	LUC7L2	6.52512925120397
DENND2A (27147)	DENND2A	0
CLTRN (57393)	CLTRN	0.238786859587116
SH3KBP1 (30011)	SH3KBP1	5.15785216914174
TMEM47 (83604)	TMEM47	0.0143552929770701
LANCL3 (347404)	LANCL3	0.214124805352847
SYTL5 (94122)	SYTL5	1.28688114778816
CASK (8573)	CASK	3.22650852980868
KDM6A (7403)	KDM6A	3.57167680997093
SPIN2A (54466)	SPIN2A	0.687060688339892
MSN (4478)	MSN	7.10276309662559
AKAP4 (8852)	AKAP4	0
CCNB3 (85417)	CCNB3	0.214124805352847
HDAC8 (55869)	HDAC8	4.67129337248158
SLC16A2 (6567)	SLC16A2	0.0285691521967709
CXorf36 (79742)	CXorf36	0.0143552929770701
ZNF157 (7712)	ZNF157	0
ZNF182 (7569)	ZNF182	1.65535182861255
CHST7 (56548)	CHST7	0.31034012061215
KRBOX4 (55634)	KRBOX4	3.20789285164133
NDUFB11 (54539)	NDUFB11	6.73687542290827
ZNF41 (7592)	ZNF41	2.33342373372519
RAB41 (347517)	RAB41	0.214124805352847
ZMYM3 (9203)	ZMYM3	3.87970576628229
TAF1 (6872)	TAF1	4.74685018309805
GPR174 (84636)	GPR174	0
NONO (4841)	NONO	8.27206985934139
CCDC120 (90060)	CCDC120	3.82680268428583
LPAR4 (2846)	LPAR4	0
EBP (10682)	EBP	7.09127669436522
AWAT2 (158835)	AWAT2	0
OGT (8473)	OGT	6.11790278909403
SNX12 (29934)	SNX12	5.38474058729238
ITGB1BP2 (26548)	ITGB1BP2	1.35614381022528
IL2RG (3561)	IL2RG	0.432959407276106
GCNA (93953)	GCNA	1.93734439215023
ZNF711 (7552)	ZNF711	2.1407786557828
CPXCR1 (53336)	CPXCR1	0
DIAPH2 (1730)	DIAPH2	2.61823865559545
NXF3 (56000)	NXF3	0
RIPPLY1 (92129)	RIPPLY1	0
PRPS1 (5631)	PRPS1	6.02569327368077
CXorf57 (55086)	CXorf57	0.0285691521967709
FRMPD3 (84443)	FRMPD3	0.0426443374084937
HTR2C (3358)	HTR2C	0.0143552929770701
DOCK11 (139818)	DOCK11	0.321928094887362
IGSF1 (3547)	IGSF1	1.15055967657538
ARHGAP36 (158763)	ARHGAP36	0
GPC3 (2719)	GPC3	1.11103131238874
GPR119 (139760)	GPR119	0
RBMX (27316)	RBMX	7.77142344075664
MCPH1 (79648)	MCPH1	1.85598969730848
MFHAS1 (9258)	MFHAS1	3.89141918684608
FBXO25 (26260)	FBXO25	2.21412480535285
FATE1 (89885)	FATE1	0
MAGEA4 (4103)	MAGEA4	0.367371065648529
NSDHL (50814)	NSDHL	6.06458110919057
ZNF185 (7739)	ZNF185	2.97636363573276
CETN2 (1069)	CETN2	5.88362081628567
RPL10 (6134)	RPL10	12.2446016877368
CSGALNACT1 (55790)	CSGALNACT1	0.389566811762726
ATP6V1B2 (526)	ATP6V1B2	3.51727569320958
CCDC25 (55246)	CCDC25	3.53356334821451
HMBOX1 (79618)	HMBOX1	1.78240856492737
CHRNB3 (1142)	CHRNB3	0
CHRNA6 (8973)	CHRNA6	0
GNRH1 (2796)	GNRH1	0.75702324650746
BIN3 (55909)	BIN3	3.40053792958373
DOK2 (9046)	DOK2	0
SLC25A37 (51312)	SLC25A37	4.07895134139482
CHMP7 (91782)	CHMP7	3.42223300068305
DOCK5 (80005)	DOCK5	2.72027846523333
STAR (6770)	STAR	0.0285691521967709
PLPBP (11212)	PLPBP	3.84899843040002
ERLIN2 (11160)	ERLIN2	3.31179371775365
SNTG1 (54212)	SNTG1	0
PXDNL (137902)	PXDNL	0.0143552929770701
ST18 (9705)	ST18	0.176322772640463
RGS20 (8601)	RGS20	0.0565835283663675
TACC1 (6867)	TACC1	3.56437816856506
GOLGA7 (51125)	GOLGA7	3.46336088581666
PLPP5 (84513)	PLPP5	3.35614381022528
GINS4 (84296)	GINS4	2.55336050333533
NSD3 (54904)	NSD3	3.14404636961671
DNAJC5B (85479)	DNAJC5B	0
CRH (1392)	CRH	0
TRIM55 (84675)	TRIM55	0.0285691521967709
ADHFE1 (137872)	ADHFE1	0.333423733725192
MRPS28 (28957)	MRPS28	5.57046293102604
PMP2 (5375)	PMP2	0
LACTB2 (51110)	LACTB2	6.06458110919057
PRDM14 (63978)	PRDM14	0
TERF1 (7013)	TERF1	4.10181813422741
RPL7 (6129)	RPL7	11.6778957841284
SLC26A7 (115111)	SLC26A7	0
PSKH2 (85481)	PSKH2	0
ATP6V0D2 (245972)	ATP6V0D2	0
SYBU (55638)	SYBU	4.69821847822441
DPYS (1807)	DPYS	0.0976107966264223
MTDH (92140)	MTDH	5.21179097625254
LRP12 (29967)	LRP12	1.64154602908752
EBAG9 (9166)	EBAG9	4.29204549249286
RSPO2 (340419)	RSPO2	0
POLR2K (5440)	POLR2K	6.61072958653471
MAL2 (114569)	MAL2	8.61842221158905
EIF3H (8667)	EIF3H	10.0248626268633
UTP23 (84294)	UTP23	5.01747656302046
NDUFB9 (4715)	NDUFB9	9.52622534560588
TATDN1 (83940)	TATDN1	7.25587835258279
FAM83A (84985)	FAM83A	2.6959938131099
GSDMC (56169)	GSDMC	0.0285691521967709
FAM135B (51059)	FAM135B	0
ZNF7 (7553)	ZNF7	4.07895134139482
ARHGAP39 (80728)	ARHGAP39	2.48542682717024
SLC39A4 (55630)	SLC39A4	4.97727992349992
NAPRT (93100)	NAPRT	7.3169602873649
VLDLR (7436)	VLDLR	1.67807190511264
AK3 (50808)	AK3	4.91981677005279
UHRF2 (115426)	UHRF2	4.14486214291573
NFIB (4781)	NFIB	2.87184364850932
CER1 (9350)	CER1	0
PLIN2 (123)	PLIN2	2.72900887033786
IFNA5 (3442)	IFNA5	0
HAUS6 (54801)	HAUS6	3.4369613378336
CDKN2B (1030)	CDKN2B	2.47248777146274
IFNA16 (3449)	IFNA16	0
CDKN2A (1029)	CDKN2A	7.49265437101891
C9orf72 (203228)	C9orf72	1.49569516262407
IFNK (56832)	IFNK	0.0426443374084937
ZCCHC7 (84186)	ZCCHC7	3.21412480535285
FBXO10 (26267)	FBXO10	1.29278174922785
SIGMAR1 (10280)	SIGMAR1	6.98891186495402
CBWD5 (220869)	CBWD5	5.07382023329167
CEP78 (84131)	CEP78	3.42492208821069
NTRK2 (4915)	NTRK2	0
IDNK (414328)	IDNK	2.56559717585422
SHC3 (53358)	SHC3	0.0426443374084937
AUH (549)	AUH	4.2585189247113
MFSD14B (84641)	MFSD14B	4.88410945135923
C9orf3 (84909)	C9orf3	3.7235585614721
PLPPR1 (54886)	PLPPR1	0.0976107966264223
OR13C4 (138804)	OR13C4	0
ZNF462 (58499)	ZNF462	0.176322772640463
INIP (58493)	INIP	3.77399632511117
UGCG (7357)	UGCG	3.33485426933163
ACTL7B (10880)	ACTL7B	0.0143552929770701
SNX30 (401548)	SNX30	1.94110631094643
STOM (2040)	STOM	0.356143810225275
GSN (2934)	GSN	6.90568784852686
MRRF (92399)	MRRF	5.55182359572126
NR6A1 (2649)	NR6A1	1.61823865559545
CRB2 (286204)	CRB2	0.604071323668861
OR5C1 (392391)	OR5C1	0
ALAD (210)	ALAD	4.72301239639237
ASTN2 (23245)	ASTN2	1.24488705912353
WDR31 (114987)	WDR31	1.26303440583379
POLE3 (54107)	POLE3	6.6347384599158
SURF4 (6836)	SURF4	6.74725311426696
GBGT1 (26301)	GBGT1	0.0976107966264223
SURF1 (6834)	SURF1	4.49633451341711
SURF2 (6835)	SURF2	5.02680005934372
SURF6 (6838)	SURF6	4.62117275268344
MED22 (6837)	MED22	4.75702324650746
REXO4 (57109)	REXO4	5.10810622368613
RPL7A (6130)	RPL7A	11.2758335100135
GTF3C5 (9328)	GTF3C5	5.82323984413102
ASB6 (140459)	ASB6	3.8499992594661
PTGES2 (80142)	PTGES2	6.90110824301451
NTMT1 (28989)	NTMT1	5.5668151540109
CIZ1 (25792)	CIZ1	6.29774167849137
SLC25A25 (114789)	SLC25A25	4.08151006812092
SH3GLB2 (56904)	SH3GLB2	5.70238050161552
MIGA2 (84895)	MIGA2	4.45022149589718
PTGES (9536)	PTGES	0.773996325111173
LCN2 (3934)	LCN2	7.25635023792402
LRSAM1 (90678)	LRSAM1	3.25398926623079
HMCN2 (256158)	HMCN2	0
GPR107 (57720)	GPR107	4.18507363787676
PAXX (286257)	PAXX	5.66419836929191
IDI2 (91734)	IDI2	0
INPP5E (56623)	INPP5E	3.03386345186628
LCN9 (392399)	LCN9	0
SEC16A (9919)	SEC16A	5.56864019541922
DPH7 (92715)	DPH7	4.81455042346181
NOTCH1 (4851)	NOTCH1	3.68818035858693
CACNA1B (774)	CACNA1B	0.0143552929770701
NACC2 (138151)	NACC2	3.31179371775365
PROSER2 (254427)	PROSER2	4.13586316536868
USP6NL (9712)	USP6NL	3.44228003525258
COMMD3 (23412)	COMMD3	4.41345868800798
MSRB2 (22921)	MSRB2	3.68257329734758
PDSS1 (23590)	PDSS1	3.88655014732434
FAM171A1 (221061)	FAM171A1	0.0840642647884745
MINDY3 (80013)	MINDY3	3.26603689399532
SLC39A12 (221074)	SLC39A12	0
TMEM236 (653567)	TMEM236	0.0285691521967709
RSU1 (6251)	RSU1	4.38266725274504
ST8SIA6 (338596)	ST8SIA6	0
PARD3 (56288)	PARD3	4.34624777408278
ANKRD30A (91074)	ANKRD30A	0.176322772640463
ZEB1 (6935)	ZEB1	0.176322772640463
FAM13C (220965)	FAM13C	0
NRBF2 (29982)	NRBF2	3.64038956005495
A1CF (29974)	A1CF	0.0976107966264223
CDHR1 (92211)	CDHR1	0.070389327891398
LRIT1 (26103)	LRIT1	0
RGR (5995)	RGR	0
POLR3A (11128)	POLR3A	3.44493204894218
HERC4 (26091)	HERC4	4.13093086982645
LRMDA (83938)	LRMDA	0
CAMK2G (818)	CAMK2G	5.23227701026829
ADIRF (10974)	ADIRF	1.66448284036468
GLUD1 (2746)	GLUD1	6.27965700653368
ANKRD1 (27063)	ANKRD1	0.0426443374084937
HTR7 (3363)	HTR7	0
RPP30 (10556)	RPP30	5.36352154354655
FRA10AC1 (118924)	FRA10AC1	3.17791779219584
ADD3 (120)	ADD3	6.10915157917052
HABP2 (3026)	HABP2	0.0976107966264223
VAX1 (11023)	VAX1	0
DNAJB12 (54788)	DNAJB12	4.32768736417605
EIF4EBP2 (1979)	EIF4EBP2	4.60584986719498
NPFFR1 (64106)	NPFFR1	1.33342373372519
PLEKHS1 (79949)	PLEKHS1	0.070389327891398
TCF7L2 (6934)	TCF7L2	4.90881290773955
MKI67 (4288)	MKI67	6.09740010731741
CYP17A1 (1586)	CYP17A1	0
INA (9118)	INA	0.0143552929770701
FUOM (282969)	FUOM	4.71094415457587
LRRC27 (80313)	LRRC27	2.50080205305716
MTG1 (92170)	MTG1	4.61176256006487
NKX6-2 (84504)	NKX6-2	0.0143552929770701
PAOX (196743)	PAOX	1.16992500144231
GSTO1 (9446)	GSTO1	7.29379348912139
TAF5 (6877)	TAF5	2.05311133645956
PPRC1 (23082)	PPRC1	4.86839045305445
ITPRIP (85450)	ITPRIP	2.05311133645956
CNNM2 (54805)	CNNM2	1.84398384404833
PDCD11 (22984)	PDCD11	4.62527048937469
ADAM12 (8038)	ADAM12	0.0143552929770701
RGS10 (6001)	RGS10	2.41142624572647
BTBD10 (84280)	BTBD10	4.41616416473313
ADM (133)	ADM	2.40053792958373
GAS2 (2620)	GAS2	1.65535182861255
SLC5A12 (159963)	SLC5A12	0
LIN7C (55327)	LIN7C	3.89530262133331
LRRC4C (57689)	LRRC4C	0
IMMP1L (196294)	IMMP1L	5.17232749165762
SAA4 (6291)	SAA4	0
PGAP2 (27315)	PGAP2	5.65506555119503
TUT1 (64852)	TUT1	4.53977919169849
SCGB1A1 (7356)	SCGB1A1	0
SYT8 (90019)	SYT8	3.62293035092018
ZNF214 (7761)	ZNF214	1.58496250072116
ZNF215 (7762)	ZNF215	2.62058641045188
HSD17B12 (51144)	HSD17B12	6.36684673526264
APIP (51074)	APIP	5.62964804418744
PAMR1 (25891)	PAMR1	0
DGKZ (8525)	DGKZ	5.53262865751717
EIF3M (10480)	EIF3M	8.91587937883577
TNKS1BP1 (85456)	TNKS1BP1	6.19613488076516
GLYAT (10249)	GLYAT	0
SERPING1 (710)	SERPING1	0
OR5F1 (338674)	OR5F1	0
SSRP1 (6749)	SSRP1	7.95686979831631
SLC43A1 (8501)	SLC43A1	5.2098432305255
PTPRJ (5795)	PTPRJ	3.01613970265525
C11orf49 (79096)	C11orf49	4.89433274227769
ARFGAP2 (84364)	ARFGAP2	6.56376827845203
CELF1 (10658)	CELF1	5.62993940943954
HIKESHI (51501)	HIKESHI	5.28281043957256
CCDC81 (60494)	CCDC81	0.432959407276106
SESN3 (143686)	SESN3	0.20163386116965
ENDOD1 (23052)	ENDOD1	3.85996954822103
CCDC82 (79780)	CCDC82	4.18189764310839
KLHL35 (283212)	KLHL35	2.8011586560937
TENM4 (26011)	TENM4	0.0143552929770701
SERPINH1 (871)	SERPINH1	6.01212167271222
CAPN5 (726)	CAPN5	4.17951105027151
INTS4 (92105)	INTS4	4.22958792274065
PAK1 (5058)	PAK1	6.10810622368613
RPS3 (6188)	RPS3	12.5831297906949
ZC3H12C (85463)	ZC3H12C	0.389566811762726
TTC12 (54970)	TTC12	3.41006969175638
NCAM1 (4684)	NCAM1	0.0840642647884745
DRD2 (1813)	DRD2	0.124328135002202
C11orf52 (91894)	C11orf52	3.14893410452634
HTR3B (9177)	HTR3B	0
NPAT (4863)	NPAT	3.08406426478847
ATM (472)	ATM	4.37781785308364
AASDHPPT (60496)	AASDHPPT	4.63807383718072
GLB1L2 (89944)	GLB1L2	5.79181407116183
SLX4IP (128710)	SLX4IP	1.40053792958373
LAMTOR1 (55004)	LAMTOR1	6.33234990037387
P4HA3 (283208)	P4HA3	0.150559676575381
GRIK4 (2900)	GRIK4	0.0143552929770701
ST14 (6768)	ST14	7.27761287075669
HYOU1 (10525)	HYOU1	6.71011763204345
GGTLC1 (92086)	GGTLC1	0
ADAM33 (80332)	ADAM33	0.0143552929770701
SLC22A8 (9376)	SLC22A8	0.0976107966264223
KAT14 (57325)	KAT14	2.34766565630097
TKFC (26007)	TKFC	5.538227739736
MTA2 (9219)	MTA2	6.68032435684402
TMEM138 (51524)	TMEM138	5.21723071622067
FADS1 (3992)	FADS1	1.97085365434048
TMC2 (117532)	TMC2	0
ROM1 (6094)	ROM1	2.76765479823735
EML3 (256364)	EML3	5.26190685982807
INCENP (3619)	INCENP	5.41987593042219
ZP1 (22917)	ZP1	0
OOSP2 (219990)	OOSP2	0
MS4A3 (932)	MS4A3	0.0565835283663675
PLCH2 (9651)	PLCH2	0.970853654340484
CPSF7 (79869)	CPSF7	6.25398926623079
MS4A2 (2206)	MS4A2	0
B3GAT3 (26229)	B3GAT3	4.67072705449947
EI24 (9538)	EI24	7.2064283351813
CCDC15 (80071)	CCDC15	0.863938450423971
CHEK1 (1111)	CHEK1	5.89093302170554
FEZ1 (9638)	FEZ1	0.214124805352847
ESAM (90952)	ESAM	4.59036248846375
KIRREL3 (84623)	KIRREL3	1.17632277264046
MPZL2 (10205)	MPZL2	5.16349873228288
SCN2B (6327)	SCN2B	0
SIDT2 (51092)	SIDT2	4.69097573834328
TMEM25 (84866)	TMEM25	1.53605290024021
TAGLN (6876)	TAGLN	3.55213110825378
JPH2 (57158)	JPH2	0.0143552929770701
DUSP15 (128853)	DUSP15	0.070389327891398
COMMD7 (149951)	COMMD7	5.18150015170461
C20orf144 (128864)	C20orf144	0.613531652917927
KIAA1755 (85449)	KIAA1755	0.0143552929770701
SPATA25 (128497)	SPATA25	1.54101915313356
OCSTAMP (128506)	OCSTAMP	0
DSN1 (79980)	DSN1	4.62702310555406
SOGA1 (140710)	SOGA1	0.659924558402378
CNBD2 (140894)	CNBD2	2.85798099512757
SPINT4 (391253)	SPINT4	0
CDH22 (64405)	CDH22	0.0285691521967709
LSM14B (149986)	LSM14B	5.53294028837287
YTHDF1 (54915)	YTHDF1	5.28058520256447
CABLES2 (81928)	CABLES2	2.98185265328974
LTO1 (220064)	LTO1	4.61588707391606
GPHA2 (170589)	GPHA2	0
SLC22A9 (114571)	SLC22A9	0.0285691521967709
TRPT1 (83707)	TRPT1	5.67383905599044
NUDT22 (84304)	NUDT22	5.88971689161508
FERMT3 (83706)	FERMT3	2.57046293102604
PLCB3 (5331)	PLCB3	5.19219416528334
MRPL49 (740)	MRPL49	6.32786697140204
CDC42EP2 (10435)	CDC42EP2	3.47118746038699
FAU (2197)	FAU	9.61669586253392
TM7SF2 (7108)	TM7SF2	5.12887075946512
VPS51 (738)	VPS51	6.67736729213605
TBX6 (6911)	TBX6	1.15055967657538
PPP4C (5531)	PPP4C	7.01368556992865
ALDOA (226)	ALDOA	9.99774402605963
FAM57B (83723)	FAM57B	0.0565835283663675
DOC2A (8448)	DOC2A	0
HIRIP3 (8479)	HIRIP3	3.94579495674006
TAOK2 (9344)	TAOK2	4.69376571221778
TMEM219 (124446)	TMEM219	5.86863738417031
HMGA2 (8091)	HMGA2	3.11935617703968
MMP3 (4314)	MMP3	0.0426443374084937
CNKSR2 (22866)	CNKSR2	0
CNTN5 (53942)	CNTN5	0
KLRF1 (51348)	KLRF1	0
CLEC1A (51267)	CLEC1A	0
MKX (283078)	MKX	0.0285691521967709
MPP7 (143098)	MPP7	1.78240856492737
ITGB1 (3688)	ITGB1	7.40207407351685
FXYD4 (53828)	FXYD4	0.622930350920177
TRIM48 (79097)	TRIM48	0
OR8K1 (390157)	OR8K1	0
OR5M9 (390162)	OR5M9	0
PCDH15 (65217)	PCDH15	0.070389327891398
CTF1 (1489)	CTF1	0.0285691521967709
CWC15 (51503)	CWC15	5.79701297783614
FCGR1A (2209)	FCGR1A	0.0426443374084937
ARID5B (84159)	ARID5B	2.93168305705981
KLHL1 (57626)	KLHL1	0
CDH8 (1006)	CDH8	0
DCUN1D2 (55208)	DCUN1D2	4.34340782229781
TMCO3 (55002)	TMCO3	5.08023127201926
TMEM218 (219854)	TMEM218	4.87381319835909
TIRAP (114609)	TIRAP	3.5197934862411
EEF1AKMT1 (221143)	EEF1AKMT1	3.5033487351675
LATS2 (26524)	LATS2	2.58014548442338
SAP18 (10284)	SAP18	6.75288236627309
ADGRL3 (23284)	ADGRL3	0.0143552929770701
KIAA1328 (57536)	KIAA1328	1.44890095114513
FAM124A (220108)	FAM124A	0.0285691521967709
HNMT (3176)	HNMT	5.12804589092299
LYPD1 (116372)	LYPD1	0.389566811762726
LYPD6B (130576)	LYPD6B	1.03562390973072
PDCD4 (27250)	PDCD4	5.65191274464578
ADRA2A (150)	ADRA2A	2.55336050333533
GPM6A (2823)	GPM6A	0.124328135002202
WDR17 (116966)	WDR17	0.0285691521967709
SPATA4 (132851)	SPATA4	0
VEGFC (7424)	VEGFC	0.0143552929770701
CCDC102B (79839)	CCDC102B	0.790772037862
CD226 (10666)	CD226	0.0565835283663675
CNDP1 (84735)	CNDP1	0.0976107966264223
FSIP1 (161835)	FSIP1	1.13750352374994
DLG2 (1740)	DLG2	0.594548549550354
CCDC83 (220047)	CCDC83	0.0143552929770701
RGS18 (64407)	RGS18	0.0143552929770701
PRSS23 (11098)	PRSS23	2.49569516262407
MTMR12 (54545)	MTMR12	3.76765479823735
PPP1R1C (151242)	PPP1R1C	1.27500704749987
C11orf53 (341032)	C11orf53	2.66220549965362
CCT5 (22948)	CCT5	9.0000845304361
FAM173B (134145)	FAM173B	4.22650852980868
DOCK1 (1793)	DOCK1	3.99729240763651
DIXDC1 (85458)	DIXDC1	1.66902676550963
DLAT (1737)	DLAT	5.24336442569366
PIH1D2 (120379)	PIH1D2	1.65992455840238
NKAPD1 (55216)	NKAPD1	4.65191274464578
TIMM8B (26521)	TIMM8B	6.90797221133397
IL18 (3606)	IL18	2.11769504266975
TEX12 (56158)	TEX12	0.356143810225275
PTS (5805)	PTS	5.21994291395413
PIP4K2A (5305)	PIP4K2A	2.59454854955035
C2orf50 (130813)	C2orf50	0.0840642647884745
FREM2 (341640)	FREM2	1.28688114778816
FOXO1 (2308)	FOXO1	2.29572302453997
CRIM1 (51232)	CRIM1	3.05484847699562
SEC24D (9871)	SEC24D	3.55826763405574
ABCB9 (23457)	ABCB9	1.77399632511117
RILPL2 (196383)	RILPL2	1.83187724119167
DHX37 (57647)	DHX37	4.21800615028443
UBC (7316)	UBC	9.19886244175813
ITPR1 (3708)	ITPR1	0.739848102699327
TKTL2 (84076)	TKTL2	0
PRSS53 (339105)	PRSS53	1.06350294230616
SLC7A11 (23657)	SLC7A11	4.06522762277562
NOCT (25819)	NOCT	1.81966818349646
ENKUR (219670)	ENKUR	0.0976107966264223
GPR158 (57512)	GPR158	1.93734439215023
LYZL2 (119180)	LYZL2	0
CACNA2D4 (93589)	CACNA2D4	1.11103131238874
DCP1B (196513)	DCP1B	1.74416109557041
CACNA1C (775)	CACNA1C	0
KCNA6 (3742)	KCNA6	0
THRB (7068)	THRB	0.773996325111173
NGLY1 (55768)	NGLY1	3.799087306074
OXSM (54995)	OXSM	3.68594014844598
UEVLD (55293)	UEVLD	3.85798099512757
TMEM86A (144110)	TMEM86A	0.871843648509318
C12orf45 (121053)	C12orf45	4.06091204958787
TMEM263 (90488)	TMEM263	3.55581615506164
BTBD11 (121551)	BTBD11	0.0565835283663675
UBE3B (89910)	UBE3B	4.00270252037982
ANK3 (288)	ANK3	3.60880924267552
IPMK (253430)	IPMK	1.89917563048051
RAD9B (144715)	RAD9B	0.31034012061215
PLBD2 (196463)	PLBD2	3.25096157353322
DLG5 (9231)	DLG5	4.11519974938544
MAT1A (4143)	MAT1A	0.0143552929770701
SLC2A13 (114134)	SLC2A13	0.75702324650746
GXYLT1 (283464)	GXYLT1	2.50080205305716
TWF1 (5756)	TWF1	5.96947286459633
DIP2C (22982)	DIP2C	1.28688114778816
EIF4E (1977)	EIF4E	7.38586240064146
MAGI1 (9223)	MAGI1	3.21412480535285
TEX30 (93081)	TEX30	4.34978987024187
CSNK1G3 (1456)	CSNK1G3	4.28688114778816
SRFBP1 (153443)	SRFBP1	3.09423606984577
AKAP6 (9472)	AKAP6	0.903038270112912
NPAS3 (64067)	NPAS3	0.0426443374084937
FAM177A1 (283635)	FAM177A1	4.83289001416474
MBIP (51562)	MBIP	3.799087306074
MIPOL1 (145282)	MIPOL1	0.978195629681652
EXT2 (2132)	EXT2	4.93262815702213
TMEM18 (129787)	TMEM18	4.23266075679027
ALLC (55821)	ALLC	0
KCTD14 (65987)	KCTD14	3.34056226902641
THRSP (7069)	THRSP	0
NDUFC2 (4718)	NDUFC2	8.28757387417716
ME3 (10873)	ME3	2.28983446517751
MSGN1 (343930)	MSGN1	0
ADAMTS12 (81792)	ADAMTS12	0.0143552929770701
NUBPL (80224)	NUBPL	2.48284828306847
NEK7 (140609)	NEK7	3.62993940943954
ATP6V1G3 (127124)	ATP6V1G3	0
FER (2241)	FER	1.58976348698498
VIPAS39 (63894)	VIPAS39	3.06350294230616
ANKRD50 (57182)	ANKRD50	2.4032677223393
UPF2 (26019)	UPF2	5.18070484019556
CDC123 (8872)	CDC123	7.26753579806874
SCLT1 (132320)	SCLT1	3.26002565596146
CCDC3 (83643)	CCDC3	0
C4orf33 (132321)	C4orf33	3.46074256378964
FRMD4A (55691)	FRMD4A	1.24488705912353
SLC25A31 (83447)	SLC25A31	0
PTPRO (5800)	PTPRO	2.08065766334523
EPS8 (2059)	EPS8	5.95768248616512
ACAD8 (27034)	ACAD8	4.9500017490835
THYN1 (29087)	THYN1	5.62556273996637
VPS26B (112936)	VPS26B	4.67976157351685
NCAPD3 (23310)	NCAPD3	5.9518675043269
VTI1A (143187)	VTI1A	4.02059109477325
QDPR (5860)	QDPR	4.64616265715789
FAM160B1 (57700)	FAM160B1	1.51096191927738
ANO4 (121601)	ANO4	0
TEX9 (374618)	TEX9	1.97819562968165
QTRT2 (79691)	QTRT2	4.5837597536395
DRD3 (1814)	DRD3	0
MMAA (166785)	MMAA	2.22342254993494
ZNF827 (152485)	ZNF827	2.80322703643493
POU4F2 (5458)	POU4F2	0
EDNRA (1909)	EDNRA	0.0285691521967709
NR3C2 (4306)	NR3C2	0.863938450423971
AKR1C2 (1646)	AKR1C2	3.56315813040281
DPYSL4 (10570)	DPYSL4	0.0285691521967709
VENTX (27287)	VENTX	0
ADAM8 (101)	ADAM8	3.75274859140713
ITIH2 (3698)	ITIH2	0.0285691521967709
KIN (22944)	KIN	2.44360665147561
PIGF (5281)	PIGF	3.39917109381982
ANKAR (150709)	ANKAR	1.61353165291793
INPP1 (3628)	INPP1	5.09339115325301
MFSD6 (54842)	MFSD6	4.34340782229781
RNF144A (9781)	RNF144A	0.0840642647884745
ASAP2 (8853)	ASAP2	4.97131362406888
ADAM17 (6868)	ADAM17	3.95419631038688
FLI1 (2313)	FLI1	0.0143552929770701
KCNJ1 (3758)	KCNJ1	0
TMEM45B (120224)	TMEM45B	5.05050169744673
WWC2 (80014)	WWC2	1.90303827011291
CENPU (79682)	CENPU	4.71094415457587
ACSL1 (2180)	ACSL1	4.50716034911752
SLC25A4 (291)	SLC25A4	3.39643353125099
AMN1 (196394)	AMN1	2.611172380044
BICD1 (636)	BICD1	3.68929916053589
SAV1 (60485)	SAV1	3.78345665436024
CCDC122 (160857)	CCDC122	2.56071495447448
SERP2 (387923)	SERP2	2.35614381022528
NBAS (51594)	NBAS	3.45285896471381
ZNF385D (79750)	ZNF385D	0
TDO2 (6999)	TDO2	0.367371065648529
GUF1 (60558)	GUF1	4.24944534108584
SLC35F4 (341880)	SLC35F4	0
GABRA2 (2555)	GABRA2	0.238786859587116
SACS (26278)	SACS	1.60407132366886
CCDC175 (729665)	CCDC175	0.111031312388744
PABPC3 (5042)	PABPC3	0.75702324650746
CENPJ (55835)	CENPJ	4.07210580048042
FBXO4 (26272)	FBXO4	2.71808758396052
TMEM267 (64417)	TMEM267	3.59454854955035
CCL28 (56477)	CCL28	1.4541758931858
PARP8 (79668)	PARP8	2.98550043030489
GFRA1 (2674)	GFRA1	0.0285691521967709
CACUL1 (143384)	CACUL1	3.25701061820602
DST (667)	DST	4.82781902461732
BEND6 (221336)	BEND6	0
TIAL1 (7073)	TIAL1	6.18189764310839
BAG3 (9531)	BAG3	4.24412594328373
GLT1D1 (144423)	GLT1D1	0
TMEM132D (121256)	TMEM132D	0
RBM46 (166863)	RBM46	0
SCHIP1 (29970)	SCHIP1	0
MCHR2 (84539)	MCHR2	0
KCNE4 (23704)	KCNE4	0.0285691521967709
AP1S3 (130340)	AP1S3	4.64038956005495
RABGAP1L (9910)	RABGAP1L	4.39643353125099
CCDC74B (91409)	CCDC74B	0.389566811762726
TMEM56 (148534)	TMEM56	1.29278174922785
MZT2B (80097)	MZT2B	6.80503443985454
TUBA3E (112714)	TUBA3E	0
ASTN1 (460)	ASTN1	0
CFC1B (653275)	CFC1B	0
FAM168B (130074)	FAM168B	5.91934008244201
PTPN14 (5784)	PTPN14	2.72465027173297
MGAT5 (4249)	MGAT5	4.83390207666916
TMEM163 (81615)	TMEM163	0.0565835283663675
GPATCH11 (253635)	GPATCH11	2.34482849699744
HSPB8 (26353)	HSPB8	0.124328135002202
GEMIN6 (79833)	GEMIN6	3.26153081524341
TMEM178A (130733)	TMEM178A	0.150559676575381
POU4F1 (5457)	POU4F1	0.0143552929770701
RNF219 (79596)	RNF219	3.53729606709084
CYSLTR2 (57105)	CYSLTR2	0
GRID2 (2895)	GRID2	0
ARL11 (115761)	ARL11	0.20163386116965
RIT2 (6014)	RIT2	0
SETBP1 (26040)	SETBP1	0.0143552929770701
ARL14EP (120534)	ARL14EP	3.67016051412663
EPG5 (57724)	EPG5	2.58014548442338
