"scenario_id","method","design","moi","high_quality_guide_fraction","genes","replicates","is_baseline","metric","n","mean","sd","se"
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Low + bulk + high",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.898658955049259,0.0270907586358986,0.0121153555743817
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Two 25% tails",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.897612935166156,0.026652586978423,0.0119193992519959
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.0797191262772829,0.0650295197430503,0.029082085337925
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Low + bulk + high",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.906764125977373,0.0202838571998335,0.00907121670894526
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Two 25% tails",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.906130453180259,0.0226718922896566,0.0101391784676451
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.0433174786014917,0.0951489454005073,0.04255190198059
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Low + bulk + high",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.916240153637289,0.0163640555146367,0.0073182281036616
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Two 25% tails",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.911709476827141,0.019324882575146,0.00864235021904553
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"effect_spearman_active",5,0.136559676738231,0.0813490014230791,0.0363803794167464
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.929476959133646,0.0121717343925986,0.0054433651011845
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.925864583870851,0.013625869607405,0.00609367413894119
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.0888860653365765,0.102985881103886,0.0460566861742001
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.918969855709162,0.016771735218515,0.00750054800984538
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.91771590088277,0.0160496024395464,0.00717760041333444
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.0698426093140267,0.0750854003046394,0.0335792118397914
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.923947750813321,0.013683859562889,0.00611960803543607
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.923203341733385,0.0123821782055817,0.00553747843543939
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.0596043305284932,0.0697649666414758,0.031199841571669
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.92910919683582,0.0124666714505123,0.00557526496330026
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.925872109199863,0.0138234920236204,0.00618205357024825
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"effect_spearman_active",5,0.0898269393720929,0.10683595474339,0.0477784914494622
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Low + bulk + high",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.944681992346672,0.00847502595105459,0.00379014682752657
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Two 25% tails",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.945543436425074,0.00871349149878812,0.00389679186253135
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.0621256743499423,0.144709160654275,0.0647159040379796
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Low + bulk + high",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.938495334104192,0.012407872513377,0.00554896927921241
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Two 25% tails",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.939682617445348,0.0100134617712817,0.00447815624213627
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.0437193498119202,0.136757920719023,0.0611600014378526
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Low + bulk + high",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.941167466484987,0.0138055976631082,0.00617405096894444
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Two 25% tails",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.940403767309292,0.0147993690502131,0.00661847904407659
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.032560611054328,0.109066136307594,0.0487758589654075
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Low + bulk + high",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.944589458743384,0.00878724284635228,0.00392977446784849
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Two 25% tails",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.945805348110738,0.00955830411696589,0.00427460355103036
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"effect_spearman_active",5,0.0626944633309232,0.145864541068008,0.065232605866975
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.923353541219813,0.00681638515790083,0.00304838011477738
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.92196916709936,0.00245496851926839,0.00109789529834122
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,-0.0705201017681977,0.116340876911467,0.0520292218671954
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.915264233934459,0.0114948254220805,0.00514064220665295
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.913890994631921,0.0107998057638436,0.00482981996634968
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,-0.04964815662337,0.147879242727868,0.0661336078401408
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.922975940700569,0.0122943695801362,0.00549820922433802
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.924308911544897,0.0120435385966753,0.00538603419836168
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,-0.0261914576059333,0.0912487795107285,0.0408076947699758
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.922374914398192,0.00758716002803613,0.0033930811157716
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,0.92069387791306,0.00375040218199128,0.00167723084437921
"moi_0.4_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.4,0.9,400,4,FALSE,"effect_spearman_active",5,-0.076236213849234,0.120056309013659,0.0536908136164523
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.994492753623188,0.00781467229828583,0.00349482769617033
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.992531969309463,0.00730042279499419,0.0032648483268192
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.494461135031889,0.072325920189607,0.0323451348158371
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.990048309178744,0.00993191365343771,0.004441686815149
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.986714975845411,0.0144967788291048,0.00648315658333165
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.493519627627239,0.0350045311690191,0.0156545022428874
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.995816993464052,0.00574643258570788,0.00256988277795254
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.995816993464052,0.00574643258570788,0.00256988277795254
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.517192348228963,0.0480263707406442,0.0214780459377375
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.992270531400966,0.00742729075435843,0.00332158540308023
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.992531969309463,0.00730042279499419,0.0032648483268192
"moi_0.1_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.1,0.9,400,4,FALSE,"direction_accuracy_active",5,0.498857270297589,0.0704680773545932,0.0315142822417168
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.942590894657458,0.0190458155386475,0.00851754764626752
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.938823231721839,0.0233932533214319,0.0104617809283189
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.528175111137572,0.0674357818523414,0.0301581984675364
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.931855352464872,0.033184140209131,0.0148403986565002
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.930835615622767,0.0351772544210263,0.015731746429444
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.517502679209336,0.0269516182492364,0.0120531301017833
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.911092918948956,0.026255710424496,0.0117419106613446
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.910073182106851,0.0220092833244951,0.0098428507299247
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.50986241763912,0.0500922159577011,0.0224019200050039
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.945715894657458,0.0192820797638843,0.00862320821992368
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.931212689529253,0.022983261365319,0.0102784269514996
"moi_0.25_quality_0.6_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.6,400,4,FALSE,"direction_accuracy_active",5,0.521023408351195,0.0641743056273191,0.0286996219583066
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.984979833174955,0.0199871784984999,0.00893853796021358
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.980101784394467,0.0304987759642312,0.0136394672573115
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.524717892902524,0.0649653807235967,0.0290534014964234
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.975384577229843,0.00879704413802543,0.00393415773873818
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.972945552839599,0.0134208659658614,0.00600199372331591
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.508271109683121,0.0534472698255764,0.0239023457083524
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.956389132795112,0.0244193487563419,0.0109206647570911
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.956805886345881,0.0236338345478427,0.0105693721235919
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.484614368176917,0.0541701356177047,0.024225621118314
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.983026826404744,0.0185458316107306,0.00829394803617159
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.975035245994596,0.0284719373207437,0.0127330374600592
"moi_0.25_quality_0.75_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.75,400,4,FALSE,"direction_accuracy_active",5,0.529020809925085,0.0753390007061017,0.0336926253871496
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.98156862745098,0.0267989797070901,0.0119848680705382
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.988235294117647,0.026306682088233,0.011764705882353
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.496458585722619,0.0970048723211599,0.0433818977317603
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.988235294117647,0.026306682088233,0.011764705882353
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.98156862745098,0.0267989797070901,0.0119848680705382
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.553210391708171,0.106836785312053,0.0477788628910603
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.98156862745098,0.0267989797070901,0.0119848680705382
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.98156862745098,0.0267989797070901,0.0119848680705382
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.506456342262305,0.125264129995072,0.0560198219622704
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.98156862745098,0.0267989797070901,0.0119848680705382
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.988235294117647,0.026306682088233,0.011764705882353
"moi_0.25_quality_0.9_genes_100_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,100,4,FALSE,"direction_accuracy_active",5,0.489791919055952,0.0919893080410214,0.0411388691965784
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.984635863218304,0.00438452115424604,0.001960817469936
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.984593331416116,0.0070966346674365,0.00317371150557392
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.499368004203996,0.0574945697311628,0.0257123532511964
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.977779983833168,0.00655198988293125,0.00293013895322503
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.977681415132837,0.00753099263802495,0.00336796229533485
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.522980694088115,0.0436295551232132,0.0195117302167158
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.971339775346763,0.0106513014203556,0.00476340680495102
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.971339775346763,0.0106513014203556,0.00476340680495102
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.493172613047799,0.0546659623889768,0.0244473615914398
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.983734962317404,0.0062773105965467,0.00280729864195164
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.982581319404104,0.0085047367482755,0.00380343389997691
"moi_0.25_quality_0.9_genes_1000_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,1000,4,FALSE,"direction_accuracy_active",5,0.500543907787514,0.0608050978740479,0.0271928664449798
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-EB","Low + bulk + high",0.25,0.9,400,1,FALSE,"direction_accuracy_active",5,0.942062186826666,0.0310266010711185,0.0138755178211577
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-NORM","Low + bulk + high",0.25,0.9,400,1,FALSE,"direction_accuracy_active",5,0.933454495697595,0.0186105526757694,0.0083228921763722
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-original","Low + bulk + high",0.25,0.9,400,1,FALSE,"direction_accuracy_active",5,0.929413707144938,0.00612086357089096,0.00273733340510286
"moi_0.25_quality_0.9_genes_400_replicates_1","BARCS-partial","Low + bulk + high",0.25,0.9,400,1,FALSE,"direction_accuracy_active",5,0.946554616710012,0.0262856765103461,0.0117553119023407
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Low + bulk + high",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.980213452469596,0.0142248299735625,0.00636153735785247
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Two 25% tails",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.973760238272524,0.0154789350703404,0.00692239020731734
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.540624494156496,0.0489617636344435,0.0218963663569786
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Low + bulk + high",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.986339869281046,0.013263304500493,0.00593153009387625
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Two 25% tails",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.984117647058824,0.0157535322805916,0.00704519381302804
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.498603782000784,0.0625154887828138,0.0279577765129994
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Low + bulk + high",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.973055168866299,0.0140859626040473,0.00629943398223397
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Two 25% tails",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.973055168866299,0.0140859626040473,0.00629943398223397
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-original","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.516916054258798,0.0637281458924777,0.0285000932591208
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Low + bulk + high",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.97825266815587,0.0148557450662805,0.00664369116492208
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Two 25% tails",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.97572102258625,0.0139718765120079,0.00624841313081646
"moi_0.25_quality_0.9_genes_400_replicates_3","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,3,FALSE,"direction_accuracy_active",5,0.545117247779684,0.0510037515221353,0.0228095711022006
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Low + bulk + high",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.987450980392157,0.0172392977571239,0.00770964833385776
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Two 25% tails",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.985490196078431,0.0199769186305098,0.0089339496077604
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.529695900374459,0.0541441956778706,0.0242140204245538
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Low + bulk + high",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.991633986928105,0.0114928651714161,0.00513976555590522
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Two 25% tails",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.991633986928105,0.0114928651714161,0.00513976555590522
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.520711040607768,0.0538998322160994,0.0241047377622063
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Low + bulk + high",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.984117647058824,0.0157535322805916,0.00704519381302804
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Two 25% tails",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.982156862745098,0.0182679446256504,0.00816967319843123
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-original","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.530766975658361,0.0559840313778842,0.0250368199630861
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Low + bulk + high",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.987450980392157,0.0172392977571239,0.00770964833385776
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Two 25% tails",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.985490196078431,0.0199769186305098,0.0089339496077604
"moi_0.25_quality_0.9_genes_400_replicates_4","BARCS-partial","Unsorted 0-100%",0.25,0.9,400,4,TRUE,"direction_accuracy_active",5,0.523879230650249,0.0533659331971218,0.0238659708622954
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Low + bulk + high",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.991633986928105,0.0114928651714161,0.00513976555590522
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Two 25% tails",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.996078431372549,0.00876889402941101,0.00392156862745101
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-EB","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.52772813766857,0.053837404499349,0.0240768192385395
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Low + bulk + high",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.991420858198352,0.00922067129292661,0.00412360956183296
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Two 25% tails",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.991420858198352,0.00922067129292661,0.00412360956183296
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-NORM","Unsorted 0-100%",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.530916219725828,0.074718186018604,0.0334149886186146
"moi_0.25_quality_0.9_genes_400_replicates_6","BARCS-original","Low + bulk + high",0.25,0.9,400,6,FALSE,"direction_accuracy_active",5,0.990540573595059,0.0104298061775364,0.00466435112102372
