guide	barcode_id	gene	gene_id	class	behavior	knockdown	theoretical_phenotype	library_frequency
g01728	1728	GENE0346	346	increasing	linear	1.0	0.6270323729859348	0.001425548884279004
g01729	1729	GENE0346	346	increasing	linear	1.0	0.6270323729859348	0.00017495892766507468
g01730	1730	GENE0346	346	increasing	linear	1.0	0.6270323729859348	0.00024779614203110617
g01731	1731	GENE0347	347	inactive	linear	0.051387552775227045	0.0	0.0005597623803901046
g01732	1732	GENE0347	347	inactive	linear	1.0	0.0	0.00021039879637870163
g01733	1733	GENE0347	347	inactive	linear	0.10296029548893507	0.0	0.0010349912673152562
g01734	1734	GENE0347	347	inactive	linear	1.0	0.0	0.0019250784804672565
g01735	1735	GENE0347	347	inactive	linear	1.0	0.0	0.0006077035464141251
g01736	1736	GENE0348	348	increasing	linear	1.0	0.36336773225004004	0.00024822432599227453
g01737	1737	GENE0348	348	increasing	linear	1.0	0.36336773225004004	0.0007299235250587224
g01738	1738	GENE0348	348	increasing	linear	1.0	0.36336773225004004	0.00026695386154057104
g01739	1739	GENE0348	348	increasing	linear	0.014934436201472646	0.005426692214962017	0.00035567069775051615
g01740	1740	GENE0348	348	increasing	linear	1.0	0.36336773225004004	0.00033547872141047406
g01741	1741	GENE0349	349	increasing	linear	1.0	0.6944568611134863	0.00039805570092043955
g01742	1742	GENE0349	349	increasing	linear	1.0	0.6944568611134863	0.0011728103935028337
g01743	1743	GENE0349	349	increasing	linear	1.0	0.6944568611134863	0.00015215649908085173
g01744	1744	GENE0349	349	increasing	linear	1.0	0.6944568611134863	0.0004717032384355717
g01745	1745	GENE0349	349	increasing	linear	1.0	0.6944568611134863	0.0010009429124361422
g01746	1746	GENE0350	350	inactive	sigmoidal	1.0	0.0	0.001999164386731384
g01747	1747	GENE0350	350	inactive	sigmoidal	1.0	0.0	0.0002516631541355855
g01748	1748	GENE0350	350	inactive	sigmoidal	1.0	0.0	0.0006138936163220686
g01749	1749	GENE0350	350	inactive	sigmoidal	1.0	0.0	0.00025374655714857256
g01750	1750	GENE0350	350	inactive	sigmoidal	1.0	0.0	0.0006595554904954832
g01751	1751	GENE0351	351	increasing	linear	1.0	0.6016123511885653	0.00018328104588081264
g01752	1752	GENE0351	351	increasing	linear	1.0	0.6016123511885653	0.00038851116792837663
g01753	1753	GENE0351	351	increasing	linear	1.0	0.6016123511885653	0.00029304611175520257
g01754	1754	GENE0351	351	increasing	linear	1.0	0.6016123511885653	0.0008069865408932946
g01755	1755	GENE0351	351	increasing	linear	0.09539393708888994	0.05739017078118115	0.0004346982864904207
g01756	1756	GENE0352	352	inactive	linear	1.0	0.0	9.85004488770564e-5
g01757	1757	GENE0352	352	inactive	linear	1.0	0.0	0.00014989573047968684
g01758	1758	GENE0352	352	inactive	linear	1.0	0.0	0.0004157329811693429
g01759	1759	GENE0352	352	inactive	linear	0.13247354787812227	0.0	0.0004618182902328432
g01760	1760	GENE0352	352	inactive	linear	1.0	0.0	0.00014243109913493468
g01761	1761	GENE0353	353	inactive	sigmoidal	1.0	0.0	0.0006598549323455857
g01762	1762	GENE0353	353	inactive	sigmoidal	1.0	0.0	0.00041021408326553027
g01763	1763	GENE0353	353	inactive	sigmoidal	0.07146201493407557	0.0	0.00043016489830596637
g01764	1764	GENE0353	353	inactive	sigmoidal	1.0	0.0	0.0015212166949559334
g01765	1765	GENE0353	353	inactive	sigmoidal	1.0	0.0	0.0002808853027253598
g01766	1766	GENE0354	354	increasing	linear	1.0	0.8361737015081556	0.0002705457506224193
g01767	1767	GENE0354	354	increasing	linear	1.0	0.8361737015081556	0.0009044669160084105
g01768	1768	GENE0354	354	increasing	linear	1.0	0.8361737015081556	0.0004823716512440067
g01769	1769	GENE0354	354	increasing	linear	1.0	0.8361737015081556	0.00017252723501773372
g01770	1770	GENE0354	354	increasing	linear	1.0	0.8361737015081556	0.0006068646253907683
g01771	1771	GENE0355	355	inactive	linear	1.0	0.0	0.0006579327589688032
g01772	1772	GENE0355	355	inactive	linear	1.0	0.0	0.0003343088538359622
g01773	1773	GENE0355	355	inactive	linear	1.0	0.0	0.0002550698742370097
g01774	1774	GENE0355	355	inactive	linear	1.0	0.0	0.00033755915340733444
g01775	1775	GENE0355	355	inactive	linear	1.0	0.0	0.00013312926630872917
g01776	1776	GENE0356	356	inactive	linear	1.0	0.0	0.00017776531221109476
g01777	1777	GENE0356	356	inactive	linear	1.0	0.0	0.0005380704389416805
g01778	1778	GENE0356	356	inactive	linear	1.0	0.0	0.0007790591590942799
g01779	1779	GENE0356	356	inactive	linear	1.0	0.0	0.00013494294580470187
g01780	1780	GENE0356	356	inactive	linear	1.0	0.0	0.0004814008818026323
g01781	1781	GENE0357	357	decreasing	linear	1.0	-0.3432590538965029	0.0001677380646792951
g01782	1782	GENE0357	357	decreasing	linear	1.0	-0.3432590538965029	0.0003390717820700569
g01783	1783	GENE0357	357	decreasing	linear	1.0	-0.3432590538965029	0.0007682792953385126
g01784	1784	GENE0357	357	decreasing	linear	1.0	-0.3432590538965029	0.00021314950802208915
g01785	1785	GENE0357	357	decreasing	linear	1.0	-0.3432590538965029	0.0007578934923372036
g01786	1786	GENE0358	358	inactive	sigmoidal	1.0	0.0	0.0004881734073748002
g01787	1787	GENE0358	358	inactive	sigmoidal	1.0	0.0	0.0007254065805280766
g01788	1788	GENE0358	358	inactive	sigmoidal	1.0	0.0	0.00017728652012052556
g01789	1789	GENE0358	358	inactive	sigmoidal	1.0	0.0	0.00010617753978513515
g01790	1790	GENE0358	358	inactive	sigmoidal	0.1250217313196212	0.0	0.00038351355216395024
g01791	1791	GENE0359	359	decreasing	linear	1.0	-0.5209458700587094	0.0002515452353016605
g01792	1792	GENE0359	359	decreasing	linear	0.05423030326400049	-0.028251052517412403	0.00015335661486446734
g01793	1793	GENE0359	359	decreasing	linear	1.0	-0.5209458700587094	0.00023590675680297728
g01794	1794	GENE0359	359	decreasing	linear	1.0	-0.5209458700587094	0.00029169149760827876
g01795	1795	GENE0359	359	decreasing	linear	0.01633311906232887	-0.008508670920697407	0.0004021027853028649
g01796	1796	GENE0360	360	increasing	sigmoidal	0.12083393062374732	0.0	0.0007509670269903789
g01797	1797	GENE0360	360	increasing	sigmoidal	1.0	0.6757976674748167	0.001225677619338669
g01798	1798	GENE0360	360	increasing	sigmoidal	1.0	0.6757976674748167	0.00033474118014817903
g01799	1799	GENE0360	360	increasing	sigmoidal	1.0	0.6757976674748167	0.0003149869379519184
g01800	1800	GENE0360	360	increasing	sigmoidal	1.0	0.6757976674748167	0.0001875982376545896
g01801	1801	GENE0361	361	inactive	linear	1.0	0.0	0.0003676424124596988
g01802	1802	GENE0361	361	inactive	linear	0.05168839544078441	0.0	0.0004531703996916451
g01803	1803	GENE0361	361	inactive	linear	1.0	0.0	0.0004326694879776732
g01804	1804	GENE0361	361	inactive	linear	1.0	0.0	0.0004127780591891608
g01805	1805	GENE0361	361	inactive	linear	1.0	0.0	0.00021975433640112263
g01806	1806	GENE0362	362	inactive	linear	1.0	0.0	0.0007079065354651968
g01807	1807	GENE0362	362	inactive	linear	1.0	0.0	0.0005970136506703139
g01808	1808	GENE0362	362	inactive	linear	1.0	0.0	0.0004945907439124408
g01809	1809	GENE0362	362	inactive	linear	0.01470651388058284	0.0	0.0003152554433672438
g01810	1810	GENE0362	362	inactive	linear	0.006981376323916856	0.0	0.000779431572395261
g01811	1811	GENE0363	363	increasing	linear	1.0	0.8193014365806881	0.0004885510113948076
g01812	1812	GENE0363	363	increasing	linear	1.0	0.8193014365806881	0.0002528417234045164
g01813	1813	GENE0363	363	increasing	linear	0.09676424651898949	0.07927908618265593	0.0003716529526219051
g01814	1814	GENE0363	363	increasing	linear	1.0	0.8193014365806881	0.00031621773085581417
g01815	1815	GENE0363	363	increasing	linear	0.1320170139604994	0.10816172919092991	0.0014122046540691502
g01816	1816	GENE0364	364	increasing	sigmoidal	0.03632541297828699	0.0	0.00021288970376178435
g01817	1817	GENE0364	364	increasing	sigmoidal	1.0	0.4567873137658359	0.00021575653226376242
g01818	1818	GENE0364	364	increasing	sigmoidal	1.0	0.4567873137658359	0.0005111649768369446
g01819	1819	GENE0364	364	increasing	sigmoidal	1.0	0.4567873137658359	0.0011981304825098842
g01820	1820	GENE0364	364	increasing	sigmoidal	1.0	0.4567873137658359	0.00027766669248112803
g01821	1821	GENE0365	365	inactive	linear	0.057261392323351396	0.0	0.0003366921480071792
g01822	1822	GENE0365	365	inactive	linear	1.0	0.0	0.00031513912499080685
g01823	1823	GENE0365	365	inactive	linear	1.0	0.0	0.00024165533300631042
g01824	1824	GENE0365	365	inactive	linear	1.0	0.0	0.0004821415762703679
g01825	1825	GENE0365	365	inactive	linear	1.0	0.0	0.0009128373618187989
g01826	1826	GENE0366	366	inactive	linear	1.0	0.0	0.0004311020718827627
g01827	1827	GENE0366	366	inactive	linear	1.0	0.0	0.0006074634470884349
g01828	1828	GENE0366	366	inactive	linear	1.0	0.0	0.00011354303301875526
g01829	1829	GENE0366	366	inactive	linear	1.0	0.0	0.0005090584500608061
g01830	1830	GENE0366	366	inactive	linear	0.06099953350269383	0.0	0.000265244184392509
g01831	1831	GENE0367	367	inactive	sigmoidal	1.0	0.0	0.00023893328064173138
g01832	1832	GENE0367	367	inactive	sigmoidal	1.0	0.0	0.0005858609139934888
g01833	1833	GENE0367	367	inactive	sigmoidal	1.0	0.0	0.0005287839750936144
g01834	1834	GENE0367	367	inactive	sigmoidal	0.08920398266971546	0.0	0.00047108691943032897
g01835	1835	GENE0367	367	inactive	sigmoidal	1.0	0.0	0.0002520958975426213
g01836	1836	GENE0368	368	increasing	linear	1.0	0.7849723685843742	0.00042414885162971093
g01837	1837	GENE0368	368	increasing	linear	1.0	0.7849723685843742	0.0004880836311442903
g01838	1838	GENE0368	368	increasing	linear	1.0	0.7849723685843742	0.000255649445547008
g01839	1839	GENE0368	368	increasing	linear	1.0	0.7849723685843742	0.0007479140906331338
g01840	1840	GENE0368	368	increasing	linear	1.0	0.7849723685843742	0.00032824019061634095
g01841	1841	GENE0369	369	decreasing	linear	1.0	-0.39229260436448465	0.00037481567785217887
g01842	1842	GENE0369	369	decreasing	linear	1.0	-0.39229260436448465	0.0006075712358333125
g01843	1843	GENE0369	369	decreasing	linear	1.0	-0.39229260436448465	0.00017926690422418544
g01844	1844	GENE0369	369	decreasing	linear	1.0	-0.39229260436448465	0.00031513860450058275
g01845	1845	GENE0369	369	decreasing	linear	1.0	-0.39229260436448465	0.0002454577366189763
g01846	1846	GENE0370	370	inactive	linear	1.0	0.0	0.00027136613797294664
g01847	1847	GENE0370	370	inactive	linear	1.0	0.0	0.00028596859027222313
g01848	1848	GENE0370	370	inactive	linear	1.0	0.0	0.0003805125892132353
g01849	1849	GENE0370	370	inactive	linear	1.0	0.0	0.00023625793427148767
g01850	1850	GENE0370	370	inactive	linear	1.0	0.0	0.0006622395638012702
g01851	1851	GENE0371	371	decreasing	linear	1.0	-0.6649464863757636	0.0008748525403496418
g01852	1852	GENE0371	371	decreasing	linear	1.0	-0.6649464863757636	0.0005059190953051627
g01853	1853	GENE0371	371	decreasing	linear	1.0	-0.6649464863757636	0.00019413063269835566
g01854	1854	GENE0371	371	decreasing	linear	1.0	-0.6649464863757636	0.0003859079937399214
g01855	1855	GENE0371	371	decreasing	linear	1.0	-0.6649464863757636	0.0003869977713121158
g01856	1856	GENE0372	372	inactive	sigmoidal	1.0	0.0	0.0020488262525160303
g01857	1857	GENE0372	372	inactive	sigmoidal	1.0	0.0	0.0008073749799870778
g01858	1858	GENE0372	372	inactive	sigmoidal	1.0	0.0	0.00021928305579452145
g01859	1859	GENE0372	372	inactive	sigmoidal	1.0	0.0	0.0009139586587488248
g01860	1860	GENE0372	372	inactive	sigmoidal	1.0	0.0	0.000886738991606005
g01861	1861	GENE0373	373	inactive	linear	0.07772035548039007	0.0	0.00023191193894428965
g01862	1862	GENE0373	373	inactive	linear	1.0	0.0	0.0003150327579606019
g01863	1863	GENE0373	373	inactive	linear	1.0	0.0	0.0005595866061231987
g01864	1864	GENE0373	373	inactive	linear	1.0	0.0	0.00025704280982944056
g01865	1865	GENE0373	373	inactive	linear	0.03316660465200929	0.0	0.0006150336497619893
g01866	1866	GENE0374	374	inactive	linear	0.13945110091143764	0.0	0.0010190695493024365
g01867	1867	GENE0374	374	inactive	linear	1.0	0.0	7.592325232174973e-5
g01868	1868	GENE0374	374	inactive	linear	1.0	0.0	0.0003197972129963531
g01869	1869	GENE0374	374	inactive	linear	1.0	0.0	0.0004596049092856149
g01870	1870	GENE0374	374	inactive	linear	0.12828314954451797	0.0	0.0007215718230601567
g01871	1871	GENE0375	375	inactive	linear	1.0	0.0	0.0014851179792240302
g01872	1872	GENE0375	375	inactive	linear	1.0	0.0	0.0008948074381590142
g01873	1873	GENE0375	375	inactive	linear	1.0	0.0	0.0005355001118776256
g01874	1874	GENE0375	375	inactive	linear	1.0	0.0	0.001104556869935239
g01875	1875	GENE0375	375	inactive	linear	1.0	0.0	0.0003039577944202425
g01876	1876	GENE0376	376	inactive	linear	0.07235917765819931	0.0	0.0008477786729344539
g01877	1877	GENE0376	376	inactive	linear	1.0	0.0	0.0012407327539183442
g01878	1878	GENE0376	376	inactive	linear	0.07113199799871389	0.0	0.0005140921817557737
g01879	1879	GENE0376	376	inactive	linear	1.0	0.0	0.001968388919982018
g01880	1880	GENE0376	376	inactive	linear	1.0	0.0	0.00031221616648603967
g01881	1881	GENE0377	377	inactive	linear	0.04874377894226408	0.0	0.0005356706425668288
g01882	1882	GENE0377	377	inactive	linear	1.0	0.0	0.0005716856531098892
g01883	1883	GENE0377	377	inactive	linear	1.0	0.0	0.0002078893613013943
g01884	1884	GENE0377	377	inactive	linear	1.0	0.0	0.00015556124637439086
g01885	1885	GENE0377	377	inactive	linear	1.0	0.0	0.00023091415591969364
g01886	1886	GENE0378	378	inactive	linear	1.0	0.0	0.00032766157952045374
g01887	1887	GENE0378	378	inactive	linear	1.0	0.0	0.00013795993185964674
g01888	1888	GENE0378	378	inactive	linear	1.0	0.0	0.0002540229129737419
g01889	1889	GENE0378	378	inactive	linear	1.0	0.0	0.001541243107249829
g01890	1890	GENE0378	378	inactive	linear	1.0	0.0	0.0006607454904116233
g01891	1891	GENE0379	379	inactive	linear	1.0	0.0	0.00023372778312172725
g01892	1892	GENE0379	379	inactive	linear	1.0	0.0	0.0003635206824300237
g01893	1893	GENE0379	379	inactive	linear	1.0	0.0	0.00019539509648485253
g01894	1894	GENE0379	379	inactive	linear	1.0	0.0	0.001088050991255564
g01895	1895	GENE0379	379	inactive	linear	1.0	0.0	0.00027901741558135714
g01896	1896	GENE0380	380	inactive	linear	1.0	0.0	0.000136150125425666
g01897	1897	GENE0380	380	inactive	linear	1.0	0.0	0.0005486489228726349
g01898	1898	GENE0380	380	inactive	linear	1.0	0.0	0.00041607012599036483
g01899	1899	GENE0380	380	inactive	linear	1.0	0.0	0.0008446344422763794
g01900	1900	GENE0380	380	inactive	linear	1.0	0.0	0.0007005123775287865
g01901	1901	GENE0381	381	decreasing	linear	1.0	-0.6403116034244658	0.0006075065744427853
g01902	1902	GENE0381	381	decreasing	linear	1.0	-0.6403116034244658	0.0001921146849360446
g01903	1903	GENE0381	381	decreasing	linear	1.0	-0.6403116034244658	0.0004007262755469301
g01904	1904	GENE0381	381	decreasing	linear	1.0	-0.6403116034244658	0.0009213610691709337
g01905	1905	GENE0381	381	decreasing	linear	1.0	-0.6403116034244658	0.00048507004490370244
g01906	1906	GENE0382	382	inactive	linear	1.0	0.0	4.15173144676609e-5
g01907	1907	GENE0382	382	inactive	linear	1.0	0.0	0.00010058688147098675
g01908	1908	GENE0382	382	inactive	linear	1.0	0.0	0.0005615149506917156
g01909	1909	GENE0382	382	inactive	linear	1.0	0.0	0.00023620126339371833
g01910	1910	GENE0382	382	inactive	linear	1.0	0.0	0.00011146704661652571
g01911	1911	GENE0383	383	inactive	linear	1.0	0.0	0.0005564572425085743
g01912	1912	GENE0383	383	inactive	linear	1.0	0.0	0.0005373392913445227
g01913	1913	GENE0383	383	inactive	linear	1.0	0.0	0.0006250443148797146
g01914	1914	GENE0383	383	inactive	linear	1.0	0.0	0.0003449962528973975
g01915	1915	GENE0383	383	inactive	linear	1.0	0.0	0.0002281830821516433
g01916	1916	GENE0384	384	inactive	linear	1.0	0.0	0.00018622972826147838
g01917	1917	GENE0384	384	inactive	linear	1.0	0.0	0.0011819701827340387
g01918	1918	GENE0384	384	inactive	linear	1.0	0.0	0.0006207271571812741
g01919	1919	GENE0384	384	inactive	linear	1.0	0.0	0.0009333618570112066
g01920	1920	GENE0384	384	inactive	linear	1.0	0.0	0.0005625233544903745
g01921	1921	GENE0385	385	inactive	linear	1.0	0.0	0.0004907925134592304
g01922	1922	GENE0385	385	inactive	linear	1.0	0.0	0.00040395997984756925
g01923	1923	GENE0385	385	inactive	linear	1.0	0.0	0.000307561516796482
g01924	1924	GENE0385	385	inactive	linear	1.0	0.0	0.0005454790396488071
g01925	1925	GENE0385	385	inactive	linear	0.11868517278047526	0.0	0.0005361897534002738
g01926	1926	GENE0386	386	decreasing	sigmoidal	1.0	-0.2350420269826854	0.00032856932451943933
g01927	1927	GENE0386	386	decreasing	sigmoidal	1.0	-0.2350420269826854	0.000993145365225091
g01928	1928	GENE0386	386	decreasing	sigmoidal	1.0	-0.2350420269826854	0.00039252923013457066
g01929	1929	GENE0386	386	decreasing	sigmoidal	0.10042713665720249	0.0	0.0005565307903895656
g01930	1930	GENE0386	386	decreasing	sigmoidal	1.0	-0.2350420269826854	0.00047768999064154373
g01931	1931	GENE0387	387	increasing	linear	1.0	0.19895151340912265	0.00040245171030385747
g01932	1932	GENE0387	387	increasing	linear	1.0	0.19895151340912265	0.00022753474513968657
g01933	1933	GENE0387	387	increasing	linear	0.10903190444958354	0.0216920624001235	0.0004495823937081084
g01934	1934	GENE0387	387	increasing	linear	1.0	0.19895151340912265	0.0004253140252187223
g01935	1935	GENE0387	387	increasing	linear	1.0	0.19895151340912265	0.0013019029732495848
g01936	1936	GENE0388	388	inactive	sigmoidal	1.0	0.0	0.0007508786836538166
g01937	1937	GENE0388	388	inactive	sigmoidal	1.0	0.0	0.0005787749921269754
g01938	1938	GENE0388	388	inactive	sigmoidal	1.0	0.0	0.0007791989759211119
g01939	1939	GENE0388	388	inactive	sigmoidal	0.08478735650440203	0.0	0.00029448175527095746
g01940	1940	GENE0388	388	inactive	sigmoidal	1.0	0.0	0.00020164282904015356
g01941	1941	GENE0389	389	inactive	sigmoidal	1.0	0.0	0.00013687275900986056
g01942	1942	GENE0389	389	inactive	sigmoidal	1.0	0.0	0.0008058424206791235
g01943	1943	GENE0389	389	inactive	sigmoidal	0.0868579138862763	0.0	0.0003154096114841644
g01944	1944	GENE0389	389	inactive	sigmoidal	1.0	0.0	0.0004108498934862404
g01945	1945	GENE0389	389	inactive	sigmoidal	1.0	0.0	0.00043910913480337487
g01946	1946	GENE0390	390	inactive	sigmoidal	1.0	0.0	0.0010839291923426656
g01947	1947	GENE0390	390	inactive	sigmoidal	1.0	0.0	9.002055768176514e-5
g01948	1948	GENE0390	390	inactive	sigmoidal	1.0	0.0	0.00027916607915523214
g01949	1949	GENE0390	390	inactive	sigmoidal	1.0	0.0	0.000606297670355921
g01950	1950	GENE0390	390	inactive	sigmoidal	1.0	0.0	0.0003665507583470362
g01951	1951	GENE0391	391	inactive	linear	1.0	0.0	0.00014409884102618763
g01952	1952	GENE0391	391	inactive	linear	1.0	0.0	0.0004598705108747394
g01953	1953	GENE0391	391	inactive	linear	1.0	0.0	0.000903663639955687
g01954	1954	GENE0391	391	inactive	linear	1.0	0.0	0.00015704387057332002
g01955	1955	GENE0391	391	inactive	linear	1.0	0.0	0.00028171104352549926
g01956	1956	GENE0392	392	inactive	sigmoidal	1.0	0.0	0.0004217055546227487
g01957	1957	GENE0392	392	inactive	sigmoidal	1.0	0.0	0.00014433543402136398
g01958	1958	GENE0392	392	inactive	sigmoidal	1.0	0.0	0.0007098396261069779
g01959	1959	GENE0392	392	inactive	sigmoidal	1.0	0.0	0.0003616600663329599
g01960	1960	GENE0392	392	inactive	sigmoidal	1.0	0.0	0.00038260363477577694
g01961	1961	GENE0393	393	inactive	linear	1.0	0.0	0.0003020564121850811
g01962	1962	GENE0393	393	inactive	linear	0.060125810658004715	0.0	0.00022641908074636055
g01963	1963	GENE0393	393	inactive	linear	1.0	0.0	0.0003415039843942153
g01964	1964	GENE0393	393	inactive	linear	1.0	0.0	0.00024531250984294
g01965	1965	GENE0393	393	inactive	linear	1.0	0.0	0.00019502409467256628
g01966	1966	GENE0394	394	inactive	linear	1.0	0.0	0.0017005329708472334
g01967	1967	GENE0394	394	inactive	linear	1.0	0.0	0.0001456611864765845
g01968	1968	GENE0394	394	inactive	linear	1.0	0.0	0.0005046205895317955
g01969	1969	GENE0394	394	inactive	linear	1.0	0.0	0.0003931286989334
g01970	1970	GENE0394	394	inactive	linear	1.0	0.0	0.0011652331996789558
g01971	1971	GENE0395	395	inactive	linear	1.0	0.0	0.0016388823059541612
g01972	1972	GENE0395	395	inactive	linear	1.0	0.0	0.0006127471944559095
g01973	1973	GENE0395	395	inactive	linear	1.0	0.0	0.001858761422375281
g01974	1974	GENE0395	395	inactive	linear	1.0	0.0	0.0005133060576247526
g01975	1975	GENE0395	395	inactive	linear	1.0	0.0	0.0005938428927736488
g01976	1976	GENE0396	396	decreasing	sigmoidal	1.0	-0.5807577571567625	0.00030156259503330085
g01977	1977	GENE0396	396	decreasing	sigmoidal	1.0	-0.5807577571567625	0.00042017911377135097
g01978	1978	GENE0396	396	decreasing	sigmoidal	1.0	-0.5807577571567625	0.0008518038655868612
g01979	1979	GENE0396	396	decreasing	sigmoidal	1.0	-0.5807577571567625	0.0005097205770051601
g01980	1980	GENE0396	396	decreasing	sigmoidal	1.0	-0.5807577571567625	0.0010967423380865498
g01981	1981	GENE0397	397	increasing	linear	1.0	0.3985189465302187	0.00011444746039864266
g01982	1982	GENE0397	397	increasing	linear	1.0	0.3985189465302187	0.0006615054122228921
g01983	1983	GENE0397	397	increasing	linear	0.10621245005797245	0.04232767370549664	0.0009789891522636839
g01984	1984	GENE0397	397	increasing	linear	0.013064748901065668	0.005206549968734522	0.0006514734073245657
g01985	1985	GENE0397	397	increasing	linear	0.11116563406368653	0.044301611377424145	0.0003534510364637787
g01986	1986	GENE0398	398	inactive	linear	1.0	0.0	0.0003447038168042218
g01987	1987	GENE0398	398	inactive	linear	0.18459312919430654	0.0	0.00018270820078242843
g01988	1988	GENE0398	398	inactive	linear	1.0	0.0	0.0001446051717434676
g01989	1989	GENE0398	398	inactive	linear	1.0	0.0	0.0007126535725064458
g01990	1990	GENE0398	398	inactive	linear	1.0	0.0	0.0005782336267008139
g01991	1991	GENE0399	399	inactive	sigmoidal	1.0	0.0	0.0003318492499905751
g01992	1992	GENE0399	399	inactive	sigmoidal	1.0	0.0	0.0006725221948041663
g01993	1993	GENE0399	399	inactive	sigmoidal	1.0	0.0	0.00039936473907665
g01994	1994	GENE0399	399	inactive	sigmoidal	1.0	0.0	0.0009409795206939063
g01995	1995	GENE0399	399	inactive	sigmoidal	1.0	0.0	0.0002378879874949103
g01996	1996	GENE0400	400	increasing	linear	1.0	0.5316103550618142	0.00021857494737491747
g01997	1997	GENE0400	400	increasing	linear	1.0	0.5316103550618142	0.0016657557374237717
g01998	1998	GENE0400	400	increasing	linear	1.0	0.5316103550618142	0.00021899366679544138
g01999	1999	GENE0400	400	increasing	linear	1.0	0.5316103550618142	0.00042869065773957376
g02000	2000	GENE0400	400	increasing	linear	1.0	0.5316103550618142	0.000580196734506838
