"gene","guide","estimate","std_error","t_value","df","p_value","fdr","rho","pearson_null","mean_cpm","converged","control","raw_std_error","raw_t_value","raw_p_value","raw_fdr"
"PPIAL4D","PPIAL4D_4",-0.331411830068515,0.166986347667192,-1.98466422374257,5,0.103956444647485,0.679520174768925,0.000104496050531349,1911.80505536623,1934.06484957162,TRUE,FALSE,0.166986347667192,-1.98466422374257,0.103956444647485,0.679520174768925
"ADORA2A","ADORA2A_4",0.0770108943657601,0.173983114235636,0.442634302208545,5,0.676522817305778,0.974425123313826,0.000218474438703238,3888.08925810859,3631.74641254275,TRUE,FALSE,0.173983114235636,0.442634302208545,0.676522817305778,0.974425123313826
"STAT1","STAT1_1",0.0974801161536085,0.1493531060541,0.652682215516148,5,0.5427749050731,0.974425123313826,0.000202083154551688,3575.50002090006,4567.38474217741,TRUE,FALSE,0.1493531060541,0.652682215516148,0.5427749050731,0.974425123313826
"SPTLC2","SPTLC2_6",0.179367585909282,0.182963994703471,0.980343625531252,5,0.371938743190777,0.947577862596625,0.000178669272529426,3314.89215818306,2701.37282665409,TRUE,FALSE,0.182963994703471,0.980343625531252,0.371938743190777,0.947577862596625
"LCP2","LCP2_2",-0.353454140273212,0.244455506349562,-1.44588332474617,5,0.207841376153139,0.877601473983621,0.000241911670022542,4418.58611245032,2094.24830087091,TRUE,FALSE,0.244455506349562,-1.44588332474617,0.207841376153139,0.877601473983621
"GNA13","GNA13_4",-0.0854568509142522,0.218628277979877,-0.390877391085329,5,0.711987905112971,0.974425123313826,0.000329959280876974,6336.02727922507,3472.92496950749,TRUE,FALSE,0.218628277979877,-0.390877391085329,0.711987905112971,0.974425123313826
"PPP6C","PPP6C_3",0.0493100976089176,0.0906387273936313,0.544029015265966,5,0.609792636078617,0.974425123313826,2.12988606784343e-05,416.579425873034,1315.32344361827,TRUE,FALSE,0.0906387273936313,0.544029015265966,0.609792636078617,0.974425123313826
"MED12","MED12_1",-0.208775113120231,0.364955774302566,-0.572055925184913,5,0.592042130216376,0.974425123313826,0.00111930399371609,20434.5496339219,4267.21123148856,TRUE,FALSE,0.364955774302566,-0.572055925184913,0.592042130216376,0.974425123313826
"FBXO45","FBXO45_5",-0.223480416717284,0.228737397735855,-0.97701739605938,5,0.373431417203601,0.947577862596625,0.000270608866819268,4954.78127585062,2627.7711407366,TRUE,FALSE,0.228737397735855,-0.97701739605938,0.373431417203601,0.947577862596625
"FDXR","FDXR_6",-0.160904223976391,0.238351994660315,-0.675069760610573,5,0.529583077117841,0.974425123313826,0.000262916791100747,5234.7090248954,2336.86258601035,TRUE,FALSE,0.238351994660315,-0.675069760610573,0.529583077117841,0.974425123313826
"ADRB2","ADRB2_4",-0.0279288526806575,0.132506281329344,-0.210773801818801,5,0.841384525779122,0.974425123313826,0.000107830405998908,2022.11658515403,3088.48252632323,TRUE,FALSE,0.132506281329344,-0.210773801818801,0.841384525779122,0.974425123313826
"P2RY8","P2RY8_4",-0.325656290624399,0.232050431544128,-1.40338584357457,5,0.219452781016592,0.877601473983621,0.000403016348073743,7449.57829944369,3858.58206116291,TRUE,FALSE,0.232050431544128,-1.40338584357457,0.219452781016592,0.877601473983621
"ALDH3B1","ALDH3B1_1",0.0640553474303165,0.162701449508021,0.393698689372516,5,0.71003213713126,0.974425123313826,0.000182471720479896,3481.0665302146,3467.32437331485,TRUE,FALSE,0.162701449508021,0.393698689372516,0.71003213713126,0.974425123313826
"IL2","IL2_2",-0.196907757346411,0.145356286962618,-1.35465593859762,5,0.233521237099679,0.881460444263578,0.000208380147006412,3765.30083973305,5010.2402021825,TRUE,FALSE,0.145356286962618,-1.35465593859762,0.233521237099679,0.881460444263578
"STAT1","STAT1_6",-0.193040608458724,0.150637172406119,-1.28149383963664,5,0.256229811473587,0.915594526332285,0.000121372134489646,2195.90076667794,2712.60919453849,TRUE,FALSE,0.150637172406119,-1.28149383963664,0.256229811473587,0.915594526332285
"ADRB2","ADRB2_5",-0.115861856062952,0.266465668193197,-0.434809695555032,5,0.681826917722766,0.974425123313826,0.000368094889503727,7005.14335109412,2609.41133354396,TRUE,FALSE,0.266465668193197,-0.434809695555032,0.681826917722766,0.974425123313826
"GNA13","GNA13_3",0.0392781359623678,0.192228350630689,0.204330609056878,5,0.846151986493218,0.974425123313826,0.000352123369331307,6365.14519394914,4793.17475318829,TRUE,FALSE,0.192228350630689,0.204330609056878,0.846151986493218,0.974425123313826
"GOLGA1","GOLGA1_3",0.0637588582585223,0.357255402621812,0.178468562800202,5,0.865360866518517,0.974425123313826,0.000633230651428179,12184.2642665555,2490.58306938845,TRUE,FALSE,0.357255402621812,0.178468562800202,0.865360866518517,0.974425123313826
"VAV1","VAV1_3",-0.321073473944171,0.294287574327599,-1.09101947194942,5,0.325026608427988,0.941802826763249,0.000325944588102495,6011.90177864809,1935.7620418487,TRUE,FALSE,0.294287574327599,-1.09101947194942,0.325026608427988,0.941802826763249
"GOLGA1","GOLGA1_2",-0.0274668874260943,0.216683067329085,-0.126760654464888,5,0.904069703719773,0.976978550793948,0.000333509429084911,6198.26319519287,3568.42475003186,TRUE,FALSE,0.216683067329085,-0.126760654464888,0.904069703719773,0.976978550793948
"ADORA2A","ADORA2A_5",0.0701710635131208,0.180292923045515,0.389205867472712,5,0.71314781773297,0.974425123313826,0.000183922581405802,3644.47566437742,2844.8098693173,TRUE,FALSE,0.180292923045515,0.389205867472712,0.71314781773297,0.974425123313826
"NTCTRL","NTCTRL_33",-0.196438956566309,0.21804329436222,-0.900917210689265,5,0.408927561639143,0.947577862596625,0.000434440734626828,8218.25117014753,4636.89545697993,TRUE,TRUE,0.21804329436222,-0.900917210689265,0.408927561639143,0.947577862596625
"TNF","TNF_5",-0.200360415448384,0.171809404351292,-1.16617839521005,5,0.296137324898324,0.941802826763249,0.000336237321639518,6285.90618160883,5791.7648513131,TRUE,FALSE,0.171809404351292,-1.16617839521005,0.296137324898324,0.941802826763249
"NTCTRL","NTCTRL_52",-0.117350243323309,0.165916083368386,-0.707286725559659,5,0.510981445799336,0.974425123313826,0.000112110422201462,2236.31017661996,2052.36181579886,TRUE,TRUE,0.165916083368386,-0.707286725559659,0.510981445799336,0.974425123313826
"LRIG3","LRIG3_4",0.278784358730123,0.450648023856924,0.618629937271475,5,0.563251159472394,0.974425123313826,0.00181974525712795,36104.3291044406,4588.74790956226,TRUE,FALSE,0.450648023856924,0.618629937271475,0.563251159472394,0.974425123313826
"MED12","MED12_5",0.110343090599204,0.203997178741557,0.540904983489981,5,0.611790522661049,0.974425123313826,0.000116998853409337,2221.94781785385,1415.25256222349,TRUE,FALSE,0.203997178741557,0.540904983489981,0.611790522661049,0.974425123313826
"FAM76A","FAM76A_1",-0.00704610743689279,0.208661117168468,-0.0337681861024636,5,0.974368586488971,0.99393851929544,0.000259008340237892,5230.92458648944,2986.65079956818,TRUE,FALSE,0.208661117168468,-0.0337681861024636,0.974368586488971,0.99393851929544
"NTCTRL","NTCTRL_48",-0.280289179850907,0.0767333353290834,-3.65276940783091,5,0.0147056152516576,0.425572381536595,4.03569461043631e-05,738.860282040126,3529.64016687337,TRUE,TRUE,0.0767333353290834,-3.65276940783091,0.0147056152516576,0.425572381536595
"NTCTRL","NTCTRL_40",-0.0867799032504895,0.272917392674515,-0.317971318720549,5,0.763357803007914,0.974425123313826,0.000447475060703291,8452.05565281492,3020.38714585665,TRUE,TRUE,0.272917392674515,-0.317971318720549,0.763357803007914,0.974425123313826
"FDXR","FDXR_4",-0.291289120813773,0.203255000741126,-1.43312154560355,5,0.211265353483194,0.877601473983621,4.62494031095345e-05,837.436217878599,575.33803500821,TRUE,FALSE,0.203255000741126,-1.43312154560355,0.211265353483194,0.877601473983621
"NTCTRL","NTCTRL_30",0.148053556477313,0.251623921542055,0.588392214738487,5,0.581841758411063,0.974425123313826,0.000548984371463434,10380.5522198004,4380.18602364213,TRUE,TRUE,0.251623921542055,0.588392214738487,0.581841758411063,0.974425123313826
"NTCTRL","NTCTRL_39",-0.167435924519696,0.240683768964494,-0.695667702230459,5,0.517637770134504,0.974425123313826,0.00024898348198283,4562.24700799782,2171.14327655404,TRUE,TRUE,0.240683768964494,-0.695667702230459,0.517637770134504,0.974425123313826
"NTCTRL","NTCTRL_42",0.0622114326186271,0.320811576208283,0.193918914503999,5,0.853871533121754,0.974425123313826,0.000653181332862906,12616.0024899273,3187.82210834366,TRUE,TRUE,0.320811576208283,0.193918914503999,0.853871533121754,0.974425123313826
"JMJD8","JMJD8_3",-0.260576016579195,0.232532249084401,-1.12060162667852,5,0.313375927159345,0.941802826763249,0.000342983284436526,6255.87863813689,3238.9706365206,TRUE,FALSE,0.232532249084401,-1.12060162667852,0.313375927159345,0.941802826763249
"NTCTRL","NTCTRL_47",-0.0810936674593858,0.237930405720264,-0.340829358122173,5,0.747086502597281,0.974425123313826,0.000300073039160423,5723.98741667256,2664.16222914332,TRUE,TRUE,0.237930405720264,-0.340829358122173,0.747086502597281,0.974425123313826
"NTCTRL","NTCTRL_37",-0.00275977964038733,0.10310535935634,-0.0267665973681284,5,0.979681352529093,0.99393851929544,6.63171312672605e-05,1218.98904786448,3141.6408925184,TRUE,TRUE,0.10310535935634,-0.0267665973681284,0.979681352529093,0.99393851929544
"NTCTRL","NTCTRL_29",-0.253844759396948,0.258569459697568,-0.981727539261033,5,0.371319141154718,0.947577862596625,0.000524435797164588,9464.1779009945,4003.24758854941,TRUE,TRUE,0.258569459697568,-0.981727539261033,0.371319141154718,0.947577862596625
"FDXR","FDXR_1",0.0658740737728334,0.242247492533677,0.271928815790221,5,0.796547987426103,0.974425123313826,0.000317360532059722,6174.95803859907,2716.61521416806,TRUE,FALSE,0.242247492533677,0.271928815790221,0.796547987426103,0.974425123313826
"NTCTRL","NTCTRL_27",-0.27367181864417,0.17087032946369,-1.60163452310968,5,0.17013659996755,0.864620812937935,0.000290299897089631,5353.43541954547,5094.28912667561,TRUE,TRUE,0.17087032946369,-1.60163452310968,0.17013659996755,0.864620812937935
"ADRB2","ADRB2_3",-0.218756993474768,0.355665866725772,-0.615063220681323,5,0.565424233501188,0.974425123313826,0.000971864903867474,17621.6806720453,3903.40428173683,TRUE,FALSE,0.355665866725772,-0.615063220681323,0.565424233501188,0.974425123313826
"LRIG3","LRIG3_1",0.0498500471357641,0.14367739080813,0.346958187752274,5,0.742748568103567,0.974425123313826,0.000114574582137293,2125.66705077755,2791.16156846894,TRUE,FALSE,0.14367739080813,0.346958187752274,0.742748568103567,0.974425123313826
"VAV1","VAV1_4",-0.0517332395322308,0.12989949253218,-0.398255901726597,5,0.706878349560091,0.974425123313826,0.000236959915429712,4790.26571001967,7087.40153753784,TRUE,FALSE,0.12989949253218,-0.398255901726597,0.706878349560091,0.974425123313826
"NTCTRL","NTCTRL_43",-0.0289523715104379,0.214870542971897,-0.134743325492618,5,0.898070915889982,0.974425123313826,0.000383786008955278,7213.46936132919,4177.51856063088,TRUE,TRUE,0.214870542971897,-0.134743325492618,0.898070915889982,0.974425123313826
"NTCTRL","NTCTRL_36",-0.0964817730668235,0.149446123447863,-0.645595689208245,5,0.546995532434716,0.974425123313826,0.000230102585408505,4231.66370487944,5196.48247101401,TRUE,TRUE,0.149446123447863,-0.645595689208245,0.546995532434716,0.974425123313826
"LRIG3","LRIG3_2",-0.142331217725017,0.15780913403518,-0.901920022533597,5,0.408442952076095,0.947577862596625,0.000258302327819658,4688.0541088075,5244.82246099198,TRUE,FALSE,0.15780913403518,-0.901920022533597,0.408442952076095,0.947577862596625
"JMJD8","JMJD8_1",-0.0723816747646801,0.218552326039604,-0.331186933931619,5,0.753932806949541,0.974425123313826,0.000150515346828331,2753.09994050639,1583.03287134613,TRUE,FALSE,0.218552326039604,-0.331186933931619,0.753932806949541,0.974425123313826
"STT3B","STT3B_5",0.0362369960151633,0.0919761941314191,0.393982338118779,5,0.709835646958528,0.974425123313826,6.01915839610121e-05,1175.85982656436,3587.61466060481,TRUE,FALSE,0.0919761941314191,0.393982338118779,0.709835646958528,0.974425123313826
"MED12","MED12_3",-0.0772376359641244,0.169446456685323,-0.455823258125495,5,0.667630412993011,0.974425123313826,0.000196676179843405,3636.24094352551,3446.82463398542,TRUE,FALSE,0.169446456685323,-0.455823258125495,0.667630412993011,0.974425123313826
"VAV1","VAV1_1",-0.304609834504334,0.261091118166549,-1.16668018676156,5,0.29595226526051,0.941802826763249,0.000287024631148202,5186.09139675129,2161.18865103062,TRUE,FALSE,0.261091118166549,-1.16668018676156,0.29595226526051,0.941802826763249
"STT3B","STT3B_4",-0.116303023268974,0.141652294751955,-0.821045811313048,5,0.448981094854253,0.974425123313826,0.000209254027791249,3863.5068606296,5268.83045364235,TRUE,FALSE,0.141652294751955,-0.821045811313048,0.448981094854253,0.974425123313826
"GNA13","GNA13_1",-0.0581368594879887,0.23308344094057,-0.249425095379521,5,0.81295467481916,0.974425123313826,0.000709805801052607,13437.0277015495,6586.16364085405,TRUE,FALSE,0.23308344094057,-0.249425095379521,0.81295467481916,0.974425123313826
"H2AFB3","H2AFB3_1",-0.265927286028165,0.0974466456534144,-2.72895269247112,5,0.0413317781392366,0.552396280073535,3.13444601968638e-05,570.65086410988,1696.94159818825,TRUE,FALSE,0.0974466456534144,-2.72895269247112,0.0413317781392366,0.552396280073535
"NFKBIA","NFKBIA_4",-0.257315197180921,0.277644931536698,-0.926777938126738,5,0.396574698949475,0.947577862596625,0.000640542022599061,11542.3097087138,4243.21587503142,TRUE,FALSE,0.277644931536698,-0.926777938126738,0.396574698949475,0.947577862596625
"IL2","IL2_5",0.0694402246247662,0.34820504705353,0.199423371982575,5,0.849787986102792,0.974425123313826,0.000985919965105793,19354.1223808154,4088.63878707367,TRUE,FALSE,0.34820504705353,0.199423371982575,0.849787986102792,0.974425123313826
"NTCTRL","NTCTRL_16",-0.175600293062812,0.239813010785211,-0.732238390602119,5,0.496888183592521,0.974425123313826,0.000404154207047136,7473.41246801926,3556.02011354889,TRUE,TRUE,0.239813010785211,-0.732238390602119,0.496888183592521,0.974425123313826
"SPTLC2","SPTLC2_3",-0.107315415307364,3.66303139971505,-0.0292968865393051,5,0.977761229167387,0.99393851929544,0,0.298990062989901,0,FALSE,FALSE,3.66303139971505,-0.0292968865393051,0.977761229167387,0.99393851929544
"FAM76A","FAM76A_2",-0.0458941585953326,0.160882052487738,-0.285265869534021,5,0.786879673473096,0.974425123313826,0.00023433413987243,4310.35247251508,4555.08832871676,TRUE,FALSE,0.160882052487738,-0.285265869534021,0.786879673473096,0.974425123313826
"GOLGA1","GOLGA1_4",-0.0369584987784292,0.0996413914413966,-0.370915121153904,5,0.725897048564855,0.974425123313826,6.80523677602357e-05,1255.62241416025,3453.74314230469,TRUE,FALSE,0.0996413914413966,-0.370915121153904,0.725897048564855,0.974425123313826
"JMJD8","JMJD8_6",-0.0702392568282444,0.114733726436649,-0.612193633116478,5,0.567176437504886,0.974425123313826,0.000121377263138658,2330.28898665902,4647.84641902856,TRUE,FALSE,0.114733726436649,-0.612193633116478,0.567176437504886,0.974425123313826
"PPIAL4D","PPIAL4D_3",0.133336413429167,0.223779991322992,0.595837065864913,5,0.577229411608084,0.974425123313826,0.000217870362071611,4083.55474713525,2192.48817109956,TRUE,FALSE,0.223779991322992,0.595837065864913,0.577229411608084,0.974425123313826
"FBXO45","FBXO45_4",0.0411135924206871,0.0966434336063979,0.425415270199643,5,0.688222753448526,0.974425123313826,8.95927187295921e-05,1629.31755677633,4836.25931603829,TRUE,FALSE,0.0966434336063979,0.425415270199643,0.688222753448526,0.974425123313826
"ADRB2","ADRB2_1",0.122114706355641,0.169811832381426,0.719117770788493,5,0.504264699273501,0.974425123313826,0.000177055519248473,3252.65925845442,3095.78964411751,TRUE,FALSE,0.169811832381426,0.719117770788493,0.504264699273501,0.974425123313826
"NTCTRL","NTCTRL_23",-0.192681455731872,0.0934453406637231,-2.06196964303726,5,0.0941968551900782,0.631118929773524,5.54030586950866e-05,1012.86708564429,3227.67629168559,TRUE,TRUE,0.0934453406637231,-2.06196964303726,0.0941968551900782,0.631118929773524
"ZC3H12A","ZC3H12A_1",0.0416912572080333,0.10632353751085,0.392116912059843,5,0.711128339517811,0.974425123313826,0.000107675343457216,2060.16670162172,4800.77335866326,TRUE,FALSE,0.10632353751085,0.392116912059843,0.711128339517811,0.974425123313826
"NTCTRL","NTCTRL_6",-0.0989649718990765,0.147415355096359,-0.671334216400912,5,0.531769192883547,0.974425123313826,0.000195684508843012,3744.4010395964,4540.21723076992,TRUE,TRUE,0.147415355096359,-0.671334216400912,0.531769192883547,0.974425123313826
"PTGER4","PTGER4_2",0.177959792074906,0.307760389557587,0.578241379050526,5,0.588167155590131,0.974425123313826,0.000784677073949228,15721.0332866788,4193.74188970476,TRUE,FALSE,0.307760389557587,0.578241379050526,0.588167155590131,0.974425123313826
"LCP2","LCP2_4",0.1142633226168,0.261524692004571,0.436912177358773,5,0.680399634009204,0.974425123313826,0.000340195556115439,6499.09679075135,2503.30199435953,TRUE,FALSE,0.261524692004571,0.436912177358773,0.680399634009204,0.974425123313826
"VAV1","VAV1_6",-0.264728673543324,0.437362866563637,-0.605283835875914,5,0.571409740248509,0.974425123313826,0.00135278367972649,25465.558039565,3611.54957775818,TRUE,FALSE,0.437362866563637,-0.605283835875914,0.571409740248509,0.974425123313826
"PTGER4","PTGER4_4",0.0181388284655038,0.22711680460587,0.0798656378464872,5,0.939442173329081,0.986839913978518,0.000253198942802804,4964.93919781598,2463.22261147766,TRUE,FALSE,0.22711680460587,0.0798656378464872,0.939442173329081,0.986839913978518
"FDXR","FDXR_5",-0.0512959949292199,0.124210396682852,-0.412976661367522,5,0.696736675473852,0.974425123313826,8.08917828422846e-05,1550.28541496654,2639.01612010792,TRUE,FALSE,0.124210396682852,-0.412976661367522,0.696736675473852,0.974425123313826
"CDKN1B","CDKN1B_2",-0.0186842283879216,0.0874506449037712,-0.213654552330419,5,0.83925547100654,0.974425123313826,7.60949751550744e-05,1402.27713778568,5019.29067681524,TRUE,FALSE,0.0874506449037712,-0.213654552330419,0.83925547100654,0.974425123313826
"P2RY8","P2RY8_1",0.0239386330192579,0.169312487396716,0.141387285647557,5,0.893083997392622,0.974425123313826,0.000260622857901326,4899.04888795504,4574.6619913228,TRUE,FALSE,0.169312487396716,0.141387285647557,0.893083997392622,0.974425123313826
"NTCTRL","NTCTRL_21",-0.0756412167044525,0.159643057251932,-0.47381463376189,5,0.655599271534149,0.974425123313826,0.00013428314606627,2545.35670329476,2650.51441328985,TRUE,TRUE,0.159643057251932,-0.47381463376189,0.655599271534149,0.974425123313826
"IL2","IL2_6",0.0210576051963175,0.289919146181499,0.0726326821586828,5,0.944914404526382,0.986839913978518,0.000477060092136246,9487.51911163229,2847.9696246384,TRUE,FALSE,0.289919146181499,0.0726326821586828,0.944914404526382,0.986839913978518
"STAT1","STAT1_5",0.0493865412559925,0.100434670421064,0.491728016320895,5,0.643736722815306,0.974425123313826,5.59632139189031e-05,1073.26559775511,2798.01080486126,TRUE,FALSE,0.100434670421064,0.491728016320895,0.643736722815306,0.974425123313826
"GOLGA1","GOLGA1_1",-0.165574827229293,0.0902662442572865,-1.83429396660566,5,0.126069403382437,0.728228046112647,5.14108801560525e-05,1001.12510866649,3203.13379399343,TRUE,FALSE,0.0902662442572865,-1.83429396660566,0.126069403382437,0.728228046112647
"PPIAL4D","PPIAL4D_2",-0.0697247968267323,0.244327838017731,-0.285373936070569,5,0.786801508345785,0.974425123313826,0.000345157279860186,6622.86232226891,2905.14426115431,TRUE,FALSE,0.244327838017731,-0.285373936070569,0.786801508345785,0.974425123313826
"NTCTRL","NTCTRL_11",-0.2386394271832,0.25847510390055,-0.923258850009081,5,0.398238022383209,0.947577862596625,0.000550711263296954,10014.7066460941,4199.46669601194,TRUE,TRUE,0.25847510390055,-0.923258850009081,0.398238022383209,0.947577862596625
"TNF","TNF_2",-0.138143293004823,0.273788237674509,-0.504562556003788,5,0.635310486348076,0.974425123313826,0.000796718425411798,14956.7111382732,5370.06818347348,TRUE,FALSE,0.273788237674509,-0.504562556003788,0.635310486348076,0.974425123313826
"ADRB2","ADRB2_2",-0.0319391942309805,0.187499002158242,-0.170343275768609,5,0.8714184463828,0.974425123313826,0.000311526849188937,6223.07185875606,4455.42545762628,TRUE,FALSE,0.187499002158242,-0.170343275768609,0.8714184463828,0.974425123313826
"PPIAL4D","PPIAL4D_1",-0.0580353939183337,0.279216562008737,-0.2078508291228,5,0.843546357442065,0.974425123313826,0.000423344216629039,8318.63357198796,2726.66161470537,TRUE,FALSE,0.279216562008737,-0.2078508291228,0.843546357442065,0.974425123313826
"NTCTRL","NTCTRL_10",0.106705886202358,0.148914320544373,0.71655893007659,5,0.505712175961397,0.974425123313826,0.000201817449082974,3747.80769255031,4590.47289413486,TRUE,TRUE,0.148914320544373,0.71655893007659,0.505712175961397,0.974425123313826
"NTCTRL","NTCTRL_35",-0.121775941955537,0.16506137990756,-0.737761564962898,5,0.49380584539763,0.974425123313826,0.000108169669144496,2060.07368328852,2001.38102317991,TRUE,TRUE,0.16506137990756,-0.737761564962898,0.49380584539763,0.974425123313826
"NTCTRL","NTCTRL_45",-0.0932210795725067,0.2289433705926,-0.407179641547218,5,0.700722050973982,0.974425123313826,0.000527146402995143,9741.55384775029,5067.66328658808,TRUE,TRUE,0.2289433705926,-0.407179641547218,0.700722050973982,0.974425123313826
"DGKZ","DGKZ_5",-0.00977629033191761,0.149835229282712,-0.0652469407810062,5,0.950505783395299,0.986839913978518,0.000140010847906466,2639.83088485742,3134.56455484031,TRUE,FALSE,0.149835229282712,-0.0652469407810062,0.950505783395299,0.986839913978518
"P2RY8","P2RY8_6",-0.0422152542918826,0.219019108340953,-0.192746900540591,5,0.854741681070714,0.974425123313826,0.000387335300762649,7357.46536715936,4058.63556437932,TRUE,FALSE,0.219019108340953,-0.192746900540591,0.854741681070714,0.974425123313826
"NTCTRL","NTCTRL_4",-0.207901877521146,0.150595921009101,-1.38052794609611,5,0.225949633227126,0.877601473983621,0.00013564570804034,2523.08385298692,3038.22280207356,TRUE,TRUE,0.150595921009101,-1.38052794609611,0.225949633227126,0.877601473983621
"ADRB1","ADRB1_1",-0.168707020358597,0.129395171796192,-1.30381232944553,5,0.249094985873003,0.914485701561161,7.5861434640044e-05,1526.83092621214,2294.79868097544,TRUE,FALSE,0.129395171796192,-1.30381232944553,0.249094985873003,0.914485701561161
"NTCTRL","NTCTRL_3",-0.0704490038365066,0.329937018961093,-0.213522580940862,5,0.839352972219216,0.974425123313826,0.00123929367455938,24041.3238476202,5737.92329121228,TRUE,TRUE,0.329937018961093,-0.213522580940862,0.839352972219216,0.974425123313826
"NTCTRL","NTCTRL_51",-0.0322666465451583,0.130443337280815,-0.247361400112722,5,0.81446486051214,0.974425123313826,0.000170835906023028,3277.02460259016,5054.94147560233,TRUE,TRUE,0.130443337280815,-0.247361400112722,0.81446486051214,0.974425123313826
"GPR65","GPR65_3",0.0042825719425465,0.210197198944615,0.020374067609126,5,0.984533019328913,0.99393851929544,0.000279267415876856,5258.6988219203,3173.66647969666,TRUE,FALSE,0.210197198944615,0.020374067609126,0.984533019328913,0.99393851929544
"NTCTRL","NTCTRL_22",-0.0360839740251636,0.210961898793454,-0.171044981257456,5,0.870894908076875,0.974425123313826,0.000288674678565492,5751.53283217732,3257.86606380986,TRUE,TRUE,0.210961898793454,-0.171044981257456,0.870894908076875,0.974425123313826
"ALDH3B1","ALDH3B1_2",-0.186664934226131,0.130056070420686,-1.43526506392462,5,0.210686515070978,0.877601473983621,8.27493895255719e-05,1525.38734869827,2481.53231588477,TRUE,FALSE,0.130056070420686,-1.43526506392462,0.210686515070978,0.877601473983621
"ADRB1","ADRB1_2",-0.0421649230274059,0.138237379060259,-0.305018246975196,5,0.772640887297667,0.974425123313826,0.000140034982079198,2849.08140153313,3686.25480761018,TRUE,FALSE,0.138237379060259,-0.305018246975196,0.772640887297667,0.974425123313826
"NTCTRL","NTCTRL_44",-0.121432832682696,0.188838205572517,-0.643052248428952,5,0.548515600937902,0.974425123313826,0.000306546813672147,5733.15761450558,4336.85560057156,TRUE,TRUE,0.188838205572517,-0.643052248428952,0.548515600937902,0.974425123313826
"LCP2","LCP2_6",-0.211995493526998,0.081602734314347,-2.59789693701141,5,0.0483723412571379,0.589263066223316,2.91295632018586e-05,572.165597707866,2238.17172007808,TRUE,FALSE,0.081602734314347,-2.59789693701141,0.0483723412571379,0.589263066223316
"LCP2","LCP2_3",-0.476511554936547,0.518023308478146,-0.919865085485145,5,0.39984736740555,0.947577862596625,0.00180814527133516,32980.7112244852,3575.41854902875,TRUE,FALSE,0.518023308478146,-0.919865085485145,0.39984736740555,0.947577862596625
"P2RY8","P2RY8_3",-0.407104403881021,0.257132904509362,-1.58324507187371,5,0.174214641412868,0.864620812937935,0.000383094050040084,7018.49882641651,3029.04472185404,TRUE,FALSE,0.257132904509362,-1.58324507187371,0.174214641412868,0.864620812937935
"NTCTRL","NTCTRL_14",-0.0625611948599151,0.148654775552742,-0.420848873689353,5,0.691342355410394,0.974425123313826,0.000231604899120891,4375.22673738232,5279.63009158301,TRUE,TRUE,0.148654775552742,-0.420848873689353,0.691342355410394,0.974425123313826
"JMJD8","JMJD8_5",-0.00151043282170059,0.127291282839421,-0.0118659564740659,5,0.990991460763303,0.994130154468075,5.39710282987654e-05,980.933150818363,1676.75313519991,TRUE,FALSE,0.127291282839421,-0.0118659564740659,0.990991460763303,0.994130154468075
"NTCTRL","NTCTRL_8",0.0103667424312941,0.0755865271057925,0.137150664651977,5,0.896263350487919,0.974425123313826,4.47940311468691e-05,835.107361840879,3960.19917314213,TRUE,TRUE,0.0755865271057925,0.137150664651977,0.896263350487919,0.974425123313826
"FAM76A","FAM76A_3",-0.176288167915364,0.149587701471318,-1.17849372763553,5,0.291624903021153,0.941802826763249,0.000183273555655747,3438.47009021265,4150.04184230425,TRUE,FALSE,0.149587701471318,-1.17849372763553,0.291624903021153,0.941802826763249
"NTCTRL","NTCTRL_32",-0.0477024673920619,0.263615965551981,-0.180954394367498,5,0.863509694200524,0.974425123313826,0.000633587543523052,12471.8863951171,4584.28340192093,TRUE,TRUE,0.263615965551981,-0.180954394367498,0.863509694200524,0.974425123313826
"FBXO45","FBXO45_1",-0.0616311681004593,0.204704332993259,-0.301074076934604,5,0.775476231187053,0.974425123313826,0.000318756640294089,5908.25887794595,3825.09053822522,TRUE,FALSE,0.204704332993259,-0.301074076934604,0.775476231187053,0.974425123313826
"TNF","TNF_3",-0.122913881846957,0.18151274865244,-0.67716390589353,5,0.52836018879565,0.974425123313826,0.000221406362695557,4193.3823529885,3388.22401872719,TRUE,FALSE,0.18151274865244,-0.67716390589353,0.52836018879565,0.974425123313826
"IL2","IL2_1",-0.0139633331362032,0.186963904936517,-0.0746846464345317,5,0.943361586585944,0.986839913978518,0.000313441657457818,6152.37213737005,4508.1022099748,TRUE,FALSE,0.186963904936517,-0.0746846464345317,0.943361586585944,0.986839913978518
"PPP6C","PPP6C_5",-0.0653956049762907,0.133257529639545,-0.490746040041282,5,0.644383946438782,0.974425123313826,0.000102513293018923,1903.09798143529,2905.77512124574,TRUE,FALSE,0.133257529639545,-0.490746040041282,0.644383946438782,0.974425123313826
"NTCTRL","NTCTRL_12",0.00144622324299647,0.0814547315625996,0.0177549322826632,5,0.986521067658907,0.99393851929544,4.84277183796067e-05,893.401961604126,3683.55178358936,TRUE,TRUE,0.0814547315625996,0.0177549322826632,0.986521067658907,0.99393851929544
"LRIG3","LRIG3_3",0.0347150581882887,0.244165693302181,0.142178279506799,5,0.892490649713376,0.974425123313826,0.000357177844704988,6562.09900553362,3008.17909754063,TRUE,FALSE,0.244165693302181,0.142178279506799,0.892490649713376,0.974425123313826
