"gene","guide","estimate","std_error","t_value","df","p_value","fdr","rho","pearson_null","mean_cpm","converged","control","raw_std_error","raw_t_value","raw_p_value","raw_fdr"
"ADORA2A","ADORA2A_2",0.0166111485557722,0.0969108749597501,0.171406444969889,12,0.866760641663888,0.991470511544439,0.000130851154425265,4720.12254326647,3505.96208969402,TRUE,FALSE,0.0969108749597501,0.171406444969889,0.866760641663888,0.991470511544439
"JMJD8","JMJD8_3",0.0674981455961532,0.168385267175352,0.400855411690279,12,0.695572096838953,0.991470511544439,0.000283692804860536,8974.05141161924,2514.20394410383,TRUE,FALSE,0.168385267175352,0.400855411690279,0.695572096838953,0.991470511544439
"FBXO45","FBXO45_6",-0.0841841534943478,0.0942081966514646,-0.893596910742257,12,0.389107660753646,0.946458807590111,0.000112644880684088,3892.52033377856,3199.63602513159,TRUE,FALSE,0.0942081966514646,-0.893596910742257,0.389107660753646,0.946458807590111
"NTCTRL","NTCTRL_29",-0.0792816072873511,0.0953045702951493,-0.831876236804,12,0.421724778648919,0.960298455240703,9.76607383354487e-05,3533.30380034594,2709.939718263,TRUE,TRUE,0.0953045702951493,-0.831876236804,0.421724778648919,0.960298455240703
"IL2","IL2_5",-0.0817784130387062,0.0575041154057864,-1.42213148505328,12,0.180456802069941,0.792826605815478,4.01373714601068e-05,1432.86193708423,3077.53107334215,TRUE,FALSE,0.0575041154057864,-1.42213148505328,0.180456802069941,0.792826605815478
"IL2","IL2_6",-0.102534726229411,0.0683542708200434,-1.50004857047419,12,0.159445082928583,0.761026388905135,5.24862666364543e-05,1803.04355288207,2843.83275804444,TRUE,FALSE,0.0683542708200434,-1.50004857047419,0.159445082928583,0.761026388905135
"NTCTRL","NTCTRL_9",-0.0246331682019304,0.0979365314159721,-0.251521754403414,12,0.805666441648748,0.991470511544439,0.00012316406130241,4485.75910580915,3231.05099520986,TRUE,TRUE,0.0979365314159721,-0.251521754403414,0.805666441648748,0.991470511544439
"NTCTRL","NTCTRL_42",0.0233989092078958,0.114374938084082,0.204580737702294,12,0.841328547769414,0.991470511544439,0.000150169923908115,4759.97836276191,2886.04595599547,TRUE,TRUE,0.114374938084082,0.204580737702294,0.841328547769414,0.991470511544439
"JMJD8","JMJD8_6",-0.0821080082185154,0.102974695685444,-0.797361018374167,12,0.440733992517188,0.960298455240703,0.000130524305333323,4583.27073934454,3101.10386112382,TRUE,FALSE,0.102974695685444,-0.797361018374167,0.440733992517188,0.960298455240703
"GPR65","GPR65_1",-0.00536012243597123,0.0583250362085605,-0.0919008848413628,12,0.928293155200604,0.991470511544439,4.18200537931955e-05,1578.73368051746,3110.74935016322,TRUE,FALSE,0.0583250362085605,-0.0919008848413628,0.928293155200604,0.991470511544439
"ADRB1","ADRB1_2",-0.064977070125407,0.0910292518269032,-0.713804286219601,12,0.488999620099879,0.969114331407468,9.30039171792837e-05,3212.0855757779,2828.56448787215,TRUE,FALSE,0.0910292518269032,-0.713804286219601,0.488999620099879,0.969114331407468
"NTCTRL","NTCTRL_40",-0.0112550635550583,0.0949155743429242,-0.118579733968574,12,0.907570196841259,0.991470511544439,0.000104326513113808,3375.66401648716,2914.30809689827,TRUE,TRUE,0.0949155743429242,-0.118579733968574,0.907570196841259,0.991470511544439
"NTCTRL","NTCTRL_38",-0.0500353307714392,0.0822525168911456,-0.608313674311715,12,0.554319232516824,0.991470511544439,7.05964667731582e-05,2338.15214908875,2631.24627749458,TRUE,TRUE,0.0822525168911456,-0.608313674311715,0.554319232516824,0.991470511544439
"CBLB","CBLB_5",-0.00546264088280254,0.0705123521951622,-0.0774706943215167,12,0.939525853263611,0.991470511544439,5.76255765107079e-05,2031.58291023503,2925.16363564822,TRUE,FALSE,0.0705123521951622,-0.0774706943215167,0.939525853263611,0.991470511544439
"ADRB2","ADRB2_5",-2.11390772500395e-05,0.11192049869541,-0.000188875831473637,12,0.999852402489395,0.999852402489395,0.000138714762496547,4736.11754459702,2784.02550203358,TRUE,FALSE,0.11192049869541,-0.000188875831473637,0.999852402489395,0.999852402489395
"ADORA2A","ADORA2A_1",-0.14512853654979,0.126138345044499,-1.15055050467478,12,0.272328863324823,0.935694043218623,0.000175379640176048,5824.62191086621,2783.80628127357,TRUE,FALSE,0.126138345044499,-1.15055050467478,0.272328863324823,0.935694043218623
"IL2","IL2_3",-0.0735391076363605,0.086685304867045,-0.848345723062891,12,0.41284811279417,0.959432795319881,8.47693519232276e-05,3029.1419551272,2844.66894392772,TRUE,FALSE,0.086685304867045,-0.848345723062891,0.41284811279417,0.959432795319881
"NTCTRL","NTCTRL_39",-0.00889560868004338,0.0721053628855636,-0.123369584786105,12,0.903856695867144,0.991470511544439,5.69328433402164e-05,2002.53363066871,2763.9666966277,TRUE,TRUE,0.0721053628855636,-0.123369584786105,0.903856695867144,0.991470511544439
"NTCTRL","NTCTRL_26",-0.0686649179920814,0.0813742577238801,-0.843816213047078,12,0.415276881556366,0.959432795319881,7.16700676065622e-05,2404.29747709303,2730.66444084269,TRUE,TRUE,0.0813742577238801,-0.843816213047078,0.415276881556366,0.959432795319881
"JMJD8","JMJD8_4",-0.026724188988917,0.0746408084775911,-0.358037239065279,12,0.726534382109912,0.991470511544439,5.67410201644631e-05,1754.92939719871,2570.3507109953,TRUE,FALSE,0.0746408084775911,-0.358037239065279,0.726534382109912,0.991470511544439
"SPTLC2","SPTLC2_6",-0.116951555130583,0.0978722220319695,-1.19494124790976,12,0.255192760576985,0.929448909667093,8.26091411782325e-05,2959.04933286079,2177.99308812063,TRUE,FALSE,0.0978722220319695,-1.19494124790976,0.255192760576985,0.929448909667093
"H2AFB3","H2AFB3_4",-0.0144608941075246,0.111406798904675,-0.129802617521558,12,0.898873010834373,0.991470511544439,0.000118005963839132,4297.96477235382,2390.53777085995,TRUE,FALSE,0.111406798904675,-0.129802617521558,0.898873010834373,0.991470511544439
"IL2","IL2_4",-0.0799434418534335,0.085168209010806,-0.938653551388998,12,0.366418246954833,0.946458807590111,6.86202016246683e-05,2407.48591063412,2387.56818742156,TRUE,FALSE,0.085168209010806,-0.938653551388998,0.366418246954833,0.946458807590111
"ALDH3B1","ALDH3B1_4",-0.0642150017115913,0.108650262105781,-0.59102482099005,12,0.565470244814466,0.991470511544439,0.000115388399992196,3965.75909409822,2460.4056194701,TRUE,FALSE,0.108650262105781,-0.59102482099005,0.565470244814466,0.991470511544439
"FDXR","FDXR_5",-0.0996021231587323,0.0950492201018416,-1.04790047779469,12,0.315332507115998,0.944841380729666,7.76891734896846e-05,2645.79308803958,2170.38351400488,TRUE,FALSE,0.0950492201018416,-1.04790047779469,0.315332507115998,0.944841380729666
"JMJD8","JMJD8_5",-0.0236200078952332,0.0954943626504531,-0.2473445263119,12,0.808822843251328,0.991470511544439,7.89035193171898e-05,2764.09945828565,2178.56165565722,TRUE,FALSE,0.0954943626504531,-0.2473445263119,0.808822843251328,0.991470511544439
"LCP2","LCP2_3",-0.0299942740888711,0.114004400584164,-0.263097511457267,12,0.796938387237974,0.991470511544439,0.000112860004715021,3960.39035600928,2183.36623522461,TRUE,FALSE,0.114004400584164,-0.263097511457267,0.796938387237974,0.991470511544439
"PPIAL4D","PPIAL4D_2",-0.0940147304301507,0.0921361206645545,-1.02038950361754,12,0.327675373313517,0.946408090227719,7.38182391802602e-05,2846.23127670815,2194.58767395172,TRUE,FALSE,0.0921361206645545,-1.02038950361754,0.327675373313517,0.946408090227719
"JMJD8","JMJD8_1",0.0293184355207206,0.110191196932142,0.266068763539935,12,0.794702644436295,0.991470511544439,0.000122826348875761,3922.43585991477,2543.92264474188,TRUE,FALSE,0.110191196932142,0.266068763539935,0.794702644436295,0.991470511544439
"SPTLC2","SPTLC2_4",-0.0451897664899424,0.104857377059939,-0.430964112940864,12,0.674134363584246,0.991470511544439,8.76706169489541e-05,2712.90062471662,2007.07101244461,TRUE,FALSE,0.104857377059939,-0.430964112940864,0.674134363584246,0.991470511544439
"GOLGA1","GOLGA1_3",0.0548018717178911,0.123474991706989,0.443829725843904,12,0.6650628460498,0.991470511544439,0.000157484122377285,5265.59798542763,2597.27634895645,TRUE,FALSE,0.123474991706989,0.443829725843904,0.6650628460498,0.991470511544439
"SPTLC2","SPTLC2_2",-0.072707839483029,0.0616436226005199,-1.17948680521602,12,0.261060347358953,0.929448909667093,3.0594593148317e-05,1091.65539915944,2044.22920075267,TRUE,FALSE,0.0616436226005199,-1.17948680521602,0.261060347358953,0.929448909667093
"FDXR","FDXR_2",0.0313036428117125,0.132227339515747,0.236741077347204,12,0.816850700842306,0.991470511544439,0.000122394372323658,4208.51180616137,1758.99571955226,TRUE,FALSE,0.132227339515747,0.236741077347204,0.816850700842306,0.991470511544439
"PPIAL4D","PPIAL4D_4",-0.174024254141077,0.11867984661065,-1.46633366246246,12,0.168267387811194,0.773324627480023,8.86819782133212e-05,2903.84732503835,1595.54883655107,TRUE,FALSE,0.11867984661065,-1.46633366246246,0.168267387811194,0.773324627480023
"SPTLC2","SPTLC2_5",-0.208627297276113,0.111208460777691,-1.87600202194296,12,0.0851827943962169,0.496282367351872,6.33698957657634e-05,2398.65773000069,1304.29282767954,TRUE,FALSE,0.111208460777691,-1.87600202194296,0.0851827943962169,0.496282367351872
"SPTLC2","SPTLC2_3",-0.0320145184936826,3.0274396639142,-0.0105747833310378,12,0.991736474808223,0.999852402489395,0,0.436925384369254,0,FALSE,FALSE,3.0274396639142,-0.0105747833310378,0.991736474808223,0.999852402489395
"ZC3H12A","ZC3H12A_4",0.413248324078475,0.289848630851723,1.4257384030559,12,0.179435093092493,0.792826605815478,0.000136283422283991,4343.40467400762,424.415486336321,TRUE,FALSE,0.289848630851723,1.4257384030559,0.179435093092493,0.792826605815478
"MED12","MED12_6",0.654866319352677,0.231504658197033,2.82873927657784,12,0.0152112799615398,0.233729299373675,0.000197696990343892,7225.9582316188,1027.30552850816,TRUE,FALSE,0.231504658197033,2.82873927657784,0.0152112799615398,0.233729299373675
"LCP2","LCP2_6",0.224167113018268,0.205861731885661,1.08892075746635,12,0.297574422925879,0.938234651107479,0.000203526555562904,6929.54533656602,1219.47761166141,TRUE,FALSE,0.205861731885661,1.08892075746635,0.297574422925879,0.938234651107479
"STT3B","STT3B_6",0.387948650642248,0.0868477588291444,4.46699668330485,12,0.000769682596635557,0.0361253726523354,6.07364005437177e-05,2060.33122059792,2106.66837462139,TRUE,FALSE,0.0868477588291444,4.46699668330485,0.000769682596635557,0.0361253726523354
"MED12","MED12_5",0.376083220687266,0.145298569131579,2.58834772382853,12,0.0237300368575314,0.289074994446291,8.54358831158359e-05,3008.51032639841,1053.44878310927,TRUE,FALSE,0.145298569131579,2.58834772382853,0.0237300368575314,0.289074994446291
"STT3B","STT3B_3",0.291700293220914,0.080171136069946,3.63847024652884,12,0.00339756746008371,0.113818509912804,6.04774085065289e-05,2001.95705793523,2423.05375091061,TRUE,FALSE,0.080171136069946,3.63847024652884,0.00339756746008371,0.113818509912804
"MED12","MED12_4",0.376753356284374,0.170375869950618,2.21130701427129,12,0.0471695631435713,0.392834664366624,0.000179060903107695,6406.29326764488,1603.19199419322,TRUE,FALSE,0.170375869950618,2.21130701427129,0.0471695631435713,0.392834664366624
"GNAS","GNAS_2",0.380974586788762,0.139623797736413,2.72857917464744,12,0.0183146092792805,0.233729299373675,0.000547847976611029,18702.4985594036,7337.96801694455,TRUE,FALSE,0.139623797736413,2.72857917464744,0.0183146092792805,0.233729299373675
"VAV1","VAV1_3",0.165140346263166,0.231216485796274,0.714223926094407,12,0.488749397536985,0.969114331407468,0.000442544961428619,15151.9871951304,2089.79267099121,TRUE,FALSE,0.231216485796274,0.714223926094407,0.488749397536985,0.969114331407468
"STT3B","STT3B_1",0.424123493193462,0.23551741606582,1.80081583892264,12,0.0968979334991796,0.541013462037086,0.000400829529279257,14402.7506219119,1893.93341581218,TRUE,FALSE,0.23551741606582,1.80081583892264,0.0968979334991796,0.541013462037086
"VAV1","VAV1_5",0.166388672131794,0.120658088970767,1.3790096756141,12,0.193052843667767,0.821240668300976,0.000121355624643987,4238.2220430447,2109.29067512828,TRUE,FALSE,0.120658088970767,1.3790096756141,0.193052843667767,0.821240668300976
"PPP6C","PPP6C_1",0.21793876732266,0.117645411630195,1.85250545943709,12,0.0886977921345926,0.505766133873847,7.28187142584867e-05,2577.73411790614,1339.5887247245,TRUE,FALSE,0.117645411630195,1.85250545943709,0.0886977921345926,0.505766133873847
"RASA2","RASA2_5",0.256078883420964,0.192623022265126,1.32943030593974,12,0.208426619501014,0.83966607526794,0.000549186593238457,19140.4916531187,3777.59795640745,TRUE,FALSE,0.192623022265126,1.32943030593974,0.208426619501014,0.83966607526794
"NFKBIA","NFKBIA_4",0.22761730299436,0.106820414213055,2.13084085725762,12,0.0544732085006874,0.405522774394006,0.000215959390189958,7502.70213025508,4823.93373508001,TRUE,FALSE,0.106820414213055,2.13084085725762,0.0544732085006874,0.405522774394006
"VAV1","VAV1_1",0.172499740924132,0.154572384971775,1.11598032828199,12,0.286279450862565,0.938234651107479,0.00022103361234674,7480.28126245078,2339.40222879048,TRUE,FALSE,0.154572384971775,1.11598032828199,0.286279450862565,0.938234651107479
"RASA2","RASA2_6",0.345608837494431,0.155094017973852,2.22838277071846,12,0.0457436740484471,0.392834664366624,0.000388330830400131,13471.0779208017,4177.8869938669,TRUE,FALSE,0.155094017973852,2.22838277071846,0.0457436740484471,0.392834664366624
"GNAS","GNAS_1",0.355920300609561,0.138857456558219,2.56320625072327,12,0.0248544386017755,0.289608241098949,0.000414289965331578,14588.7078686233,5579.11311940143,TRUE,FALSE,0.138857456558219,2.56320625072327,0.0248544386017755,0.289608241098949
"STT3B","STT3B_4",0.241251390373963,0.118522813511376,2.03548484234056,12,0.0645021625423145,0.438833063918232,9.65327081850741e-05,3502.41396679473,1752.83476303164,TRUE,FALSE,0.118522813511376,2.03548484234056,0.0645021625423145,0.438833063918232
"RASA2","RASA2_3",0.33395106850782,0.11528844095926,2.89665699118812,12,0.0134093150041375,0.233729299373675,0.000244590795220051,8386.97446542477,4758.39865358082,TRUE,FALSE,0.11528844095926,2.89665699118812,0.0134093150041375,0.233729299373675
"MED12","MED12_3",0.349127216354424,0.0732943011583969,4.76336100947224,12,0.000461469439290713,0.0361253726523354,4.09504331292041e-05,1314.54598372491,1985.96747502771,TRUE,FALSE,0.0732943011583969,4.76336100947224,0.000461469439290713,0.0361253726523354
"PPP6C","PPP6C_4",0.0128509045992798,0.134512315400289,0.0955370113215093,12,0.925465177811875,0.991470511544439,6.40731116283823e-05,2425.68690790163,891.327806561872,TRUE,FALSE,0.134512315400289,0.0955370113215093,0.925465177811875,0.991470511544439
"NFKBIA","NFKBIA_5",0.299523549900822,0.159317286530363,1.88004425899972,12,0.084591042969435,0.496282367351872,0.000866417090641039,32333.4965880429,8804.98033275504,TRUE,FALSE,0.159317286530363,1.88004425899972,0.084591042969435,0.496282367351872
"TNFAIP3","TNFAIP3_6",0.355960032061911,0.12931662012778,2.75262399922129,12,0.0175169202945623,0.233729299373675,0.000427699918945299,15047.3838819216,6644.97531115913,TRUE,FALSE,0.12931662012778,2.75262399922129,0.0175169202945623,0.233729299373675
"MED12","MED12_1",0.14080972713449,0.0645728470946633,2.18063371014235,12,0.0498372335390493,0.392834664366624,3.90696924070379e-05,1447.58947199822,2382.17574732629,TRUE,FALSE,0.0645728470946633,2.18063371014235,0.0498372335390493,0.392834664366624
"ALDH3B1","ALDH3B1_5",0.109755358584088,0.109050805960868,1.00646077410443,12,0.334057972795534,0.946408090227719,0.000167908829123765,6092.33589386277,3561.08831276317,TRUE,FALSE,0.109050805960868,1.00646077410443,0.334057972795534,0.946408090227719
"LCP2","LCP2_5",0.108056505537036,0.150508202505115,0.71794429631411,12,0.486534427544216,0.969114331407468,0.000131966146776177,4101.3954944538,1467.08922362805,TRUE,FALSE,0.150508202505115,0.71794429631411,0.486534427544216,0.969114331407468
"GNAS","GNAS_6",0.335471939621987,0.117420065072321,2.85702396277301,12,0.0144333554775945,0.233729299373675,0.000286387041959515,9352.28537737673,5375.49370738,TRUE,FALSE,0.117420065072321,2.85702396277301,0.0144333554775945,0.233729299373675
"ZC3H12A","ZC3H12A_3",0.251761961402959,0.157940474358753,1.59403067785587,12,0.13691344105527,0.68763308034448,0.000407672845769009,14736.5964916441,4171.44266393405,TRUE,FALSE,0.157940474358753,1.59403067785587,0.13691344105527,0.68763308034448
"VAV1","VAV1_2",0.134018517839799,0.19192793643296,0.698275198132045,12,0.498313922664608,0.969114331407468,0.000262874407386947,8721.3684542769,1797.86947048419,TRUE,FALSE,0.19192793643296,0.698275198132045,0.498313922664608,0.969114331407468
"PTGER4","PTGER4_6",0.183617884347273,0.0966892598353417,1.89905150437564,12,0.0818585041782738,0.496282367351872,0.000170878427618856,5728.57243689287,4639.26117427834,TRUE,FALSE,0.0966892598353417,1.89905150437564,0.0818585041782738,0.496282367351872
"TNFAIP3","TNFAIP3_2",0.376822227438424,0.107209222755362,3.51483032666216,12,0.00426381646449307,0.126966979164905,0.000338684953332189,12098.4600811092,7695.5731797523,TRUE,FALSE,0.107209222755362,3.51483032666216,0.00426381646449307,0.126966979164905
"GNA13","GNA13_5",0.163767317768025,0.109861931359498,1.49066483486563,12,0.161860090177585,0.761026388905135,0.000205045503682209,7220.73548319347,4303.62552413782,TRUE,FALSE,0.109861931359498,1.49066483486563,0.161860090177585,0.761026388905135
"RASA2","RASA2_4",0.296169575048126,0.133481164725672,2.21881173764709,12,0.0465377757559243,0.392834664366624,0.000366369101194129,12891.3433654089,5285.98128110759,TRUE,FALSE,0.133481164725672,2.21881173764709,0.0465377757559243,0.392834664366624
"PTGER4","PTGER4_5",0.119367688156374,0.148715853594436,0.80265610741073,12,0.437782138697351,0.960298455240703,0.00042921514156619,14406.6482938018,4898.06499285328,TRUE,FALSE,0.148715853594436,0.80265610741073,0.437782138697351,0.960298455240703
"NFKBIA","NFKBIA_2",0.217441594859774,0.099306368508186,2.18960372961226,12,0.0490426958668957,0.392834664366624,0.000246299373351105,8749.55528733785,6367.78812583855,TRUE,FALSE,0.099306368508186,2.18960372961226,0.0490426958668957,0.392834664366624
"PTGER4","PTGER4_1",0.146578689945877,0.0617328404706395,2.37440378295229,12,0.0351188187073546,0.376473736542841,7.1223602343247e-05,2422.68152079353,4744.2397300956,TRUE,FALSE,0.0617328404706395,2.37440378295229,0.0351188187073546,0.376473736542841
"NFKBIA","NFKBIA_6",0.343603563336847,0.167932198322862,2.04608506747613,12,0.0633076443370977,0.438833063918232,0.00112418141339672,40455.0789591609,10364.8793836086,TRUE,FALSE,0.167932198322862,2.04608506747613,0.0633076443370977,0.438833063918232
"ZC3H12A","ZC3H12A_1",0.338167231204373,0.122504432839354,2.76044893532815,12,0.0172647942941979,0.233729299373675,0.000309039222492019,10216.4001362534,5330.9312139292,TRUE,FALSE,0.122504432839354,2.76044893532815,0.0172647942941979,0.233729299373675
