"gene","n_guides","barcs_estimate","barcs_p","barcs_fdr","barcs_agreement","barcs_null_scale","barcs_control_scale","barcs_control_scale_fdr","mageck_lfc","mageck_score","mageck_p","mageck_fdr","mageck_enriched","barcs_rank","mageck_rank"
"TMEM60",6,-0.280295228494636,0.000864620305392433,0.0422974920607147,1,1.15494334255549,0.978166727433865,0.00406401640923582,-0.45057,0.00033786,0.00259,0.32703,FALSE,389,541
"EIF3I",6,0.289185635942964,0.000876717459507306,0.0427793160369847,1,1.15494334255549,0.978166727433865,0.00413137261358027,0.45154,0.0001694,0.00034998,0.020271,TRUE,390,439
"MRPL22",6,0.234253031783779,0.000881953326937388,0.0429247360910959,0.833333333333333,1.15494334255549,0.978166727433865,0.00415450532763481,0.36416,0.00011145,0.000201,0.013037,TRUE,391,391
"EMG1",6,0.263984525164755,0.000889914194602537,0.0432017018451181,1,1.15494334255549,0.978166727433865,0.00419515357248136,0.34594,0.0015091,0.0029711,0.094415,TRUE,392,929
"PRPF8",6,0.333516530973923,0.000901166731538848,0.043525895688285,1,1.15494334255549,0.978166727433865,0.00424621106484718,0.45765,0.00061078,0.0010975,0.045989,TRUE,394,648
"CCDC86",6,0.272948763392486,0.00093809315998303,0.0450805879658512,1,1.15494334255549,0.978166727433865,0.00446329765952208,0.4034,0.00032699,0.00062495,0.030092,TRUE,396,535
"DMAP1",6,0.201461545586662,0.000946195799761127,0.0453554309054263,0.833333333333333,1.15494334255549,0.978166727433865,0.00450472747164479,0.15216,0.00055796,0.0010207,0.043248,TRUE,397,636
"NEPRO",6,0.290345361622972,0.000952015947327645,0.0455197574815203,1,1.15494334255549,0.978166727433865,0.00453125028430649,0.41977,0.00035876,0.00065841,0.031098,TRUE,398,550
"PMF1",6,0.272062574008785,0.000973577072372412,0.0464340142537519,1,1.15494334255549,0.978166727433865,0.00466046007609841,0.44666,0.00019539,0.00038971,0.021504,TRUE,399,464
"CORO1A",6,0.226899284840818,0.000995701162771227,0.0472523519389936,0.833333333333333,1.15494334255549,0.978166727433865,0.00478191284236694,0.38571,0.0012161,0.0023945,0.083061,TRUE,401,847
"CD4",6,0.382685055777192,0.00870663616529324,0.232520888594989,0.666666666666667,1.15494334255549,0.978166727433865,0.0517580021366741,0.71829,0.00013395,0.00025903,0.01598,TRUE,711,411
"PLRG1",6,0.351528769160307,0.00196726023575176,0.0803368289406781,0.833333333333333,1.15494334255549,0.978166727433865,0.0104321563316203,0.57266,0.00039325,0.00069526,0.031867,TRUE,466,574
"FAU",6,0.258795665267266,0.00200077149056669,0.0815303671637774,0.833333333333333,1.15494334255549,0.978166727433865,0.0106525781737008,0.5083,0.000338,0.000626,0.030092,TRUE,467,542
"POLR2D",6,0.247474619083938,0.0310945191722755,0.470471181757923,0.666666666666667,1.15494334255549,0.978166727433865,0.163958022673867,0.56534,0.00023343,0.00045872,0.024392,TRUE,1255,486
"BCAS2",6,0.295831244120431,0.0100690983274315,0.253794624067577,0.833333333333333,1.15494334255549,0.978166727433865,0.0594817851922902,0.57662,0.00024874,0.00048747,0.025364,TRUE,754,495
"POMP",6,0.278496970547621,0.0154433872684982,0.326541844132801,0.666666666666667,1.15494334255549,0.978166727433865,0.0890427630190743,0.53356,0.00041709,0.00075564,0.034239,TRUE,899,582
"SPC24",6,0.325952019295974,0.00791190650527741,0.21570713581007,1,1.15494334255549,0.978166727433865,0.0463921129706705,0.58538,0.0004776,0.00087692,0.038447,TRUE,697,607
"POLE",6,0.228439648451552,0.0089490162770132,0.236856439153771,0.833333333333333,1.15494334255549,0.978166727433865,0.0532302747465297,0.59945,0.00050568,0.00093704,0.040705,TRUE,718,617
"GMIP",6,0.175984380032431,0.00977476318357031,0.249932411951035,0.666666666666667,1.15494334255549,0.978166727433865,0.0579819917129787,0.51788,0.00051387,0.00096004,0.041514,TRUE,743,620
"SLA2",6,0.164786625772106,0.00985293174344027,0.251005744414549,1,1.15494334255549,0.978166727433865,0.0583760479366951,0.27944,0.014766,0.028682,0.354441,TRUE,746,2840
