"gene","n_guides","barcs_estimate","barcs_p","barcs_fdr","barcs_agreement","barcs_null_scale","barcs_control_scale","barcs_control_scale_fdr","mageck_lfc","mageck_score","mageck_p","mageck_fdr","mageck_enriched","barcs_rank","mageck_rank"
"C9orf85",6,-0.457408600512571,0.00147004084234967,0.117665294427735,1,1.59586015040928,1.51911868264771,0.0661869551512978,-0.60816,0.00042393,0.00078424,0.041471,FALSE,237,704
"ANTXR2",6,-0.425396610412678,0.00150890115073226,0.119765082968163,1,1.59586015040928,1.51911868264771,0.067537624219431,-0.65571,3.5014e-05,7.662e-05,0.009606,FALSE,239,301
"SLAMF1",6,-0.414527539693592,0.0025087200704889,0.161323456736184,1,1.59586015040928,1.51911868264771,0.095525981096079,-0.59558,1.8515e-05,4.9947e-05,0.007814,FALSE,295,239
"CEBPB",6,-0.543430763421722,0.001534932071432,0.121323589146104,0.666666666666667,1.59586015040928,1.51911868264771,0.0685292882808434,-0.75172,3.4204e-05,7.6097e-05,0.009606,FALSE,240,297
"ZNF423",6,-0.262812038709179,0.0693217138587414,0.742581392992771,0.5,1.59586015040928,1.51911868264771,0.601776416193349,-0.5293,1.8903e-05,4.9947e-05,0.007814,FALSE,1761,240
"BCL2L2-PABPN1",6,-0.457670023206979,0.00292256180558416,0.177127787386363,1,1.59586015040928,1.51911868264771,0.106428145649951,-0.78258,1.9289e-05,5.047e-05,0.007832,FALSE,313,243
"IL2RG",6,0.484828404746084,0.0016271887980667,0.125478745932217,0.833333333333333,1.59586015040928,1.51911868264771,0.0712757001392672,0.76876,1.9934e-05,5.3085e-05,0.00804,TRUE,246,244
"SPRED2",6,-0.331955320998612,0.0242685368837094,0.507019983132122,0.833333333333333,1.59586015040928,1.51911868264771,0.373384925246953,-0.6042,2.0079e-05,5.3085e-05,0.007854,FALSE,904,245
"PLEK2",6,-0.46462773721781,0.00163438844809666,0.125523679596735,1,1.59586015040928,1.51911868264771,0.0713315249035958,-0.62694,0.00027981,0.00047567,0.030525,FALSE,247,593
"HEBP1",6,-0.298902625575614,0.0253136873080949,0.515236747032789,0.833333333333333,1.59586015040928,1.51911868264771,0.380866931092426,-0.58112,2.1073e-05,5.3608e-05,0.007854,FALSE,928,249
"FOXD1",6,0.430248504990448,0.00171497538277814,0.129613876539049,0.833333333333333,1.59586015040928,1.51911868264771,0.0739977404552988,0.55829,0.00019685,0.00044429,0.031981,TRUE,251,520
"HS3ST2",6,-0.119692067149766,0.289189735184384,0.976889145498895,0.5,1.59586015040928,1.51911868264771,0.894456937002651,-0.51529,2.1472e-05,5.4131e-05,0.007854,FALSE,5582,251
"DDIT3",6,0.390275011993274,0.0154324288317462,0.422198530459625,0.833333333333333,1.59586015040928,1.51911868264771,0.298199801156696,0.75166,2.1729e-05,5.8315e-05,0.008762,TRUE,689,252
"SYNPO2L",6,-0.316824379471832,0.0245792545983722,0.509583016099585,0.833333333333333,1.59586015040928,1.51911868264771,0.375699239313038,-0.52301,2.1841e-05,5.4654e-05,0.007854,FALSE,911,253
"TNFRSF10B",6,0.455826379723946,0.00990763987309974,0.34234595335647,0.833333333333333,1.59586015040928,1.51911868264771,0.231782605164209,0.76623,2.2212e-05,5.8838e-05,0.008771,TRUE,547,254
"HDAC7",6,0.498942733651595,0.00804081497508126,0.304459600952677,0.833333333333333,1.59586015040928,1.51911868264771,0.201387848644024,0.79343,2.3181e-05,5.9884e-05,0.008789,TRUE,501,255
"SALL4",6,-0.363468772937602,0.00180033960394945,0.133407977683285,0.833333333333333,1.59586015040928,1.51911868264771,0.0765204472861036,-0.52595,6.7634e-05,0.00012264,0.012455,FALSE,256,373
"ZNF445",6,-0.396663734362278,0.00185701867044153,0.135638587761104,0.833333333333333,1.59586015040928,1.51911868264771,0.0780402086607032,-0.78207,2.79e-05,6.8775e-05,0.0093,FALSE,258,275
"PTPRH",6,-0.537697157715337,0.00185831663674344,0.135638587761104,1,1.59586015040928,1.51911868264771,0.0780402086607032,-0.61697,0.00014236,0.00020894,0.01697,FALSE,259,473
"SAFB2",6,0.446688967768478,0.00193163498156619,0.138564807023777,1,1.59586015040928,1.51911868264771,0.0801776691238393,0.6007,4.2679e-05,9.5971e-05,0.010879,TRUE,263,318
"POLK",6,0.295464905171481,0.0169840497875533,0.437754652812344,0.666666666666667,1.59586015040928,1.51911868264771,0.311810202875114,0.70129,2.5218e-05,6.1976e-05,0.008789,TRUE,733,264
"ODF3B",6,-0.361882479352917,0.00195383554979222,0.138564807023777,0.666666666666667,1.59586015040928,1.51911868264771,0.0801776691238393,-0.55141,0.00068761,0.0011331,0.048974,FALSE,266,869
"NRCAM",6,-0.317147757706623,0.0171666752745958,0.439476153790934,0.666666666666667,1.59586015040928,1.51911868264771,0.3133387022467,-0.53715,2.6672e-05,6.616e-05,0.009142,FALSE,738,268
"GDPD2",6,-0.435543780265526,0.0019947220923361,0.139630546463527,0.666666666666667,1.59586015040928,1.51911868264771,0.0808825224703701,-0.60918,0.00022128,0.00038179,0.026671,FALSE,271,542
"MX2",6,0.41029798864838,0.00582452009760571,0.263033437851775,0.833333333333333,1.59586015040928,1.51911868264771,0.16879226458711,0.59803,2.7384e-05,6.4068e-05,0.008789,TRUE,420,272
"SOX21",6,0.426026067312349,0.00201041494123382,0.140211659688256,1,1.59586015040928,1.51911868264771,0.0812802809585656,0.51864,0.00029231,0.0006378,0.039652,TRUE,272,604
"PRDM16",6,-0.484232728916343,0.00203988508844652,0.14122854061252,0.833333333333333,1.59586015040928,1.51911868264771,0.081984238511094,-0.62899,0.00021034,0.00037003,0.026273,FALSE,274,527
"DGKI",6,-0.468413347098591,0.00209851786262057,0.143714382144087,1,1.59586015040928,1.51911868264771,0.0836545428981019,-0.61397,0.00017162,0.00030047,0.023217,FALSE,277,495
"CRTC3",6,-0.501946797167433,0.00211029138192901,0.144000818399976,1,1.59586015040928,1.51911868264771,0.0838662951472344,-0.80271,0.00018523,0.00031877,0.023931,FALSE,278,510
"SH2D1A",6,0.430954376921336,0.00302181353261807,0.178940687956501,0.833333333333333,1.59586015040928,1.51911868264771,0.107914159085718,0.66148,2.9716e-05,6.8252e-05,0.008985,TRUE,319,280
"SMYD4",6,0.431854838669942,0.00217911709012696,0.146588124821661,0.833333333333333,1.59586015040928,1.51911868264771,0.0856364666222687,0.64266,3.5374e-05,7.7666e-05,0.009486,TRUE,282,302
"LIMD2",6,-0.382487595736345,0.00224655004343376,0.150590297964446,0.833333333333333,1.59586015040928,1.51911868264771,0.088232082363699,-0.55618,7.1995e-05,0.00012683,0.01259,FALSE,283,380
"CBFA2T3",6,0.420621982446704,0.0163261630518537,0.4307473061108,1,1.59586015040928,1.51911868264771,0.305724769728307,0.66829,3.2297e-05,7.0344e-05,0.009004,TRUE,716,287
"MTMR11",6,0.483015103233615,0.00237924156157718,0.15468520117961,0.833333333333333,1.59586015040928,1.51911868264771,0.0911378864885453,0.6656,3.2415e-05,7.0606e-05,0.009004,TRUE,291,288
"PYGL",6,-0.39455037406256,0.00234420897000197,0.153343600554956,0.833333333333333,1.59586015040928,1.51911868264771,0.0902125851093076,-0.75392,6.6555e-05,0.00012108,0.012455,FALSE,290,368
"ZBTB7A",6,0.378502845678292,0.00263116222535865,0.166101602457613,0.833333333333333,1.59586015040928,1.51911868264771,0.0988209401938549,0.70446,3.2482e-05,7.0867e-05,0.009004,TRUE,300,290
"FCRL5",6,-0.359621999693013,0.00580532993362234,0.262833195324143,0.833333333333333,1.59586015040928,1.51911868264771,0.1685849576051,-0.84909,3.277e-05,7.4528e-05,0.009606,FALSE,419,291
"CAMK4",6,-0.390263664351684,0.00451960759853971,0.231721503092698,0.833333333333333,1.59586015040928,1.51911868264771,0.145140237900527,-0.58435,3.3462e-05,7.5051e-05,0.009606,FALSE,370,294
"MARCH7",6,0.332312138098468,0.0219649954530291,0.487340308472471,0.833333333333333,1.59586015040928,1.51911868264771,0.355706746244781,0.6432,3.3689e-05,7.5574e-05,0.009412,TRUE,851,295
"PIM1",6,0.429093641783183,0.00904384035899109,0.325543930948882,0.833333333333333,1.59586015040928,1.51911868264771,0.218143963305499,0.61305,3.3689e-05,7.5574e-05,0.009412,TRUE,526,295
"EN2",6,-0.368049798354077,0.0108019213789741,0.358865934429315,1,1.59586015040928,1.51911868264771,0.24491016147684,-0.67191,3.4747e-05,7.662e-05,0.009606,FALSE,569,300
"FOXI3",6,-0.514930540705267,0.00263556048179976,0.166101602457613,1,1.59586015040928,1.51911868264771,0.0988209401938549,-0.77739,7.6395e-05,0.00013049,0.01259,FALSE,301,384
"BTK",6,0.344840154649013,0.0027326379664594,0.171082977636088,0.833333333333333,1.59586015040928,1.51911868264771,0.102137550834693,0.56325,0.00021845,0.00049555,0.034277,TRUE,303,538
"FAM187B",6,-0.350536787658499,0.0116121840766998,0.374631176760197,1,1.59586015040928,1.51911868264771,0.257380832105153,-0.60715,3.5717e-05,7.662e-05,0.009606,FALSE,586,303
"TRAPPC2L",6,-0.280087967885562,0.023061381160504,0.496718444475651,0.666666666666667,1.59586015040928,1.51911868264771,0.364143604377908,-0.70044,3.7246e-05,7.7666e-05,0.00961,FALSE,876,305
"RNF8",6,0.470502025905458,0.00278875784438861,0.17288475917664,1,1.59586015040928,1.51911868264771,0.103414166424932,0.64978,4.7117e-05,0.00010695,0.011761,TRUE,306,329
"STK38L",6,-0.427717432473017,0.00751872535235537,0.295731541971244,0.666666666666667,1.59586015040928,1.51911868264771,0.194445164082718,-0.63949,3.7488e-05,7.7666e-05,0.00961,FALSE,482,307
"MUC21",6,-0.470784299775803,0.00285664582024231,0.17537401686083,0.833333333333333,1.59586015040928,1.51911868264771,0.105144773569456,-0.53097,0.00036719,0.00070893,0.039502,FALSE,309,657
"RAB3D",6,0.313793900082085,0.00440756664116138,0.228998395307991,0.833333333333333,1.59586015040928,1.51911868264771,0.143162629439015,0.60661,3.8422e-05,8.2896e-05,0.009778,TRUE,364,309
"SMARCA2",6,0.371764611050665,0.0127889298009355,0.390041797948144,0.833333333333333,1.59586015040928,1.51911868264771,0.27034714250693,0.67639,3.936e-05,8.4988e-05,0.009932,TRUE,620,311
"ADGRG6",6,-0.411286082645657,0.00289891745816128,0.17625789801705,0.833333333333333,1.59586015040928,1.51911868264771,0.105823244784307,-0.53191,7.7786e-05,0.00013101,0.01259,FALSE,312,387
"SLC5A10",6,0.434583172161173,0.00301154631213284,0.178940687956501,0.833333333333333,1.59586015040928,1.51911868264771,0.107914159085718,0.55069,0.00035347,0.00081353,0.047388,TRUE,317,647
"RAP2C",6,-0.384030647138378,0.00301998725777511,0.178940687956501,0.833333333333333,1.59586015040928,1.51911868264771,0.107914159085718,-0.68114,0.00030287,0.00053268,0.032741,FALSE,318,611
"FGFR1",6,-0.390428325422544,0.00514991766433655,0.246080448595628,1,1.59586015040928,1.51911868264771,0.156057122547764,-0.63479,4.2779e-05,8.3419e-05,0.010188,FALSE,397,319
"GMIP",6,-0.385206120831301,0.0135120394843268,0.403024196568678,0.666666666666667,1.59586015040928,1.51911868264771,0.280763598717062,-0.79942,4.3823e-05,8.6034e-05,0.01044,FALSE,634,320
"DUSP2",6,-0.428437069302803,0.00315687655415902,0.18483317355678,0.833333333333333,1.59586015040928,1.51911868264771,0.111879495407631,-0.77925,9.4868e-05,0.00016396,0.015138,FALSE,324,416
"PPL",6,-0.371904068309503,0.00675322729008959,0.284127834975399,0.833333333333333,1.59586015040928,1.51911868264771,0.184913142095083,-0.72364,4.4867e-05,8.7603e-05,0.010563,FALSE,449,324
"EPOP",6,0.387224294835318,0.00328410427775515,0.19078032307136,0.833333333333333,1.59586015040928,1.51911868264771,0.115931048226997,0.54221,0.00024335,0.00053739,0.035571,TRUE,326,562
"RBMXL1",6,-0.360943178651496,0.00393316251417397,0.218164014309591,0.833333333333333,1.59586015040928,1.51911868264771,0.134853185961219,-0.61709,4.6261e-05,9.0218e-05,0.010726,FALSE,342,326
"CDK4",6,-0.378760020107509,0.00345487125659707,0.199206406497406,1,1.59586015040928,1.51911868264771,0.121622396470232,-0.50225,0.00047164,0.00087211,0.044501,FALSE,329,735
"CDT1",6,0.426407370852138,0.0034890906034333,0.19996389349586,0.833333333333333,1.59586015040928,1.51911868264771,0.122199715212507,0.6946,7.95e-05,0.00017494,0.016727,TRUE,331,392
"COL4A3",6,-0.189592738163569,0.0681550883395796,0.739316817735579,0.666666666666667,1.59586015040928,1.51911868264771,0.598385040447232,-0.60375,4.9385e-05,9.6494e-05,0.010998,FALSE,1738,334
"BCL9L",6,0.373832322939879,0.00575607212803133,0.261852969469435,0.833333333333333,1.59586015040928,1.51911868264771,0.167820719640619,0.58199,4.9584e-05,0.00011009,0.011978,TRUE,417,335
"FOXD2",6,0.38415898532786,0.00714133667999709,0.288532127112244,1,1.59586015040928,1.51911868264771,0.188785208667758,0.64884,5.0619e-05,0.00011271,0.012192,TRUE,468,339
"RAP1A",6,-0.343494141209947,0.00585135006712964,0.263033437851775,1,1.59586015040928,1.51911868264771,0.168839609822793,-0.65096,5.0933e-05,9.7017e-05,0.010998,FALSE,422,340
"ATP6V1H",6,-0.375773470096621,0.00653663356981543,0.279440100924505,0.833333333333333,1.59586015040928,1.51911868264771,0.181270394847658,-0.75098,5.2198e-05,9.8586e-05,0.011043,FALSE,443,342
"GALR1",6,-0.386232337141204,0.00543066258464615,0.253119580419502,0.833333333333333,1.59586015040928,1.51911868264771,0.161331323656596,-0.7405,5.3147e-05,0.00010225,0.01132,FALSE,407,343
"MAP3K6",6,0.363107343531441,0.00639887456066203,0.274630430804884,1,1.59586015040928,1.51911868264771,0.17778227732735,0.70935,5.3238e-05,0.00011898,0.012798,TRUE,442,345
"CD5",6,-0.430626224943082,0.00454333774495515,0.232310288468461,1,1.59586015040928,1.51911868264771,0.145581479946593,-0.52061,5.5207e-05,0.00010643,0.011647,FALSE,371,346
"UBE2W",6,-0.316841184488705,0.0040959250976745,0.223834976757313,0.666666666666667,1.59586015040928,1.51911868264771,0.139002722056054,-0.52341,0.00019432,0.00033551,0.0246,FALSE,346,515
"ISM1",6,0.341256175578686,0.00412793131757976,0.223834976757313,0.833333333333333,1.59586015040928,1.51911868264771,0.139002722056054,0.57062,8.3396e-05,0.00018593,0.017134,TRUE,348,398
"GCNT2",6,0.282517197395752,0.0446981330030546,0.653849994697318,0.666666666666667,1.59586015040928,1.51911868264771,0.509614145126069,0.60953,5.5722e-05,0.00012526,0.013322,TRUE,1289,349
"INTS10",6,-0.470659979135765,0.00412923453604525,0.223834976757313,1,1.59586015040928,1.51911868264771,0.139002722056054,-0.53222,0.00048848,0.00090244,0.045222,FALSE,349,750
"CDKN2D",6,0.48835414621074,0.0074810247755986,0.29504166318733,0.833333333333333,1.59586015040928,1.51911868264771,0.193835120221161,0.85941,5.7529e-05,0.0001284,0.013579,TRUE,481,350
"COLEC10",6,-0.43575351172535,0.0042589418043149,0.227268855571889,0.666666666666667,1.59586015040928,1.51911868264771,0.141568603778281,-0.59617,0.00032749,0.00056772,0.033891,FALSE,354,630
"TMC7",6,-0.288430773169102,0.0414760477364056,0.631968373943466,0.833333333333333,1.59586015040928,1.51911868264771,0.48934271895027,-0.71258,6.2264e-05,0.00011585,0.012455,FALSE,1238,357
"ASTL",6,-0.368140695134729,0.00434186006990455,0.228791904239137,0.833333333333333,1.59586015040928,1.51911868264771,0.142759567582561,-0.70099,0.0002118,0.00037055,0.026273,FALSE,360,533
"RALB",6,-0.306325230318774,0.0209130360629242,0.473833701457762,1,1.59586015040928,1.51911868264771,0.344345966818817,-0.66819,6.2855e-05,0.00011741,0.012455,FALSE,832,361
"CPN1",6,0.318802211984708,0.0402942604313757,0.627049136731633,1,1.59586015040928,1.51911868264771,0.484489935452021,0.5652,6.3761e-05,0.0001399,0.014239,TRUE,1211,362
"ZEB1",6,-0.33646753135429,0.00788941629755858,0.301819093575284,0.833333333333333,1.59586015040928,1.51911868264771,0.199289007410114,-0.71636,6.4442e-05,0.00011951,0.012455,FALSE,495,364
"RBMS1",6,-0.344287809600534,0.00511304700225336,0.245278044252216,0.833333333333333,1.59586015040928,1.51911868264771,0.155462852930464,-0.55972,6.5381e-05,0.00012003,0.012455,FALSE,395,365
"TFCP2L1",6,-0.441644251806814,0.00441405728887847,0.228998395307991,0.833333333333333,1.59586015040928,1.51911868264771,0.143162629439015,-0.7338,0.00040344,0.00073456,0.03976,FALSE,365,689
"MYO1F",6,-0.393163400504291,0.00552149285820646,0.256722351765139,0.666666666666667,1.59586015040928,1.51911868264771,0.16388512411301,-0.53135,6.6287e-05,0.00012108,0.012455,FALSE,408,366
"PAICS",6,-0.384241800564858,0.0044302799724846,0.228998395307991,1,1.59586015040928,1.51911868264771,0.143162629439015,-0.69981,0.00062688,0.0010693,0.047855,FALSE,367,839
"TMEM164",6,0.263436581682082,0.0705268435075666,0.746176364382899,0.5,1.59586015040928,1.51911868264771,0.605573816518824,0.7331,6.7091e-05,0.00015036,0.015061,TRUE,1784,370
"FSTL5",6,-0.27120642685789,0.0270297713557502,0.532085637640552,0.666666666666667,1.59586015040928,1.51911868264771,0.395654161786481,-0.5718,6.7567e-05,0.00012264,0.012455,FALSE,959,372
"TMSB15B",6,-0.224619661580139,0.106000857610935,0.825862979357547,0.5,1.59586015040928,1.51911868264771,0.694664297396698,-0.52089,6.8286e-05,0.00012317,0.012455,FALSE,2422,376
"CCL1",6,-0.247712855738193,0.0762137739787216,0.755628139832565,0.833333333333333,1.59586015040928,1.51911868264771,0.61764160374266,-0.65681,7.2679e-05,0.0001284,0.01259,FALSE,1902,381
"ANKRD49",6,-0.347790562842683,0.00477478888677971,0.235504381430262,1,1.59586015040928,1.51911868264771,0.148332326468021,-0.51848,7.8213e-05,0.00013101,0.01259,FALSE,383,389
"ALDH3B2",6,0.409302578794575,0.00478251162546776,0.235504381430262,1,1.59586015040928,1.51911868264771,0.148332326468021,0.5636,0.00025627,0.00056301,0.036508,TRUE,384,571
"SLCO5A1",6,-0.379000644515071,0.00593295093752059,0.266071109420249,1,1.59586015040928,1.51911868264771,0.171013598652142,-0.89884,7.7117e-05,0.00013101,0.01259,FALSE,423,385
"OMP",6,-0.351854722693993,0.00835579864029296,0.310194716646492,0.666666666666667,1.59586015040928,1.51911868264771,0.206329094346366,-0.63792,7.7422e-05,0.00013101,0.01259,FALSE,510,386
"PPIL2",6,0.238309625526143,0.0634854913092632,0.724948047135986,0.833333333333333,1.59586015040928,1.51911868264771,0.582979807121803,0.64494,7.8019e-05,0.00017076,0.016493,TRUE,1651,388
"MIER3",6,0.359031589948724,0.0148251957197371,0.417087218894665,1,1.59586015040928,1.51911868264771,0.293494998800126,0.82948,8.5288e-05,0.00018802,0.017195,TRUE,671,402
"SPIRE2",6,0.405533110796031,0.00538000714223423,0.251376195783703,1,1.59586015040928,1.51911868264771,0.160077835907233,0.57153,0.00018821,0.000415,0.030101,TRUE,406,512
"TPGS2",6,0.431387982183147,0.00595840650821116,0.266376842529591,0.833333333333333,1.59586015040928,1.51911868264771,0.171411744118614,0.57764,8.8067e-05,0.00019377,0.017303,TRUE,424,409
"CXorf57",6,0.350482696592372,0.00560643186426093,0.259400030402512,0.833333333333333,1.59586015040928,1.51911868264771,0.165834252993586,0.61132,0.00011749,0.00026098,0.021669,TRUE,410,449
"TRMT10B",6,0.27782467989462,0.0431239583852795,0.645127541172865,0.833333333333333,1.59586015040928,1.51911868264771,0.501269399630747,0.63073,8.8549e-05,0.00019377,0.017303,TRUE,1261,410
"SLC29A4",6,-0.297511266670684,0.0209259975628901,0.473833701457762,0.833333333333333,1.59586015040928,1.51911868264771,0.344345966818817,-0.69776,9.1383e-05,0.00015507,0.014533,FALSE,833,412
"TMPRSS13",6,-0.306902372944139,0.0125473583916324,0.38717830252613,0.666666666666667,1.59586015040928,1.51911868264771,0.267904141630576,-0.59989,9.3062e-05,0.00016344,0.015138,FALSE,612,414
"RBP4",6,-0.347549769073293,0.0134687889636886,0.402748232862887,1,1.59586015040928,1.51911868264771,0.280513627200663,-0.64747,9.5355e-05,0.00016448,0.015138,FALSE,632,417
"ULK1",6,-0.358443587259981,0.00617727167045074,0.269385847329771,0.666666666666667,1.59586015040928,1.51911868264771,0.173806729987586,-0.62523,0.00010188,0.00016919,0.015274,FALSE,435,422
"LASP1",6,-0.412599750662316,0.00716387094727817,0.288532127112244,1,1.59586015040928,1.51911868264771,0.188785208667758,-0.77478,0.00010228,0.00016971,0.015274,FALSE,471,423
"MYCBP2",6,-0.307195805217477,0.0087964378407793,0.319671313868934,1,1.59586015040928,1.51911868264771,0.213654615221999,-0.63371,0.00010291,0.00017024,0.015274,FALSE,521,424
"EXOSC6",6,-0.175150021435852,0.246433362552158,0.962723220698679,0.666666666666667,1.59586015040928,1.51911868264771,0.870579250393263,-0.69661,0.00010297,0.00017024,0.015274,FALSE,4824,425
"CLDN10",6,-0.407296946605723,0.00600231948282236,0.266376842529591,0.833333333333333,1.59586015040928,1.51911868264771,0.171419319425806,-0.5829,0.00039865,0.00073404,0.03976,FALSE,427,683
"CSF3R",6,-0.311959706775822,0.0452302361107002,0.656910089359421,0.666666666666667,1.59586015040928,1.51911868264771,0.51254919424425,-0.70769,0.00010435,0.00017233,0.015389,FALSE,1298,428
"QPCTL",6,-0.29597995175615,0.032273399124241,0.572709430670582,0.666666666666667,1.59586015040928,1.51911868264771,0.4330447380503,-0.6358,0.00010616,0.00017547,0.015595,FALSE,1064,430
"FOPNL",6,-0.308739932537382,0.0600184561621641,0.712047686208482,1,1.59586015040928,1.51911868264771,0.569629170636062,-0.59984,0.00010771,0.00017887,0.015601,FALSE,1590,432
"SIGLEC6",6,-0.389241589329424,0.00624194279997809,0.270341677889462,1,1.59586015040928,1.51911868264771,0.1745953905204,-0.71431,0.00010772,0.00017913,0.015601,FALSE,438,433
"UPK3B",6,-0.420501928568575,0.00615120893382828,0.269385847329771,1,1.59586015040928,1.51911868264771,0.173803281015501,-0.65096,0.00024427,0.00041396,0.027988,FALSE,433,563
"ANKRD12",6,-0.339564988187027,0.0192528666475488,0.458827739075377,0.666666666666667,1.59586015040928,1.51911868264771,0.330956769091716,-0.75489,0.00010917,0.00017965,0.015601,FALSE,792,435
"CCT2",6,-0.36692378844577,0.0141801064905041,0.408189104893571,0.833333333333333,1.59586015040928,1.51911868264771,0.286048217866624,-0.78399,0.00011135,0.00018227,0.015658,FALSE,656,439
"CBLB",6,-0.242890386025988,0.104790802193064,0.822774910020061,0.666666666666667,1.59586015040928,1.51911868264771,0.691375148135753,-0.71786,0.0001128,0.00018279,0.015658,FALSE,2403,441
"ESRP1",6,0.316625638071176,0.0295812770913461,0.552477414705446,0.666666666666667,1.59586015040928,1.51911868264771,0.41458169749419,0.5334,0.00011453,0.0002513,0.021188,TRUE,1010,443
"USP53",6,0.310470689864539,0.0383845451574706,0.612409437878232,0.833333333333333,1.59586015040928,1.51911868264771,0.470606342170932,0.6006,0.00011653,0.0002581,0.021525,TRUE,1183,446
"SP6",6,-0.431161945331894,0.01518010956986,0.419776499329801,1,1.59586015040928,1.51911868264771,0.295988089112648,-0.83704,0.00011679,0.00019273,0.016361,FALSE,683,447
"KHDRBS2",6,-0.118204262662523,0.324890017312557,0.981566128266118,0.666666666666667,1.59586015040928,1.51911868264771,0.906975880260251,-0.61426,0.0001207,0.00019639,0.016494,FALSE,6241,451
"STX12",6,0.347743061476555,0.0144973169586968,0.411697758542632,1,1.59586015040928,1.51911868264771,0.289084562561661,0.62986,0.00012746,0.00028111,0.022772,TRUE,665,457
"NPDC1",6,0.351049265536278,0.0161025178527626,0.429023544475992,1,1.59586015040928,1.51911868264771,0.304123771747409,0.63335,0.0001299,0.00028478,0.022789,TRUE,709,462
"PCBP2",6,-0.39885033585618,0.00712627056850052,0.288532127112244,0.833333333333333,1.59586015040928,1.51911868264771,0.188785208667758,-0.65789,0.00045414,0.00083759,0.043442,FALSE,467,724
"HLA-DOA",6,0.317331859604464,0.00728523373231004,0.291837216318538,0.666666666666667,1.59586015040928,1.51911868264771,0.191392303867012,0.58147,0.00013689,0.0002968,0.023218,TRUE,473,469
"RPS6KA3",6,0.29531446650537,0.0155704539912231,0.422698476369236,0.833333333333333,1.59586015040928,1.51911868264771,0.298827225717483,0.51789,0.00013689,0.0002968,0.023218,TRUE,694,469
"XPO7",6,-0.154482564838244,0.243811617262575,0.96237510102743,0.666666666666667,1.59586015040928,1.51911868264771,0.869469692215976,-0.66593,0.00013694,0.00020842,0.01697,FALSE,4775,471
"CHSY3",6,-0.316870412689533,0.0218864743332078,0.486736715241444,0.666666666666667,1.59586015040928,1.51911868264771,0.355152728065494,-0.58397,0.00014392,0.00021051,0.01697,FALSE,849,475
"OGFOD2",6,-0.29948700467315,0.0573078303496772,0.701415197530598,0.833333333333333,1.59586015040928,1.51911868264771,0.558600219647637,-0.63267,0.00014513,0.00021156,0.01697,FALSE,1542,476
"FUS",6,-0.418831980370487,0.0073535851020372,0.291837216318538,0.833333333333333,1.59586015040928,1.51911868264771,0.191419418587262,-0.65312,0.00015875,0.00028791,0.022805,FALSE,477,484
"TBRG1",6,-0.123154198786139,0.335910429974939,0.982107364458616,0.666666666666667,1.59586015040928,1.51911868264771,0.910275549465235,-0.5576,0.00015646,0.00023718,0.018866,FALSE,6433,482
"CD244",6,-0.466488640402616,0.011009960167711,0.363865756762158,1,1.59586015040928,1.51911868264771,0.248762005409672,-0.83775,0.00016389,0.00029157,0.022904,FALSE,572,488
"GPR35",6,-0.351333639232957,0.00778557800238396,0.300509242378797,0.833333333333333,1.59586015040928,1.51911868264771,0.198229411014106,-0.51993,0.00055457,0.00099606,0.046748,FALSE,491,794
"PC",6,-0.273625744898398,0.0188918781390663,0.45671351483213,0.833333333333333,1.59586015040928,1.51911868264771,0.328999997077633,-0.59326,0.00016918,0.0002968,0.023123,FALSE,779,491
"GABRA4",6,-0.270216911224716,0.0627261253295463,0.721160362122117,0.666666666666667,1.59586015040928,1.51911868264771,0.579104292752396,-0.58058,0.0001692,0.0002968,0.023123,FALSE,1642,492
"RHCE",6,-0.373176093125316,0.00780917911227561,0.300509242378797,1,1.59586015040928,1.51911868264771,0.198229411014106,-0.61888,0.00073503,0.0011744,0.04982,FALSE,492,890
"CDYL",6,-0.366680094350614,0.00974438544065857,0.338934403143717,0.833333333333333,1.59586015040928,1.51911868264771,0.228723435515144,-0.60015,0.00017153,0.00030047,0.023217,FALSE,544,494
"ATG7",6,-0.354306326483881,0.00792609543141045,0.302531248156652,0.833333333333333,1.59586015040928,1.51911868264771,0.199841540849979,-0.62946,0.00055678,0.00099711,0.046748,FALSE,497,797
"BAZ1A",6,0.328151002227315,0.0117711246798263,0.377831193191717,1,1.59586015040928,1.51911868264771,0.25990523525231,0.59995,0.00017568,0.00037578,0.028007,TRUE,589,497
"RCCD1",6,-0.304574183003983,0.0139557625222104,0.406044194856335,0.833333333333333,1.59586015040928,1.51911868264771,0.284136369310467,-0.60146,0.00018059,0.00031563,0.023931,FALSE,649,502
"SIGIRR",5,-0.422573201073565,0.00806687846296182,0.304838016817501,0.8,1.59586015040928,1.51911868264771,0.201699642871688,-0.64978,0.00027759,0.0004639,0.030388,FALSE,502,590
"ZC3HAV1",6,0.570189919830535,0.0127528876764127,0.390041797948144,1,1.59586015040928,1.51911868264771,0.27034714250693,0.56827,0.00018067,0.00039408,0.028884,TRUE,618,503
"ZNF395",6,0.369830273718373,0.0185900599036837,0.453823267466567,0.833333333333333,1.59586015040928,1.51911868264771,0.326371551823438,0.5862,0.00018213,0.00039618,0.028884,TRUE,772,505
"NUDT10",6,-0.309742324014283,0.0343578838500666,0.585639145381555,0.666666666666667,1.59586015040928,1.51911868264771,0.445518236999115,-0.6556,0.00018507,0.00031877,0.023931,FALSE,1106,509
